movieId,title,genres,year
2065,"Purple Rose of Cairo, The",Comedy|Drama|Fantasy|Romance,1985.0
2066,Out of the Past,Film-Noir,1947.0
2067,Doctor Zhivago,Drama|Romance|War,1965.0
2068,Fanny and Alexander (Fanny och Alexander),Drama|Fantasy|Mystery,1982.0
2069,"Trip to Bountiful, The",Drama,1985.0
2070,Tender Mercies,Drama|Romance|Western,1983.0
2071,And the Band Played On,Drama,1993.0
2072,"'burbs, The",Comedy,1989.0
2073,Fandango,Comedy,1985.0
2074,"Night Porter, The (Portiere di notte, Il)",Crime|Drama|Romance,1974.0
2075,Mephisto,Drama|War,1981.0
2076,Blue Velvet,Drama|Mystery|Thriller,1986.0
2077,"Journey of Natty Gann, The",Adventure|Children,1985.0
2078,"Jungle Book, The",Animation|Children|Comedy|Musical,1967.0
2080,Lady and the Tramp,Animation|Children|Comedy|Romance,1955.0
2081,"Little Mermaid, The",Animation|Children|Comedy|Musical|Romance,1989.0
2082,"Mighty Ducks, The",Children|Comedy,1992.0
2083,"Muppet Christmas Carol, The",Children|Comedy|Musical,1992.0
2084,Newsies,Children|Musical,1992.0
2085,101 Dalmatians (One Hundred and One Dalmatians),Adventure|Animation|Children,1961.0
2087,Peter Pan,Animation|Children|Fantasy|Musical,1953.0
2088,Popeye,Adventure|Comedy|Musical,1980.0
2089,"Rescuers Down Under, The",Adventure|Animation|Children,1990.0
2090,"Rescuers, The",Adventure|Animation|Children|Crime|Drama,1977.0
2091,Return from Witch Mountain,Children|Sci-Fi,1978.0
2092,"Return of Jafar, The",Adventure|Animation|Children|Fantasy|Musical|Romance,1994.0
2093,Return to Oz,Adventure|Children|Fantasy,1985.0
2094,"Rocketeer, The",Action|Adventure|Sci-Fi,1991.0
2095,"Shaggy D.A., The",Children|Comedy,1976.0
2096,Sleeping Beauty,Animation|Children|Musical,1959.0
2097,Something Wicked This Way Comes,Children|Drama|Fantasy|Mystery|Thriller,1983.0
2098,Son of Flubber,Children|Comedy,1963.0
2099,Song of the South,Adventure|Animation|Children|Musical,1946.0
2100,Splash,Comedy|Fantasy|Romance,1984.0
2102,Steamboat Willie,Animation|Children|Comedy|Musical,1928.0
2103,Tall Tale,Adventure|Children|Fantasy|Western,1995.0
2104,Tex,Drama,1982.0
2105,Tron,Action|Adventure|Sci-Fi,1982.0
2106,Swing Kids,Drama|War,1993.0
2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode),Horror|Thriller,1998.0
2108,L.A. Story,Comedy|Romance,1991.0
2109,"Jerk, The",Comedy,1979.0
2110,Dead Men Don't Wear Plaid,Comedy|Crime|Thriller,1982.0
2111,"Man with Two Brains, The",Comedy,1983.0
2112,Grand Canyon,Crime|Drama,1991.0
2114,"Outsiders, The",Drama,1983.0
2115,Indiana Jones and the Temple of Doom,Action|Adventure|Fantasy,1984.0
2116,"Lord of the Rings, The",Adventure|Animation|Children|Fantasy,1978.0
2117,1984 (Nineteen Eighty-Four),Drama|Sci-Fi,1984.0
2118,"Dead Zone, The",Thriller,1983.0
2119,Maximum Overdrive,Horror,1986.0
2120,Needful Things,Drama|Horror,1993.0
2121,Cujo,Horror|Thriller,1983.0
2122,Children of the Corn,Horror|Thriller,1984.0
2123,All Dogs Go to Heaven,Animation|Children|Comedy|Drama|Fantasy,1989.0
2124,"Addams Family, The",Children|Comedy|Fantasy,1991.0
2125,Ever After: A Cinderella Story,Comedy|Drama|Romance,1998.0
2126,Snake Eyes,Action|Crime|Mystery|Thriller,1998.0
2130,Atlantic City,Crime|Drama|Romance,1980.0
2131,Autumn Sonata (Höstsonaten),Drama,1978.0
2132,Who's Afraid of Virginia Woolf?,Drama,1966.0
2133,Adventures in Babysitting,Adventure|Comedy,1987.0
2134,Weird Science,Comedy|Fantasy|Sci-Fi,1985.0
2135,Doctor Dolittle,Adventure|Children|Musical,1967.0
2136,"Nutty Professor, The",Comedy|Sci-Fi,1963.0
2137,Charlotte's Web,Animation|Children,1973.0
2138,Watership Down,Adventure|Animation|Children|Drama|Fantasy,1978.0
2139,"Secret of NIMH, The",Adventure|Animation|Children|Drama,1982.0
2140,"Dark Crystal, The",Adventure|Fantasy,1982.0
2141,"American Tail, An",Adventure|Animation|Children|Comedy,1986.0
2142,"American Tail: Fievel Goes West, An",Adventure|Animation|Children|Musical|Western,1991.0
2143,Legend,Adventure|Fantasy|Romance,1985.0
2144,Sixteen Candles,Comedy|Romance,1984.0
2145,Pretty in Pink,Comedy|Drama|Romance,1986.0
2146,St. Elmo's Fire,Drama|Romance,1985.0
2147,"Clan of the Cave Bear, The",Adventure|Drama|Fantasy,1986.0
2148,House,Comedy|Fantasy|Horror,1986.0
2149,House II: The Second Story,Comedy|Fantasy|Horror,1987.0
2150,"Gods Must Be Crazy, The",Adventure|Comedy,1980.0
2151,"Gods Must Be Crazy II, The",Comedy,1989.0
2152,Air Bud: Golden Receiver,Children|Comedy,1998.0
2153,"Avengers, The",Action|Adventure,1998.0
2154,How Stella Got Her Groove Back,Drama|Romance,1998.0
2155,"Slums of Beverly Hills, The",Comedy|Drama,1998.0
2156,"Best Man, The (Testimone dello sposo, Il)",Comedy|Drama|Romance,1998.0
2159,Henry: Portrait of a Serial Killer,Crime|Horror|Thriller,1986.0
2160,Rosemary's Baby,Drama|Horror|Thriller,1968.0
2161,"NeverEnding Story, The",Adventure|Children|Fantasy,1984.0
2162,"NeverEnding Story II: The Next Chapter, The",Adventure|Children|Fantasy,1990.0
2163,Attack of the Killer Tomatoes!,Comedy|Horror,1978.0
2164,Surf Nazis Must Die,Action|Comedy|Drama|Horror,1987.0
2165,Your Friends and Neighbors,Comedy|Drama,1998.0
2166,Return to Paradise,Crime|Drama|Romance|Thriller,1998.0
2167,Blade,Action|Horror|Thriller,1998.0
2169,Dead Man on Campus,Comedy,1998.0
2170,Wrongfully Accused,Action|Comedy,1998.0
2171,Next Stop Wonderland,Comedy|Drama|Romance,1998.0
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird)",Comedy|Drama,1998.0
2174,Beetlejuice,Comedy|Fantasy,1988.0
2175,Déjà Vu,Drama|Romance,1997.0
2176,Rope,Crime|Drama|Thriller,1948.0
2177,Family Plot,Comedy|Thriller,1976.0
2178,Frenzy,Thriller,1972.0
2179,Topaz,Thriller,1969.0
2180,Torn Curtain,Thriller,1966.0
2181,Marnie,Drama|Mystery|Romance|Thriller,1964.0
2182,"Wrong Man, The",Drama|Film-Noir|Thriller,1956.0
2183,"Man Who Knew Too Much, The",Adventure|Drama|Mystery|Thriller,1956.0
2184,"Trouble with Harry, The",Comedy|Mystery,1955.0
2185,I Confess,Thriller,1953.0
2186,Strangers on a Train,Crime|Drama|Film-Noir|Thriller,1951.0
2187,Stage Fright,Mystery|Romance|Thriller,1950.0
2188,54,Drama,1998.0
2190,Why Do Fools Fall In Love?,Drama,1998.0
2193,Willow,Action|Adventure|Fantasy,1988.0
2194,"Untouchables, The",Action|Crime|Drama,1987.0
2195,Dirty Work,Comedy,1998.0
2196,Knock Off,Action,1998.0
2201,"Paradine Case, The",Drama,1947.0
2202,Lifeboat,Drama|War,1944.0
2203,Shadow of a Doubt,Crime|Drama|Thriller,1943.0
2204,Saboteur,Mystery|Thriller,1942.0
2205,Mr. & Mrs. Smith,Comedy|Romance,1941.0
2206,Suspicion,Film-Noir|Mystery|Thriller,1941.0
2207,Jamaica Inn,Drama,1939.0
2208,"Lady Vanishes, The",Drama|Mystery|Thriller,1938.0
2210,Sabotage,Thriller,1936.0
2211,Secret Agent,Thriller,1936.0
2212,"Man Who Knew Too Much, The",Drama|Thriller,1934.0
2226,"Ring, The",Drama,1927.0
2227,"Lodger: A Story of the London Fog, The",Crime|Drama|Thriller,1927.0
2231,Rounders,Drama,1998.0
2232,Cube,Horror|Mystery|Sci-Fi|Thriller,1997.0
2236,Simon Birch,Drama,1998.0
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),Comedy|Drama,1975.0
2240,My Bodyguard,Drama,1980.0
2241,Class,Comedy,1983.0
2243,Broadcast News,Comedy|Drama|Romance,1987.0
2244,"Allnighter, The",Comedy|Romance,1987.0
2245,Working Girl,Comedy|Drama|Romance,1988.0
2247,Married to the Mob,Comedy,1988.0
2248,Say Anything...,Comedy|Drama|Romance,1989.0
2249,My Blue Heaven,Comedy,1990.0
2252,Hero,Comedy|Drama,1992.0
2253,Toys,Comedy|Fantasy,1992.0
2255,Young Doctors in Love,Comedy,1982.0
2256,Parasite,Horror|Sci-Fi,1982.0
2257,No Small Affair,Comedy|Romance,1984.0
2259,Blame It on Rio,Comedy|Romance,1984.0
2260,Wisdom,Crime|Drama,1986.0
2261,One Crazy Summer,Comedy,1986.0
2262,About Last Night...,Comedy|Drama|Romance,1986.0
2263,"Seventh Sign, The",Drama|Fantasy|Thriller,1988.0
2264,We're No Angels,Comedy|Crime,1989.0
2265,Nothing But Trouble,Adventure|Comedy,1991.0
2266,"Butcher's Wife, The",Comedy|Romance,1991.0
2267,Mortal Thoughts,Mystery|Thriller,1991.0
2268,"Few Good Men, A",Crime|Drama|Thriller,1992.0
2269,Indecent Proposal,Drama|Romance,1993.0
2271,Permanent Midnight,Drama,1998.0
2272,One True Thing,Drama,1998.0
2273,Rush Hour,Action|Comedy|Crime|Thriller,1998.0
2275,Six-String Samurai,Action|Adventure|Sci-Fi,1998.0
2278,Ronin,Action|Crime|Thriller,1998.0
2279,Urban Legend,Horror|Thriller,1998.0
2280,Clay Pigeons,Crime,1998.0
2281,Monument Ave.,Action|Crime|Drama,1998.0
2282,Pecker,Comedy|Drama,1998.0
2283,"Sheltering Sky, The",Drama,1990.0
2286,"Fiendish Plot of Dr. Fu Manchu, The",Comedy,1980.0
2287,Them!,Horror|Sci-Fi|Thriller,1954.0
2288,"Thing, The",Action|Horror|Sci-Fi|Thriller,1982.0
2289,"Player, The",Comedy|Crime|Drama,1992.0
2290,Stardust Memories,Comedy|Drama,1980.0
2291,Edward Scissorhands,Drama|Fantasy|Romance,1990.0
2292,Overnight Delivery,Comedy|Romance,1998.0
2294,Antz,Adventure|Animation|Children|Comedy|Fantasy,1998.0
2295,"Impostors, The",Comedy,1998.0
2296,"Night at the Roxbury, A",Comedy,1998.0
2297,What Dreams May Come,Adventure|Drama|Fantasy|Romance,1998.0
2298,Strangeland,Thriller,1998.0
2300,"Producers, The",Comedy,1968.0
2301,History of the World: Part I,Comedy|Musical,1981.0
2302,My Cousin Vinny,Comedy,1992.0
2303,Nashville,Drama|Musical,1975.0
2304,Love Is the Devil,Drama,1998.0
2306,Holy Man,Comedy,1998.0
2307,One Tough Cop,Action|Crime,1998.0
2310,"Mighty, The",Drama,1998.0
2311,2010: The Year We Make Contact,Sci-Fi,1984.0
2312,Children of a Lesser God,Drama,1986.0
2313,"Elephant Man, The",Drama,1980.0
2314,Beloved,Drama,1998.0
2315,Bride of Chucky (Child's Play 4),Comedy|Horror|Thriller,1998.0
2316,Practical Magic,Drama|Fantasy|Mystery|Romance,1998.0
2318,Happiness,Comedy|Drama,1998.0
2320,Apt Pupil,Drama|Thriller,1998.0
2321,Pleasantville,Comedy|Drama|Fantasy,1998.0
2322,Soldier,Action|Sci-Fi|War,1998.0
2323,"Cruise, The",Documentary,1998.0
2324,Life Is Beautiful (La Vita è bella),Comedy|Drama|Romance|War,1997.0
2325,Orgazmo,Comedy,1997.0
2327,Tales from the Darkside: The Movie,Fantasy|Horror|Thriller,1990.0
2328,Vampires,Horror|Western,1998.0
2329,American History X,Crime|Drama,1998.0
2330,Hands on a Hard Body,Comedy|Documentary,1996.0
2331,Living Out Loud,Comedy|Drama|Romance,1998.0
2332,Belly,Crime|Drama,1998.0
2333,Gods and Monsters,Drama,1998.0
2334,"Siege, The",Action|Thriller,1998.0
2335,"Waterboy, The",Comedy,1998.0
2336,Elizabeth,Drama,1998.0
2337,Velvet Goldmine,Drama,1998.0
2338,I Still Know What You Did Last Summer,Horror|Mystery|Thriller,1998.0
2339,I'll Be Home For Christmas,Comedy|Romance,1998.0
2340,Meet Joe Black,Romance,1998.0
2342,Hard Core Logo,Comedy|Drama,1996.0
2344,Runaway Train,Action|Adventure|Drama|Thriller,1985.0
2346,"Stepford Wives, The",Mystery|Sci-Fi|Thriller,1975.0
2347,"Pope of Greenwich Village, The",Drama,1984.0
2348,Sid and Nancy,Drama,1986.0
2349,Mona Lisa,Comedy|Thriller,1986.0
2350,Heart Condition,Comedy,1990.0
2351,"Nights of Cabiria (Notti di Cabiria, Le)",Drama,1957.0
2352,"Big Chill, The",Comedy|Drama,1983.0
2353,Enemy of the State,Action|Thriller,1998.0
2354,"Rugrats Movie, The",Animation|Children|Comedy,1998.0
2355,"Bug's Life, A",Adventure|Animation|Children|Comedy,1998.0
2356,Celebrity,Comedy,1998.0
2357,Central Station (Central do Brasil),Drama,1998.0
2358,Savior,Drama|War,1998.0
2359,Waking Ned Devine (a.k.a. Waking Ned),Comedy,1998.0
2360,"Celebration, The (Festen)",Drama,1998.0
2361,Pink Flamingos,Comedy,1972.0
2362,Glen or Glenda,Drama,1953.0
2363,Godzilla (Gojira),Drama|Horror|Sci-Fi,1954.0
2364,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The)",Action|Horror|Sci-Fi|Thriller,1984.0
2365,King Kong vs. Godzilla (Kingukongu tai Gojira),Action|Sci-Fi,1962.0
2366,King Kong,Action|Adventure|Fantasy|Horror,1933.0
2367,King Kong,Adventure|Fantasy|Romance|Sci-Fi|Thriller,1976.0
2368,King Kong Lives,Adventure|Sci-Fi,1986.0
2369,Desperately Seeking Susan,Comedy|Drama|Romance,1985.0
2370,"Emerald Forest, The",Action|Adventure|Drama,1985.0
2371,Fletch,Comedy|Crime|Mystery,1985.0
2372,Fletch Lives,Comedy,1989.0
2373,Red Sonja,Action|Adventure|Fantasy,1985.0
2374,Gung Ho,Comedy|Drama,1986.0
2375,"Money Pit, The",Comedy,1986.0
2376,"View to a Kill, A",Action|Adventure|Thriller,1985.0
2377,Lifeforce,Horror|Sci-Fi,1985.0
2378,Police Academy,Comedy|Crime,1984.0
2379,Police Academy 2: Their First Assignment,Comedy|Crime,1985.0
2380,Police Academy 3: Back in Training,Comedy|Crime,1986.0
2381,Police Academy 4: Citizens on Patrol,Comedy|Crime,1987.0
2382,Police Academy 5: Assignment: Miami Beach,Comedy|Crime,1988.0
2383,Police Academy 6: City Under Siege,Comedy|Crime,1989.0
2384,Babe: Pig in the City,Adventure|Children|Drama,1998.0
2385,Home Fries,Comedy|Romance,1998.0
2387,Very Bad Things,Comedy|Crime,1998.0
2388,Steam: The Turkish Bath (Hamam),Drama|Romance,1997.0
2389,Psycho,Crime|Horror|Thriller,1998.0
2390,Little Voice,Comedy,1998.0
2391,"Simple Plan, A",Crime|Drama|Thriller,1998.0
2392,Jack Frost,Children|Comedy|Drama,1998.0
2393,Star Trek: Insurrection,Action|Drama|Romance|Sci-Fi,1998.0
2394,"Prince of Egypt, The",Animation|Musical,1998.0
2395,Rushmore,Comedy|Drama,1998.0
2396,Shakespeare in Love,Comedy|Drama|Romance,1998.0
2398,Miracle on 34th Street,Comedy|Drama,1947.0
2399,Santa Claus: The Movie,Adventure|Children|Fantasy,1985.0
2400,Prancer,Children|Drama|Fantasy,1989.0
2401,Pale Rider,Western,1985.0
2402,Rambo: First Blood Part II,Action|Adventure|Thriller,1985.0
2403,First Blood (Rambo: First Blood),Action|Adventure|Drama|Thriller,1982.0
2404,Rambo III,Action|Adventure|Thriller|War,1988.0
2405,"Jewel of the Nile, The",Action|Adventure|Comedy|Romance,1985.0
2406,Romancing the Stone,Action|Adventure|Comedy|Romance,1984.0
2407,Cocoon,Comedy|Sci-Fi,1985.0
2408,Cocoon: The Return,Comedy|Sci-Fi,1988.0
2409,Rocky II,Action|Drama,1979.0
2410,Rocky III,Action|Drama,1982.0
2411,Rocky IV,Action|Drama,1985.0
2412,Rocky V,Action|Drama,1990.0
2413,Clue,Comedy|Crime|Mystery|Thriller,1985.0
2414,Young Sherlock Holmes,Action|Adventure|Children|Fantasy|Mystery|Thriller,1985.0
2415,Violets Are Blue...,Drama|Romance,1986.0
2416,Back to School,Comedy,1986.0
2417,Heartburn,Comedy|Drama,1986.0
2418,Nothing in Common,Comedy,1986.0
2419,Extremities,Drama|Thriller,1986.0
2420,"Karate Kid, The",Drama,1984.0
2421,"Karate Kid, Part II, The",Action|Adventure|Drama,1986.0
2422,"Karate Kid, Part III, The",Action|Adventure|Children|Drama,1989.0
2423,Christmas Vacation (National Lampoon's Christmas Vacation),Comedy,1989.0
2424,You've Got Mail,Comedy|Romance,1998.0
2425,"General, The",Crime,1998.0
2427,"Thin Red Line, The",Action|Drama|War,1998.0
2428,"Faculty, The",Horror|Sci-Fi,1998.0
2429,Mighty Joe Young,Action|Adventure|Drama|Fantasy|Thriller,1998.0
2430,Mighty Joe Young,Adventure|Children|Drama,1949.0
2431,Patch Adams,Comedy|Drama,1998.0
2432,Stepmom,Drama,1998.0
2433,"Civil Action, A",Drama,1998.0
2435,Hurlyburly,Drama,1998.0
2436,Tea with Mussolini,Comedy|Drama|War,1999.0
2439,Affliction,Drama,1997.0
2442,Hilary and Jackie,Drama,1998.0
2443,Playing by Heart,Drama|Romance,1998.0
2445,At First Sight,Drama,1999.0
2446,In Dreams,Horror|Thriller,1999.0
2447,Varsity Blues,Comedy|Drama,1999.0
2448,Virus,Horror|Sci-Fi,1999.0
2450,Howard the Duck,Adventure|Comedy|Sci-Fi,1986.0
2451,"Gate, The",Horror,1987.0
2453,"Boy Who Could Fly, The",Drama|Fantasy,1986.0
2454,"Fly, The",Horror|Mystery|Sci-Fi,1958.0
2455,"Fly, The",Drama|Horror|Sci-Fi|Thriller,1986.0
2456,"Fly II, The",Horror|Sci-Fi,1989.0
2457,Running Scared,Action|Comedy,1986.0
2458,Armed and Dangerous,Comedy|Crime,1986.0
2459,"Texas Chainsaw Massacre, The",Horror,1974.0
2460,"Texas Chainsaw Massacre 2, The",Horror,1986.0
2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre),Horror,1994.0
2463,Ruthless People,Comedy,1986.0
2465,Deadly Friend,Horror,1986.0
2467,"Name of the Rose, The (Name der Rose, Der)",Crime|Drama|Mystery|Thriller,1986.0
2468,Jumpin' Jack Flash,Action|Comedy|Romance|Thriller,1986.0
2469,Peggy Sue Got Married,Comedy|Drama,1986.0
2470,Crocodile Dundee,Adventure|Comedy,1986.0
2471,Crocodile Dundee II,Action|Adventure|Comedy,1988.0
2472,Tough Guys,Comedy,1986.0
2473,Soul Man,Comedy,1986.0
2474,"Color of Money, The",Drama,1986.0
2475,52 Pick-Up,Action|Mystery|Thriller,1986.0
2476,Heartbreak Ridge,Action|War,1986.0
2477,Firewalker,Adventure,1986.0
2478,¡Three Amigos!,Comedy|Western,1986.0
2481,My Name Is Joe,Drama|Romance,1998.0
2482,Still Crazy,Comedy|Romance,1998.0
2483,"Day of the Beast, The (Día de la Bestia, El)",Adventure|Comedy|Thriller,1995.0
2485,She's All That,Comedy|Romance,1999.0
2488,Peeping Tom,Drama|Horror|Thriller,1960.0
2490,Payback,Action|Thriller,1999.0
2491,Simply Irresistible,Comedy|Romance,1999.0
2492,20 Dates,Comedy|Romance,1998.0
2493,"Harmonists, The",Drama,1997.0
2494,"Last Days, The",Documentary,1998.0
2495,"Fantastic Planet, The (Planète sauvage, La)",Animation|Sci-Fi,1973.0
2496,Blast from the Past,Comedy|Romance,1999.0
2497,Message in a Bottle,Romance,1999.0
2498,My Favorite Martian,Comedy|Sci-Fi,1999.0
2500,Jawbreaker,Comedy,1999.0
2501,October Sky,Drama,1999.0
2502,Office Space,Comedy|Crime,1999.0
2503,"Apple, The (Sib)",Drama,1998.0
2504,200 Cigarettes,Comedy|Drama,1999.0
2505,8MM,Drama|Mystery|Thriller,1999.0
2506,"Other Sister, The",Comedy|Drama|Romance,1999.0
2511,"Long Goodbye, The",Crime|Film-Noir,1973.0
2512,"Ballad of Narayama, The (Narayama bushiko)",Drama,1983.0
2513,Pet Sematary,Horror,1989.0
2514,Pet Sematary II,Comedy|Horror,1992.0
2515,Children of the Corn II: The Final Sacrifice,Horror,1993.0
2516,Children of the Corn III,Horror,1994.0
2517,Christine,Horror,1983.0
2518,Night Shift,Comedy,1982.0
2520,Airport,Drama,1970.0
2521,Airport 1975,Action|Drama|Thriller,1974.0
2522,Airport '77,Drama,1977.0
2523,Rollercoaster,Drama|Thriller,1977.0
2524,"Towering Inferno, The",Action|Adventure|Drama|Thriller,1974.0
2525,Alligator,Action|Horror|Sci-Fi,1980.0
2526,Meteor,Sci-Fi,1979.0
2527,Westworld,Action|Sci-Fi|Thriller|Western,1973.0
2528,Logan's Run,Action|Adventure|Sci-Fi,1976.0
2529,Planet of the Apes,Action|Drama|Sci-Fi,1968.0
2530,Beneath the Planet of the Apes,Action|Sci-Fi,1970.0
2531,Battle for the Planet of the Apes,Action|Sci-Fi,1973.0
2532,Conquest of the Planet of the Apes,Action|Sci-Fi,1972.0
2533,Escape from the Planet of the Apes,Action|Sci-Fi,1971.0
2534,Avalanche,Action,1978.0
2535,Earthquake,Action|Drama|Thriller,1974.0
2537,Beyond the Poseidon Adventure,Adventure,1979.0
2538,Dancemaker,Documentary,1998.0
2539,Analyze This,Comedy,1999.0
2540,"Corruptor, The",Action|Crime|Drama|Thriller,1999.0
2541,Cruel Intentions,Drama,1999.0
2542,"Lock, Stock & Two Smoking Barrels",Comedy|Crime|Thriller,1998.0
2544,"School of Flesh, The (École de la chair, L')",Drama|Romance,1998.0
2546,"Deep End of the Ocean, The",Drama,1999.0
2548,"Rage: Carrie 2, The",Horror,1999.0
2549,Wing Commander,Action|Sci-Fi,1999.0
2550,"Haunting, The",Horror|Thriller,1963.0
2551,Dead Ringers,Drama|Horror|Thriller,1988.0
2552,My Boyfriend's Back,Comedy,1993.0
2553,Village of the Damned,Horror|Sci-Fi|Thriller,1960.0
2554,Children of the Damned,Horror|Sci-Fi|Thriller,1963.0
2555,Baby Geniuses,Comedy,1999.0
2557,I Stand Alone (Seul contre tous),Drama|Thriller,1998.0
2558,Forces of Nature,Comedy|Romance,1999.0
2559,"King and I, The",Animation|Children,1999.0
2560,Ravenous,Horror|Thriller,1999.0
2561,True Crime,Crime|Thriller,1999.0
2563,Dangerous Beauty,Drama,1998.0
2565,"King and I, The",Drama|Musical|Romance,1956.0
2566,Doug's 1st Movie,Animation|Children,1999.0
2567,EDtv,Comedy,1999.0
2568,"Mod Squad, The",Action|Crime,1999.0
2570,"Walk on the Moon, A",Drama|Romance,1999.0
2571,"Matrix, The",Action|Sci-Fi|Thriller,1999.0
2572,10 Things I Hate About You,Comedy|Romance,1999.0
2573,Tango,Drama|Musical,1998.0
2574,"Out-of-Towners, The",Comedy,1999.0
2575,"Dreamlife of Angels, The (Vie rêvée des anges, La)",Drama,1998.0
2577,Metroland,Comedy|Drama,1997.0
2579,Following,Crime|Mystery|Thriller,1998.0
2580,Go,Comedy|Crime,1999.0
2581,Never Been Kissed,Comedy|Romance,1999.0
2582,Twin Dragons (Shuang long hui),Action|Comedy,1992.0
2583,Cookie's Fortune,Comedy|Drama,1999.0
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)",Drama|Romance,1998.0
2586,Goodbye Lover,Comedy|Crime|Thriller,1999.0
2587,Life,Comedy|Crime|Drama,1999.0
2589,Friends & Lovers,Comedy|Drama|Romance,1999.0
2590,Hideous Kinky,Drama,1998.0
2593,"Monster, The (Mostro, Il)",Comedy,1994.0
2594,Open Your Eyes (Abre los ojos),Drama|Romance|Sci-Fi|Thriller,1997.0
2596,SLC Punk!,Comedy|Drama,1998.0
2597,Lost & Found,Comedy|Romance,1999.0
2598,Pushing Tin,Comedy,1999.0
2599,Election,Comedy,1999.0
2600,eXistenZ,Action|Sci-Fi|Thriller,1999.0
2605,Entrapment,Crime|Thriller,1999.0
2606,Idle Hands,Comedy|Horror,1999.0
2607,Get Real,Drama|Romance,1998.0
2609,"King of Masks, The (Bian Lian)",Drama,1996.0
2611,"Winslow Boy, The",Drama,1999.0
2612,Mildred Pierce,Drama|Film-Noir,1945.0
2613,Night of the Comet,Comedy|Horror|Sci-Fi,1984.0
2614,Chopping Mall (a.k.a. Killbots),Action|Horror|Sci-Fi,1986.0
2615,My Science Project,Adventure|Sci-Fi,1985.0
2616,Dick Tracy,Action|Crime,1990.0
2617,"Mummy, The",Action|Adventure|Comedy|Fantasy|Horror|Thriller,1999.0
2618,"Castle, The",Comedy,1997.0
2620,This Is My Father,Drama|Romance,1998.0
2622,William Shakespeare's A Midsummer Night's Dream,Comedy|Fantasy,1999.0
2623,Trippin',Comedy,1999.0
2624,After Life (Wandafuru raifu),Drama|Fantasy,1998.0
2625,Black Mask (Hak hap),Action|Adventure|Crime|Sci-Fi|Thriller,1996.0
2628,Star Wars: Episode I - The Phantom Menace,Action|Adventure|Sci-Fi,1999.0
2629,"Love Letter, The",Comedy|Romance,1999.0
2630,Besieged (a.k.a. L' Assedio),Drama,1998.0
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)",Adventure|Drama|Mystery,1965.0
2633,"Mummy, The",Horror|Romance,1932.0
2634,"Mummy, The",Horror,1959.0
2639,Mommie Dearest,Drama,1981.0
2640,Superman,Action|Adventure|Sci-Fi,1978.0
2641,Superman II,Action|Sci-Fi,1980.0
2642,Superman III,Action|Adventure|Sci-Fi,1983.0
2643,Superman IV: The Quest for Peace,Action|Adventure|Sci-Fi,1987.0
2644,Dracula,Horror,1931.0
2648,Frankenstein,Drama|Horror|Sci-Fi,1931.0
2651,Frankenstein Meets the Wolf Man,Horror,1943.0
2652,"Curse of Frankenstein, The",Horror,1957.0
2654,"Wolf Man, The",Drama|Fantasy|Horror,1941.0
2655,Howling II: Your Sister Is a Werewolf,Horror,1985.0
2656,Tarantula,Horror|Sci-Fi,1955.0
2657,"Rocky Horror Picture Show, The",Comedy|Horror|Musical|Sci-Fi,1975.0
2659,It Came from Hollywood,Comedy|Documentary,1982.0
2660,"Thing from Another World, The",Horror|Sci-Fi,1951.0
2661,It Came from Outer Space,Sci-Fi,1953.0
2662,"War of the Worlds, The",Action|Drama|Sci-Fi,1953.0
2664,Invasion of the Body Snatchers,Horror|Sci-Fi|Thriller,1956.0
2665,Earth vs. the Flying Saucers,Sci-Fi,1956.0
2668,Swamp Thing,Horror|Sci-Fi,1982.0
2669,Pork Chop Hill,War,1959.0
2670,Run Silent Run Deep,War,1958.0
2671,Notting Hill,Comedy|Romance,1999.0
2672,"Thirteenth Floor, The",Drama|Sci-Fi|Thriller,1999.0
2674,"Loss of Sexual Innocence, The",Drama|Fantasy,1999.0
2676,Instinct,Drama|Thriller,1999.0
2677,Buena Vista Social Club,Documentary|Musical,1999.0
2681,Free Enterprise,Comedy|Romance|Sci-Fi,1998.0
2682,Limbo,Drama,1999.0
2683,Austin Powers: The Spy Who Shagged Me,Action|Adventure|Comedy,1999.0
2686,"Red Violin, The (Violon rouge, Le)",Drama|Mystery,1998.0
2687,Tarzan,Adventure|Animation|Children|Drama,1999.0
2688,"General's Daughter, The",Crime|Drama|Mystery|Thriller,1999.0
2690,"Ideal Husband, An",Comedy|Romance,1999.0
2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano)",Drama,1998.0
2692,Run Lola Run (Lola rennt),Action|Crime,1998.0
2693,Trekkies,Documentary,1997.0
2694,Big Daddy,Comedy,1999.0
2695,"Boys, The",Drama,1998.0
2696,"Dinner Game, The (Dîner de cons, Le)",Comedy,1998.0
2697,My Son the Fanatic,Comedy|Drama|Romance,1997.0
2698,Zone 39,Sci-Fi,1997.0
