UserID,VideoGameID,HoursPlayed
1537,206,3.4
1537,322,1.2
1537,326,1.1
1537,327,1.0
1537,354,1.0
1537,722,1.5
1537,726,19.4
1537,727,159.0
1537,734,1.0
1537,735,7.3
1537,736,32.0
1537,737,463.0
1537,740,1.3
1537,741,8.7
1537,981,558.0
1537,984,218.0
1537,1211,4.6
1537,1249,1.0
1537,1266,1.7
1537,1267,1.0
1537,1268,1.3
1537,1288,2.8
1537,1673,3.0
1537,1737,3.0
1537,1872,13.4
1537,1894,62.0
1537,1977,2.0
1537,1978,22.0
1537,1979,2.4
1537,2070,1.0
1537,2074,1.0
1537,2163,23.0
1537,2167,1.0
1537,2185,1.4
1537,2272,7.7
1537,2273,1.5
1537,2344,1.0
1537,2475,17.8
1537,2576,36.0
1537,2651,1.1
1537,2778,2.2
1537,3065,45.0
1537,3081,2.8
1537,3118,3.3
1537,3119,1.5
1537,3120,6.3
1537,3222,2.1
1537,3259,1.6
1537,3271,12.9
1537,3570,10.2
1537,3898,1.6
1537,4257,23.0
1537,4364,10.3
1537,4365,1.0
1537,4366,1.0
1537,4367,1.0
1537,4381,5.2
1537,4658,27.0
1537,4707,9.4
1537,4709,1.3
1537,4869,1.3
1538,984,279.0
1538,1132,1.0
1538,2071,1.0
1538,2074,1.0
1539,3656,1.6
1540,1761,15.6
1540,1762,13.3
1540,2215,7.3
1541,3656,1.6
1542,984,128.0
1542,1132,2.5
1542,2071,1.0
1542,2074,1.0
1543,736,9.4
1543,737,1.0
1544,50,1.0
1544,174,5.5
1544,175,1.0
1544,442,21.0
1544,619,4.0
1544,1325,5.8
1544,1327,1.0
1544,1328,7.5
1544,1559,4.8
1544,1614,2.3
1544,2107,1.0
1544,2412,6.0
1544,2621,1.2
1544,2730,1.0
1544,2986,1.0
1544,2987,1.0
1544,3606,1.0
1544,3825,71.0
1544,3826,1.0
1544,3827,1.0
1544,3864,2.3
1544,4276,45.0
1544,4381,11.6
1544,4527,97.0
1544,4658,4.7
1544,4668,2.1
1544,4672,1.0
1544,4726,1.1
1544,4899,247.0
1545,978,2858.0
1545,979,42.0
1545,980,1.0
1545,981,77.0
1545,4231,1.0
1546,736,7.0
1546,737,53.0
1546,1761,316.0
1546,1762,1192.0
1546,1765,647.0
1546,1976,10.4
1547,2244,1.0
1547,2245,2.2
1547,2538,5.1
1547,4354,1.4
1548,736,14.3
1548,737,1.3
1549,325,1.0
1549,326,39.0
1549,327,9.2
1549,736,37.0
1549,737,512.0
1549,927,1.0
1549,928,17.4
1549,933,1.0
1549,934,2.1
1549,981,8.7
1549,1133,37.0
1549,1328,29.0
1549,1336,432.0
1549,1552,50.0
1549,1678,100.0
1549,2173,1.0
1549,2185,1.0
1549,2416,1.0
1549,2475,29.0
1549,3065,810.0
1549,3066,52.0
1549,3069,1.0
1549,3114,19.0
1549,3194,36.0
1549,3749,1.8
1549,4276,237.0
1549,4522,6.2
1549,4527,72.0
1549,4788,3.2
1549,4828,1.0
1550,124,1.0
1550,174,7.5
1550,176,35.0
1550,179,4.6
1550,257,2.3
1550,322,1.9
1550,324,1.2
1550,326,1.0
1550,327,1.0
1550,736,23.0
1550,737,109.0
1550,832,54.0
1550,978,825.0
1550,979,26.0
1550,980,1.0
1550,981,234.0
1550,1031,7.9
1550,1131,7.3
1550,1132,8.6
1550,1179,10.3
1550,1336,16.3
1550,1591,5.0
1550,1894,30.0
1550,2049,24.0
1550,2050,1.0
1550,2373,141.0
1550,2375,9.5
1550,2377,14.0
1550,2475,8.0
1550,3049,3.2
1550,3050,1.0
1550,3111,1.0
1550,3113,1.0
1550,3114,7.1
1550,3351,1.0
1550,3481,16.3
1550,3531,1.3
1550,3562,15.9
1550,3872,1.0
1550,4257,364.0
1550,4364,15.2
1550,4365,1.0
1550,4366,1.0
1550,4367,1.0
1550,4480,12.1
1550,4481,3.4
1550,4482,1.0
1550,4663,199.0
1550,4667,169.0
1550,4668,60.0
1550,4788,8.2
1551,978,120.0
1551,979,23.0
1551,980,8.0
1551,1131,1.9
1551,1179,1.2
1551,3531,1.0
1552,736,13.3
1552,737,96.0
1553,984,40.0
1553,1132,1.3
1553,2071,1.2
1553,2074,1.0
1554,2475,27.0
1554,4257,1.3
1555,2,12.2
1555,12,1.0
1555,35,1.0
1555,44,1.3
1555,45,1.5
1555,73,6.2
1555,74,1.0
1555,77,5.2
1555,81,1.5
1555,89,1.0
1555,90,2.2
1555,94,1.0
1555,97,1.0
1555,109,1.0
1555,118,1.0
1555,124,1.0
1555,173,1.0
1555,177,1.0
1555,190,1.0
1555,196,1.0
1555,197,1.0
1555,212,1.0
1555,214,1.5
1555,227,1.5
1555,232,1.0
1555,240,1.2
1555,244,1.0
1555,248,1.0
1555,250,1.0
1555,251,1.0
1555,257,5.4
1555,258,1.0
1555,266,1.0
1555,269,1.4
1555,281,1.0
1555,287,4.9
1555,308,1.6
1555,309,1.0
1555,313,1.0
1555,317,1.0
1555,320,1.0
1555,325,1.0
1555,349,1.0
1555,353,17.5
1555,372,1.0
1555,376,1.0
1555,377,7.2
1555,379,4.6
1555,381,1.0
1555,384,1.0
1555,411,4.0
1555,418,6.2
1555,420,1.0
1555,434,1.0
1555,447,5.2
1555,448,1.0
1555,465,1.0
1555,468,1.0
1555,472,1.0
1555,473,1.0
1555,477,1.0
1555,481,1.0
1555,489,3.9
1555,505,1.0
1555,520,3.0
1555,521,1.0
1555,522,13.3
1555,533,1.0
1555,534,1.0
1555,546,65.0
1555,557,1.0
1555,567,1.0
1555,572,1.0
1555,575,9.0
1555,594,1.0
1555,596,1.0
1555,599,1.0
1555,604,1.0
1555,618,5.4
1555,619,54.0
1555,633,1.0
1555,637,1.0
1555,638,1.0
1555,639,1.0
1555,647,1.0
1555,648,1.0
1555,677,1.0
1555,684,5.5
1555,691,1.0
1555,700,1.0
1555,701,1.0
1555,702,1.0
1555,703,1.0
1555,704,1.0
1555,705,1.0
1555,706,1.0
1555,707,1.0
1555,708,1.0
1555,709,1.0
1555,716,1.0
1555,717,1.0
1555,718,1.0
1555,734,8.8
1555,735,35.0
1555,736,17.7
1555,737,44.0
1555,756,1.0
1555,768,11.5
1555,807,4.0
1555,811,1.0
1555,816,1.0
1555,865,1.0
1555,873,1.0
1555,881,1.0
1555,882,5.1
1555,887,1.0
1555,890,5.3
1555,891,1.2
1555,896,1.4
1555,897,1.0
1555,904,1.0
1555,908,1.0
1555,910,1.0
1555,927,2.9
1555,928,2.9
1555,932,1.0
1555,933,1.0
1555,934,1.0
1555,935,1.0
1555,938,1.0
1555,942,1.0
1555,945,1.0
1555,960,1.0
1555,981,30.0
1555,982,1.0
1555,983,1.0
1555,984,4.6
1555,991,1.7
1555,1005,1.0
1555,1009,1.0
1555,1014,1.0
1555,1016,1.0
1555,1030,1.0
1555,1031,1.0
1555,1037,1.8
1555,1039,1.2
1555,1047,1.0
1555,1052,1.0
1555,1057,1.0
1555,1072,1.0
1555,1082,1.0
1555,1114,9.3
1555,1115,10.2
1555,1116,5.1
1555,1117,1.0
1555,1118,1.0
1555,1121,1.0
1555,1139,6.2
1555,1152,2.1
1555,1153,1.0
1555,1157,1.0
1555,1186,1.0
1555,1197,17.3
1555,1198,46.0
1555,1209,1.0
1555,1224,1.0
1555,1242,1.0
1555,1246,1.0
1555,1247,1.7
1555,1248,36.0
1555,1249,6.4
1555,1250,1.9
1555,1251,1.0
1555,1252,1.0
1555,1254,1.0
1555,1260,3.9
1555,1266,13.2
1555,1267,6.7
1555,1281,18.4
1555,1292,1.0
1555,1297,1.0
1555,1301,1.0
1555,1309,1.0
1555,1318,1.0
1555,1336,37.0
1555,1339,1.0
1555,1359,3.7
1555,1361,1.0
1555,1367,15.0
1555,1368,1.0
1555,1369,1.0
1555,1370,1.0
1555,1377,1.0
1555,1387,1.0
1555,1405,57.0
1555,1407,1.0
1555,1408,1.0
1555,1411,1.0
1555,1419,1.0
1555,1423,1.0
1555,1426,5.7
1555,1431,1.0
1555,1440,1.0
1555,1442,1.0
1555,1446,1.0
1555,1459,1.0
1555,1462,1.0
1555,1464,1.0
1555,1472,1.0
1555,1474,1.0
1555,1487,1.0
1555,1505,1.0
1555,1506,1.0
1555,1517,1.0
1555,1520,1.0
1555,1525,1.0
1555,1533,1.0
1555,1535,1.0
1555,1536,1.0
1555,1569,2.9
1555,1570,1.2
1555,1575,1.0
1555,1576,1.0
1555,1582,1.0
1555,1593,1.0
1555,1605,5.7
1555,1620,26.0
1555,1624,1.0
1555,1625,1.0
1555,1645,1.0
1555,1652,5.1
1555,1662,1.0
1555,1674,3.0
1555,1679,6.2
1555,1684,1.0
1555,1689,6.8
1555,1690,1.0
1555,1691,17.7
1555,1713,1.9
1555,1716,1.0
1555,1717,1.0
1555,1727,1.0
1555,1731,1.0
1555,1733,1.0
1555,1734,1.0
1555,1737,1.0
1555,1752,1.3
1555,1769,1.0
1555,1776,5.7
1555,1777,1.0
1555,1780,2.7
1555,1784,1.0
1555,1805,1.0
1555,1806,1.0
1555,1813,1.0
1555,1818,1.0
1555,1829,1.0
1555,1838,1.0
1555,1845,4.6
1555,1868,1.0
1555,1889,1.0
1555,1894,22.0
1555,1901,1.0
1555,1905,1.0
1555,1917,1.0
1555,1929,1.7
1555,1932,1.0
1555,1951,1.0
1555,1961,1.0
1555,1970,1.0
1555,1976,11.9
1555,1983,14.3
1555,2005,3.8
1555,2032,1.0
1555,2039,1.0
1555,2043,1.0
1555,2051,1.0
1555,2054,1.0
1555,2055,1.0
1555,2057,1.0
1555,2070,4.8
1555,2071,1.0
1555,2074,1.8
1555,2075,1.0
1555,2083,5.4
1555,2086,1.4
1555,2089,1.0
1555,2091,3.1
1555,2092,1.0
1555,2107,1.0
1555,2108,1.0
1555,2112,1.0
1555,2142,1.0
1555,2152,1.0
1555,2153,1.0
1555,2155,1.0
1555,2187,1.0
1555,2238,1.0
1555,2240,1.0
1555,2246,4.2
1555,2255,1.0
1555,2257,1.0
1555,2283,1.0
1555,2313,5.1
1555,2319,1.0
1555,2320,1.0
1555,2322,2.7
1555,2331,1.0
1555,2360,1.0
1555,2361,1.0
1555,2373,4.8
1555,2374,1.0
1555,2377,1.0
1555,2378,1.0
1555,2401,1.0
1555,2404,1.0
1555,2407,1.0
1555,2422,5.9
1555,2428,1.0
1555,2447,1.2
1555,2454,1.0
1555,2460,1.0
1555,2461,1.0
1555,2462,3.6
1555,2473,1.0
1555,2475,31.0
1555,2483,1.5
1555,2499,1.0
1555,2531,2.7
1555,2532,1.0
1555,2536,1.0
1555,2546,1.0
1555,2551,1.0
1555,2578,1.0
1555,2590,1.0
1555,2601,1.0
1555,2602,1.0
1555,2604,1.0
1555,2610,11.8
1555,2612,1.0
1555,2613,1.0
1555,2615,1.0
1555,2616,1.0
1555,2617,1.0
1555,2618,1.0
1555,2619,1.0
1555,2620,1.0
1555,2626,1.0
1555,2645,1.0
1555,2647,1.0
1555,2656,1.0
1555,2657,1.0
1555,2665,1.0
1555,2679,1.0
1555,2680,5.1
1555,2681,11.7
1555,2692,1.0
1555,2709,1.0
1555,2712,1.9
1555,2714,1.0
1555,2719,1.0
1555,2728,1.0
1555,2734,1.0
1555,2748,3.7
1555,2753,1.0
1555,2755,1.0
1555,2757,1.0
1555,2759,1.0
1555,2770,1.0
1555,2771,1.0
1555,2779,1.0
1555,2780,1.0
1555,2781,1.0
1555,2782,1.0
1555,2783,1.0
1555,2784,1.0
1555,2785,1.0
1555,2786,1.0
1555,2787,1.0
1555,2788,1.0
1555,2789,1.0
1555,2790,1.0
1555,2791,1.0
1555,2792,1.0
1555,2793,1.0
1555,2794,1.0
1555,2795,1.0
1555,2797,1.0
1555,2829,1.0
1555,2861,1.0
1555,2897,1.0
1555,2906,1.0
1555,2911,4.6
1555,2925,1.0
1555,2939,2.0
1555,2940,1.0
1555,2952,1.0
1555,2960,1.0
1555,2969,1.0
1555,2977,5.2
1555,2991,1.0
1555,2995,5.2
1555,2998,1.0
1555,2999,1.5
1555,3014,1.0
1555,3017,1.0
1555,3021,1.0
1555,3038,1.2
1555,3068,1.0
1555,3083,5.3
1555,3094,1.0
1555,3095,1.0
1555,3111,1.0
1555,3114,1.0
1555,3119,1.0
1555,3125,1.0
1555,3143,1.0
1555,3144,1.0
1555,3166,1.0
1555,3167,1.0
1555,3172,1.0
1555,3194,4.2
1555,3221,1.0
1555,3222,4.9
1555,3223,11.3
1555,3226,1.0
1555,3227,1.0
1555,3238,1.0
1555,3250,1.0
1555,3289,1.4
1555,3291,1.0
1555,3297,5.5
1555,3298,1.0
1555,3318,1.0
1555,3324,1.0
1555,3342,1.0
1555,3350,1.0
1555,3373,3.4
1555,3382,1.0
1555,3383,1.0
1555,3419,1.0
1555,3423,1.0
1555,3424,1.0
1555,3425,1.0
1555,3427,1.0
1555,3450,4.0
1555,3464,1.0
1555,3466,1.0
1555,3468,12.6
1555,3475,1.0
1555,3479,1.0
1555,3484,1.0
1555,3485,1.0
1555,3488,1.0
1555,3489,1.0
1555,3493,1.0
1555,3512,1.0
1555,3523,1.0
1555,3527,1.0
1555,3542,1.0
1555,3543,1.0
1555,3550,5.2
1555,3552,1.0
1555,3562,1.0
1555,3567,1.0
1555,3597,1.0
1555,3602,1.0
1555,3610,1.0
1555,3614,1.0
1555,3615,2.5
1555,3618,1.0
1555,3619,1.9
1555,3622,1.0
1555,3625,1.0
1555,3630,1.0
1555,3650,1.0
1555,3656,3.2
1555,3658,15.4
1555,3659,1.0
1555,3660,41.0
1555,3661,1.0
1555,3662,1.0
1555,3664,1.0
1555,3707,1.0
1555,3734,4.3
1555,3735,1.0
1555,3741,1.0
1555,3756,1.0
1555,3762,1.0
1555,3764,1.0
1555,3778,1.8
1555,3779,5.1
1555,3782,1.0
1555,3784,3.7
1555,3825,24.0
1555,3834,1.0
1555,3844,1.0
1555,3847,7.0
1555,3849,1.0
1555,3853,1.0
1555,3871,1.0
1555,3872,1.0
1555,3889,1.0
1555,3906,1.0
1555,3907,1.0
1555,3912,1.0
1555,3913,8.0
1555,3916,1.0
1555,3949,5.2
1555,3959,5.1
1555,3967,1.0
1555,3987,71.0
1555,3988,1.0
1555,3996,1.0
1555,4009,1.0
1555,4016,1.0
1555,4035,5.5
1555,4068,5.4
1555,4095,1.0
1555,4097,5.2
1555,4112,1.0
1555,4121,1.0
1555,4131,1.0
1555,4133,1.5
1555,4137,1.0
1555,4140,2.0
1555,4146,12.8
1555,4147,1.0
1555,4156,1.0
1555,4167,1.0
1555,4195,1.0
1555,4196,1.0
1555,4197,2.0
1555,4222,1.0
1555,4230,1.0
1555,4231,4.7
1555,4236,1.0
1555,4253,1.0
1555,4257,11.2
1555,4264,1.0
1555,4275,1.0
1555,4276,55.0
1555,4307,1.0
1555,4309,1.0
1555,4313,8.4
1555,4332,1.0
1555,4352,1.0
1555,4364,17.0
1555,4365,1.0
1555,4366,1.0
1555,4367,1.0
1555,4372,1.0
1555,4383,1.0
1555,4384,1.0
1555,4385,1.0
1555,4414,1.0
1555,4424,1.0
1555,4427,1.0
1555,4438,1.0
1555,4449,1.0
1555,4455,1.0
1555,4474,1.0
1555,4478,1.0
1555,4519,1.0
1555,4530,1.0
1555,4548,1.0
1555,4567,1.0
1555,4583,1.0
1555,4595,1.0
1555,4596,1.0
1555,4597,1.3
1555,4598,1.0
1555,4600,1.0
1555,4601,1.0
1555,4605,1.0
1555,4606,1.0
1555,4607,1.0
1555,4609,1.0
1555,4610,1.0
1555,4611,1.0
1555,4614,1.0
1555,4615,1.0
1555,4616,1.0
1555,4617,5.1
1555,4619,1.0
1555,4620,1.0
1555,4621,1.0
1555,4623,1.0
1555,4624,1.0
1555,4625,1.0
1555,4628,1.0
1555,4629,1.0
1555,4630,1.0
1555,4644,6.0
1555,4645,1.0
1555,4646,1.0
1555,4647,1.0
1555,4648,1.2
1555,4649,1.0
1555,4650,1.0
1555,4651,1.0
1555,4652,1.0
1555,4653,3.6
1555,4657,5.9
1555,4659,1.0
1555,4665,1.0
1555,4697,1.0
1555,4709,1.9
1555,4712,6.6
1555,4726,1.0
1555,4739,1.0
1555,4740,5.1
1555,4741,5.7
1555,4742,1.0
1555,4747,1.0
1555,4753,1.0
1555,4756,1.0
1555,4758,1.0
1555,4761,6.7
1555,4762,1.0
1555,4763,1.0
1555,4776,1.0
1555,4788,50.0
1555,4790,1.0
1555,4797,9.9
1555,4816,1.0
1555,4822,1.0
1555,4830,1.7
1555,4837,1.0
1555,4842,1.0
1555,4844,2.1
1555,4847,1.0
1555,4854,1.0
1555,4863,1.0
1555,4865,1.0
1555,4873,1.0
1555,4877,1.0
1555,4883,1.0
1555,4885,1.0
1555,4888,1.0
1555,4890,1.0
1555,4898,1.0
1555,4899,6.9
1555,4912,5.1
1555,4913,12.8
1555,4932,1.0
1555,4936,1.0
1555,4958,1.0
1555,4964,1.0
1555,4974,1.0
1555,4985,1.0
1555,4989,1.0
1555,5013,1.0
1555,5015,1.0
1555,5017,1.0
1555,5030,1.0
1555,5035,5.4
1555,5056,1.0
1555,5076,1.0
1555,5107,1.3
1555,5114,1.0
1555,5124,1.0
1555,5132,1.0
1555,5150,1.0
1555,5152,1.0
1555,5153,1.0
1556,2584,89.0
1557,736,1.0
1557,737,1.0
1558,730,3.8
1558,731,249.0
1558,732,1.2
1558,740,18.0
1558,741,341.0
1558,743,1.0
1558,978,11.3
1558,979,1.0
1558,980,1.0
1558,1131,1.0
1558,1179,1.0
1558,3531,1.0
1559,182,17.8
1559,199,1.6
1559,279,25.0
1559,827,1.0
1559,828,3.9
1559,917,2.0
1559,1559,4.7
1559,1698,32.0
1559,1699,64.0
1559,1701,124.0
1559,2180,2.4
1559,2232,23.0
1559,2541,3.7
1559,2683,3.8
1559,2684,2.3
1559,2906,1.0
1559,3114,16.7
1559,3116,18.4
1559,3117,2.8
1559,3220,61.0
1559,3355,59.0
1559,3356,1.0
1559,3544,2.9
1559,3545,6.6
1559,4017,2.4
1559,4108,38.0
1559,4257,1.1
1559,4693,6.9
1559,4717,1.0
1559,4718,18.4
1559,4776,1.2
1559,4885,68.0
1559,4900,1.0
1559,4901,9.9
1559,4902,1.0
1559,5050,102.0
1559,5051,1.0
1559,5052,1.0
1559,5053,41.0
1560,2475,2.5
1561,619,77.0
1561,630,35.0
1561,724,1.0
1561,725,63.0
1561,726,2.0
1561,727,36.0
1561,736,4.2
1561,737,79.0
1561,740,1.0
1561,741,15.1
1561,981,1138.0
1561,984,225.0
1561,1186,2.4
1561,1281,2.0
1561,1336,6.4
1561,1620,49.0
1561,1621,1.0
1561,1662,2.9
1561,1678,35.0
1561,1731,4.2
1561,1894,27.0
1561,2032,79.0
1561,2475,4.1
1561,2601,2.1
1561,2609,30.0
1561,2925,11.1
1561,3114,33.0
1561,3337,3.1
1561,3450,135.0
1561,3555,32.0
1561,3610,1.2
1561,3987,6.5
1561,4037,15.3
1561,4039,1.0
1561,4257,174.0
1561,4276,42.0
1561,4364,81.0
1561,4658,30.0
1561,4726,1.0
1561,4753,1.9
1561,4788,7.7
1561,4844,3.1
1561,4899,5.4
1562,726,18.1
1562,727,1.1
1562,736,56.0
1562,737,1.0
1562,740,15.7
1562,741,1.0
1563,3975,1.1
1564,38,30.0
1564,734,1.3
1564,735,1.0
1564,736,1.5
1564,737,108.0
1564,981,29.0
1564,982,1.0
1564,984,22.0
1564,1132,1.0
1564,1336,3736.0
1564,1805,3.2
1564,2071,1.6
1564,2074,1.0
1565,857,13.3
1565,1499,108.0
1565,2896,43.0
1565,3825,527.0
1565,4717,18.9
1566,522,31.0
1566,736,25.0
1566,737,226.0
1566,740,13.0
1566,741,25.0
1566,1289,38.0
1566,1307,54.0
1566,1308,7.6
1566,1673,2.0
1566,1678,84.0
1566,1679,20.0
1566,2598,35.0
1566,2712,5.2
1566,2722,2.3
1566,3223,2.5
1566,3871,1.0
1566,4364,392.0
1566,4365,1.0
1566,4366,1.0
1566,4522,1.5
1567,2070,1.0
1567,2072,9.1
1567,2073,1.0
1567,2074,1.0
1567,3222,1.0
1568,38,55.0
1568,84,525.0
1568,1336,35.0
1568,1462,1.0
1568,2070,1.7
1568,2619,2.0
1568,3066,1.0
1568,3222,1.0
1568,3223,1.0
1568,3658,2.8
1568,3942,3.0
1568,4021,24.0
1568,4229,6.9
1568,4913,97.0
1568,4914,401.0
1568,4915,45.0
1569,736,1756.0
1569,737,1.4
1569,740,123.0
1569,741,1.0
1570,736,14.0
1570,737,32.0
1571,736,29.0
1571,737,60.0
1572,736,49.0
1572,737,826.0
1572,2142,2.4
1573,279,89.0
1573,356,37.0
1573,435,27.0
1573,442,30.0
1573,469,5.1
1573,520,32.0
1573,521,1.0
1573,619,138.0
1573,723,95.0
1573,726,42.0
1573,727,1.0
1573,736,117.0
1573,737,1.6
1573,740,56.0
1573,741,1.0
1573,743,68.0
1573,1070,80.0
1573,1422,10.3
1573,1507,77.0
1573,1641,35.0
1573,1674,1.2
1573,1678,180.0
1573,1679,19.5
1573,1680,1.0
1573,1681,1.0
1573,1682,1.0
1573,1983,3.0
1573,1994,12.8
1573,1995,1.0
1573,2007,1.0
1573,2008,12.5
1573,2171,1.0
1573,2175,16.6
1573,2679,1.0
1573,2680,2.7
1573,2681,47.0
1573,3222,11.8
1573,3223,8.7
1573,3638,7.0
1573,3772,15.0
1573,3871,1.0
1573,3934,16.0
1573,4016,81.0
1573,4128,37.0
1573,4176,2.4
1573,4364,1987.0
1573,4365,1.0
1573,4366,1.0
1573,4367,1.0
1573,4644,20.8
1573,4676,86.0
1573,4900,1.4
1573,4901,3.2
1573,4902,13.4
1573,4980,14.7
1574,257,10.5
1574,896,3.6
1574,1336,5.3
1574,1391,1.9
1574,1674,45.0
1574,2447,9.5
1574,2599,37.0
1574,2602,12.0
1574,2605,13.1
1574,2683,44.0
1574,3029,28.0
1574,3070,1.2
1574,3222,17.3
1574,3223,75.0
1574,3297,1.1
1574,3298,1.0
1574,3316,6.8
1574,3588,108.0
1574,3784,2.8
1574,3825,54.0
1574,3826,1.0
1574,4156,1.2
1574,4257,120.0
1574,4563,1.1
1574,4667,11.1
1574,4668,120.0
1575,736,11.6
1575,737,339.0
1575,984,27.0
1575,2475,6.7
1576,730,7.2
1576,731,179.0
1576,732,1.0
1576,734,12.7
1576,735,84.0
1576,1974,1.0
1576,1976,11.6
1577,4257,1.4
1578,978,1.0
1578,979,1.0
1578,980,1.0
1578,981,55.0
1578,984,1.0
1578,1336,1.2
1578,4788,1.1
1579,1760,72.0
1579,1763,20.3
1580,189,1.0
1580,198,1.0
1580,201,1.0
1580,206,1.0
1580,207,1.0
1580,227,6.9
1580,236,1.0
1580,237,1.0
1580,242,1.0
1580,264,1.0
1580,282,1.0
1580,292,1.0
1580,311,1.0
1580,322,1.2
1580,323,1.0
1580,324,1.2
1580,326,1.0
1580,327,1.0
1580,328,1.0
1580,329,377.0
1580,330,1.0
1580,331,1.0
1580,332,1.0
1580,333,1.0
1580,334,2.6
1580,336,1.0
1580,337,2.0
1580,353,1.0
1580,354,3.0
1580,356,40.0
1580,357,2.2
1580,358,11.8
1580,400,1.0
1580,406,1.0
1580,417,1.0
1580,418,1.0
1580,441,1.0
1580,442,11.3
1580,447,1.0
1580,452,1.0
1580,454,1.0
1580,484,1.0
1580,492,1.0
1580,494,1.0
1580,496,1.0
1580,502,1.6
1580,503,1.0
1580,520,1.0
1580,543,1.0
1580,584,1.0
1580,615,1.0
1580,618,3.9
1580,619,1.0
1580,626,1.0
1580,627,1.0
1580,628,1.0
1580,629,1.0
1580,635,2.2
1580,637,1.0
1580,649,1.0
1580,652,1.0
1580,653,1.0
1580,660,1.0
1580,664,1.7
1580,684,1.0
1580,746,8.4
1580,758,1.0
1580,767,1.0
1580,780,1.0
1580,832,5.7
1580,857,1.0
1580,873,1.1
1580,882,1.0
1580,916,1.0
1580,922,1.0
1580,923,1.0
1580,924,1.0
1580,925,1.0
1580,927,1.0
1580,928,1.0
1580,933,1.0
1580,934,1.0
1580,940,1.0
1580,978,1.9
1580,979,1.0
1580,980,1.0
1580,981,57.0
1580,1039,1.0
1580,1086,1.0
1580,1104,2.4
1580,1114,1.0
1580,1115,1.0
1580,1133,12.2
1580,1169,1.4
1580,1222,1.0
1580,1251,1.0
1580,1253,1.0
1580,1263,1.0
1580,1285,1.0
1580,1286,1.0
1580,1289,1.8
1580,1306,1.0
1580,1315,1.0
1580,1316,1.0
1580,1317,1.0
1580,1323,1.0
1580,1331,23.0
1580,1332,1.0
1580,1336,2.3
1580,1359,5.5
1580,1428,1.0
1580,1432,2.3
1580,1512,1.0
1580,1530,1.0
1580,1545,1.0
1580,1546,1.0
1580,1551,1.6
1580,1552,3.3
1580,1553,1.0
1580,1556,1.0
1580,1566,1.0
1580,1567,1.0
1580,1587,1.0
1580,1589,1.0
1580,1590,1.0
1580,1591,1.0
1580,1592,1.0
1580,1594,1.0
1580,1605,1.0
1580,1652,1.0
1580,1679,1.0
1580,1689,1.0
1580,1690,1.0
1580,1691,12.2
1580,1692,1.0
1580,1710,1.0
1580,1834,1.0
1580,1845,1.0
1580,1846,1.0
1580,1850,1.0
1580,1853,1.0
1580,1872,11.7
1580,1874,1.0
1580,1925,1.0
1580,1947,3.8
1580,1953,1.0
1580,1958,1.0
1580,1969,1.0
1580,1993,1.0
1580,2013,1.0
1580,2016,1.7
1580,2028,1.0
1580,2030,1.0
1580,2038,7.5
1580,2040,2.1
1580,2067,1.0
1580,2069,1.0
1580,2070,1.0
1580,2071,1.0
1580,2072,1.0
1580,2073,1.0
1580,2074,1.0
1580,2076,1.0
1580,2077,1.0
1580,2078,1.0
1580,2079,1.0
1580,2087,1.0
1580,2115,1.0
1580,2127,1.0
1580,2129,1.0
1580,2142,1.1
1580,2162,1.0
1580,2163,1.0
1580,2164,1.0
1580,2165,1.0
1580,2166,1.0
1580,2175,5.5
1580,2185,1.3
1580,2187,1.0
1580,2191,14.1
1580,2209,1.0
1580,2232,1.0
1580,2243,1.0
1580,2264,1.0
1580,2272,1.0
1580,2282,1.0
1580,2333,1.0
1580,2343,1.0
1580,2356,1.0
1580,2368,1.0
1580,2382,1.4
1580,2392,1.0
1580,2432,1.0
1580,2444,2.5
1580,2447,3.8
1580,2452,1.0
1580,2475,1.0
1580,2483,1.0
1580,2529,1.0
1580,2565,1.0
1580,2592,1.8
1580,2598,22.0
1580,2608,1.0
1580,2610,1.0
1580,2618,1.0
1580,2653,1.0
1580,2658,2.3
1580,2661,1.0
1580,2679,1.0
1580,2680,1.0
1580,2681,1.0
1580,2682,2.3
1580,2683,1.2
1580,2684,1.2
1580,2690,1.0
1580,2712,1.6
1580,2741,1.0
1580,2742,1.0
1580,2745,1.0
1580,2748,1.6
1580,2760,1.0
1580,2761,1.0
1580,2777,1.0
1580,2807,3.5
1580,2858,1.0
1580,2867,1.0
1580,2901,1.0
1580,2923,2.6
1580,2926,2.0
1580,2960,1.0
1580,2967,1.6
1580,2977,1.6
1580,2987,1.0
1580,2995,1.0
1580,2999,1.0
1580,3023,1.0
1580,3024,1.0
1580,3036,1.0
1580,3049,1.0
1580,3057,1.0
1580,3059,1.0
1580,3060,1.0
1580,3071,1.0
1580,3083,1.0
1580,3100,5.4
1580,3101,1.0
1580,3112,1.0
1580,3113,1.0
1580,3118,1.0
1580,3137,1.0
1580,3192,1.0
1580,3222,2.3
1580,3223,1.6
1580,3227,1.0
1580,3289,1.1
1580,3326,1.0
1580,3357,1.0
1580,3358,1.0
1580,3363,1.0
1580,3417,1.0
1580,3419,1.0
1580,3437,1.0
1580,3462,1.0
1580,3468,1.0
1580,3472,1.0
1580,3541,1.0
1580,3546,1.0
1580,3550,1.0
1580,3553,1.0
1580,3562,4.8
1580,3569,1.0
1580,3570,17.8
1580,3588,1.0
1580,3645,1.0
1580,3650,1.0
