userId,movieId,rating
608,1097,2.5
380,3984,3.0
111,1544,2.0
570,1584,4.5
448,1608,3.0
305,70159,4.0
432,60040,4.0
448,1485,2.5
380,63222,4.0
217,2375,3.0
122,778,5.0
275,954,5.0
489,1729,4.0
305,92507,4.0
354,588,3.5
590,5445,3.0
354,165,4.0
239,54997,5.0
573,589,5.0
57,2641,2.0
608,543,3.5
140,1961,4.0
21,138186,0.5
561,1196,5.0
239,6378,4.0
552,1438,3.0
356,1653,4.5
317,293,5.0
517,7046,0.5
474,4002,3.0
217,2344,3.0
495,6870,4.5
477,67734,4.5
448,6302,1.0
282,3033,4.0
414,457,5.0
132,6350,2.0
125,589,4.0
222,6373,4.0
610,133832,3.5
122,148652,3.5
4,2145,3.0
140,527,5.0
368,3724,2.0
469,2023,3.0
414,5903,4.0
414,198,3.0
453,2770,4.0
608,2094,3.0
307,6744,1.5
474,6170,3.5
555,50,5.0
414,5459,3.0
599,7573,2.5
122,4816,4.5
199,1923,5.0
474,2827,2.0
603,2989,1.0
599,4920,2.5
288,4321,4.0
555,2348,4.0
368,3316,3.0
4,3060,4.0
169,1393,5.0
317,74545,4.0
561,30793,2.5
474,33639,3.5
606,3176,4.0
62,63113,4.5
474,33781,3.5
274,45447,3.0
489,46970,3.0
298,2000,3.5
380,67923,3.0
580,6643,0.5
91,2761,5.0
318,5202,2.5
474,6063,2.5
290,1952,5.0
414,7451,4.0
200,51662,5.0
249,79695,4.0
288,3639,3.5
599,235,3.5
414,45447,3.0
567,142507,2.5
274,6464,3.5
414,3317,4.0
307,829,2.0
63,3949,5.0
414,4734,2.0
380,173,4.0
462,90430,3.5
125,89190,3.0
51,7000,5.0
561,3623,2.5
249,102123,5.0
187,16,4.0
453,2391,3.0
294,2110,2.0
28,30812,3.0
580,5378,4.0
599,2311,2.5
82,1201,3.0
599,5596,1.5
132,7323,3.0
132,4700,3.0
249,5093,3.0
517,3675,4.5
438,6283,4.5
282,750,4.0
18,16,4.5
57,1912,2.0
489,3175,3.5
474,7340,3.0
198,2716,2.0
474,34048,3.5
160,1527,3.0
226,2329,4.5
514,3033,2.5
200,39,5.0
448,367,3.0
414,91690,4.0
387,5291,3.5
282,1968,4.0
509,56171,3.0
140,1307,3.5
232,2500,1.5
600,4886,3.0
217,2537,2.0
560,68237,4.0
599,1721,3.0
391,2918,4.0
380,79132,5.0
125,1265,4.5
91,6,5.0
64,1183,4.0
474,1873,3.5
221,903,5.0
462,160644,5.0
84,1179,3.0
387,1223,4.0
555,1359,2.0
234,546,2.0
603,153,1.0
20,5502,3.0
105,129514,5.0
448,1954,4.0
414,6002,3.5
489,1258,4.0
474,5902,3.5
249,59900,4.0
246,3556,3.0
288,5462,3.0
599,37857,2.5
249,6281,4.0
221,2321,4.5
354,3578,3.5
307,2145,3.0
414,6890,4.0
380,168252,5.0
599,41,2.5
160,671,1.0
51,589,5.0
448,2523,2.0
111,597,4.0
64,1396,3.5
555,1358,5.0
232,7261,2.0
480,2028,4.5
119,112868,4.5
382,88356,2.0
125,3553,3.0
182,3005,2.5
606,37729,4.5
522,51255,4.0
219,832,2.0
177,7243,3.5
561,593,4.0
292,78469,3.0
608,4719,3.5
182,2528,2.5
453,2502,5.0
169,4880,4.0
294,2720,2.0
19,2255,2.0
606,36535,4.0
274,1193,4.5
140,1183,3.0
307,1073,4.0
414,58293,2.0
387,2088,2.0
474,6454,3.5
474,6962,3.5
479,346,4.0
434,2011,3.5
166,1247,4.0
573,87232,5.0
432,3178,3.5
105,78499,4.0
294,2889,3.0
20,588,5.0
477,1198,4.0
509,37830,2.5
514,2454,3.0
599,6664,3.0
480,529,3.5
91,678,3.0
608,34405,4.0
603,369,4.0
534,5445,4.5
1,648,3.0
156,1387,3.5
474,3966,3.5
222,296,4.0
606,27627,4.5
182,1584,0.5
232,7147,4.0
219,1682,3.5
332,8984,3.0
274,61240,3.5
555,3527,5.0
217,2391,4.0
6,216,4.0
448,3327,4.0
600,1552,1.0
62,27831,4.5
414,96417,3.0
477,355,0.5
318,1845,4.5
68,134130,5.0
186,1320,4.0
590,61352,3.0
603,1036,4.0
105,4367,3.5
555,3705,3.0
140,1270,3.0
596,5502,2.5
64,5291,4.5
239,5299,4.0
561,34319,2.0
199,1060,5.0
380,48304,4.0
317,1222,3.0
522,58295,4.5
372,165,4.0
596,96079,3.0
217,2088,3.0
477,2275,3.5
42,4207,3.0
68,6323,2.5
226,8949,4.0
274,1779,3.5
573,53125,4.5
520,2916,5.0
140,3741,3.0
448,127319,1.5
156,2065,3.0
64,4701,3.0
177,380,3.0
156,1060,4.0
387,4621,1.0
45,2324,5.0
318,165,3.5
182,4826,4.5
489,1320,3.5
428,260,3.5
477,1517,3.5
169,6709,3.0
480,5478,0.5
19,2294,3.0
298,6283,4.5
104,2701,2.0
603,2841,3.0
594,1407,0.5
489,2174,4.5
610,5464,3.5
474,49772,4.5
105,163645,4.5
414,339,3.0
156,539,3.0
226,3438,4.0
438,39292,2.5
294,2468,2.0
249,5679,3.5
226,2378,3.5
84,95,2.0
135,3175,4.0
275,235,5.0
249,84954,2.5
246,7090,5.0
599,429,1.5
448,3689,3.0
387,7387,3.5
288,2122,1.0
104,4306,4.5
42,383,4.0
105,1234,4.0
21,139915,2.5
177,67788,3.0
448,91128,3.0
177,106100,5.0
483,48516,4.5
438,405,3.0
517,953,4.5
483,2105,3.5
599,3263,3.0
438,7445,4.0
298,94777,2.5
380,43928,1.0
599,588,3.0
292,8984,3.5
111,4734,3.0
590,64620,4.0
414,6709,4.0
4,125,5.0
477,5072,3.0
51,2808,2.5
525,4979,4.5
313,4370,3.0
307,3785,1.5
477,1544,3.0
312,32,4.0
586,173145,4.0
509,136838,2.5
387,3034,3.0
177,8360,4.0
68,1097,1.5
140,34534,4.5
292,2918,3.0
249,34162,4.0
140,707,3.0
66,2470,4.0
182,497,4.5
275,2355,4.0
105,60904,4.0
222,34162,4.0
561,7373,3.0
600,31658,5.0
357,1282,3.0
339,72011,4.5
560,60069,4.0
567,93272,1.5
480,1275,3.0
226,1196,5.0
517,3578,1.0
42,2746,3.0
603,4420,3.0
42,2329,5.0
600,40629,2.0
246,62336,5.0
391,380,2.0
610,4450,1.0
339,89492,4.5
610,112175,5.0
352,102194,4.0
517,783,1.5
391,3910,3.0
288,2035,3.0
177,2013,2.0
91,27873,2.5
232,5712,3.5
325,2194,4.0
195,1573,3.0
414,8983,3.0
474,4017,3.0
305,6365,3.0
599,26947,2.5
414,43912,2.0
305,81932,4.0
387,1104,4.0
288,2470,3.5
608,364,3.5
104,68954,4.0
606,7153,4.5
414,555,5.0
84,910,3.0
307,3145,2.5
590,3638,2.5
200,45720,4.5
448,45517,3.0
182,2762,4.0
82,6595,4.0
318,6548,3.0
132,500,2.5
274,8906,3.5
21,3638,4.5
372,8,2.0
274,52885,3.5
517,1031,3.5
414,54272,4.0
560,93510,3.0
600,7160,3.5
332,4262,3.5
62,111759,4.0
414,5812,3.5
555,2456,3.0
474,3251,3.5
325,3015,4.0
590,1722,2.5
599,49278,2.0
20,5504,0.5
590,3552,4.0
514,2377,3.0
294,1084,4.0
354,1407,4.0
298,8983,2.5
462,1387,3.0
517,137857,5.0
177,4386,2.0
274,61250,2.0
448,69784,3.0
391,2490,3.0
21,5218,4.0
414,4527,3.0
82,4022,2.5
41,136864,0.5
474,2355,4.0
368,2002,1.0
380,2986,3.0
212,3967,3.5
20,3565,3.0
586,1485,4.0
274,7324,3.5
561,3253,3.0
307,6827,1.5
608,2315,3.0
368,3370,3.0
599,1198,3.5
385,457,4.0
288,8783,3.0
387,2081,2.0
177,500,5.0
91,367,3.5
202,2529,4.0
563,80241,3.0
294,2431,4.0
103,2712,4.5
597,1673,5.0
332,589,3.5
182,353,4.0
111,80463,3.5
462,1198,3.5
599,1959,3.0
66,3499,4.0
599,3327,3.5
135,1391,3.0
580,5679,4.5
600,596,2.5
198,1391,3.0
21,167036,4.0
414,1028,4.0
453,2880,4.0
63,96610,4.5
606,8983,4.0
590,1407,2.5
226,2514,2.5
221,4973,5.0
84,1131,5.0
182,50,4.5
199,1272,5.0
45,2355,5.0
438,2628,3.0
198,1527,1.0
474,2206,4.5
606,8254,4.0
325,1303,4.0
156,1217,5.0
182,880,1.5
200,3255,5.0
453,4225,4.0
469,608,5.0
318,116505,3.0
414,4867,3.0
479,2085,4.0
517,107780,4.0
68,18,2.0
307,6794,1.5
140,6059,3.0
380,5419,3.0
294,6,3.0
249,54004,4.0
234,2657,5.0
448,4952,2.0
275,4291,5.0
452,1608,5.0
42,3247,2.0
594,186,3.5
599,1552,3.0
318,7143,3.5
18,1721,4.0
608,1036,3.0
599,4085,3.5
288,589,4.0
232,40946,1.5
438,353,4.0
525,122886,4.0
534,134130,3.0
177,68157,3.5
63,5945,1.0
357,1358,2.5
294,2170,1.0
19,2001,2.0
414,5219,4.0
84,586,3.0
603,3359,4.0
105,111759,3.5
474,1995,2.0
387,3671,4.0
292,364,4.5
330,481,3.5
610,4388,2.5
217,3422,2.0
177,3785,3.0
339,45720,3.5
1,593,4.0
304,1393,3.0
479,2021,4.0
51,919,2.0
561,8529,2.0
414,8865,3.0
182,1432,4.0
290,2988,4.0
91,3563,3.0
414,4223,4.0
606,4847,3.5
202,2352,5.0
489,2558,3.0
438,6996,0.5
249,61132,4.0
45,413,3.0
567,90647,1.5
307,7346,2.5
199,2391,3.5
288,2759,3.5
414,64620,4.0
84,1285,3.0
28,47894,3.5
274,4368,2.5
274,5989,4.0
372,357,4.0
51,2802,3.0
352,1682,3.0
477,1690,3.5
381,2431,4.0
166,2997,4.5
274,7163,2.0
610,7163,1.5
249,589,4.0
573,5445,4.5
596,151557,2.5
453,830,2.0
177,3098,4.0
380,98961,4.0
448,134158,1.5
307,608,3.0
275,2324,5.0
608,8528,3.5
462,143355,2.0
125,1221,4.5
352,3510,3.0
105,88345,4.0
367,4638,4.0
552,1610,4.5
580,5954,4.0
606,6885,3.0
187,3504,5.0
64,34072,4.5
19,1359,3.0
372,50,5.0
177,2572,4.5
169,1,4.5
177,112556,4.0
292,85131,3.5
606,6376,4.5
474,4608,2.0
483,94070,4.0
606,795,4.0
156,1244,5.0
202,3470,4.0
220,5989,4.0
391,5339,4.0
249,46972,3.0
288,6958,2.0
169,2565,4.5
356,7143,3.5
68,93721,4.5
381,30749,5.0
357,586,4.0
489,110,4.5
428,2471,1.0
66,8493,4.0
414,1779,1.0
18,6539,4.5
517,94070,4.5
438,6947,3.0
517,41566,5.0
597,1231,5.0
599,413,2.5
160,3440,1.0
448,3752,4.0
89,2706,4.0
104,8368,4.0
249,59615,3.0
525,1517,3.0
288,2717,2.0
509,47099,2.5
89,3785,5.0
469,3160,4.0
20,2140,4.0
448,79091,3.0
555,1081,4.0
298,56715,3.0
387,3328,3.5
239,4370,1.0
438,4270,4.0
66,1917,3.0
555,1544,4.0
202,3362,4.0
125,356,5.0
160,1022,5.0
156,5712,4.0
63,6502,4.0
453,798,3.0
294,2167,3.0
380,108190,3.0
140,3969,3.0
534,104218,4.5
274,1911,2.5
274,1293,2.5
599,1197,3.5
66,5644,4.0
304,539,4.0
274,3421,4.0
489,1270,3.5
560,34319,3.5
288,2518,2.0
597,2174,4.0
462,1721,2.5
599,2053,1.5
111,1566,3.5
414,2581,3.0
352,48516,4.5
68,41569,4.5
232,3948,4.0
307,6425,1.0
307,48394,3.0
425,160,3.0
596,97752,3.0
132,3060,3.5
140,1584,5.0
599,5139,1.5
64,3450,3.5
391,4848,5.0
82,5459,4.0
292,4025,3.0
599,6267,2.0
580,541,5.0
298,3646,1.5
477,5944,4.0
232,50445,2.5
298,70663,2.5
57,1674,3.0
305,1203,5.0
177,4069,4.0
469,913,3.0
479,4890,3.0
367,3484,5.0
63,91500,0.5
1,2580,5.0
580,3809,2.5
249,8972,4.0
28,62792,2.5
610,88327,3.0
64,1641,4.0
226,1517,4.0
305,3421,5.0
365,97225,2.0
599,203,2.5
474,7888,3.5
226,919,3.0
452,648,5.0
305,89118,0.5
480,4975,4.0
600,4275,3.0
590,6448,4.0
509,1265,3.0
328,5060,4.0
82,3703,4.0
608,2490,5.0
414,2025,4.0
298,741,3.5
288,1806,2.0
555,748,2.0
45,4886,5.0
275,1641,3.0
89,182299,4.0
18,1356,4.5
474,3868,3.0
483,4467,5.0
599,312,1.5
50,56174,1.5
294,2193,3.0
514,1682,4.0
599,2617,3.0
274,2402,3.5
561,7361,3.0
563,71668,3.0
332,6365,3.0
274,68157,5.0
495,8917,5.0
66,6313,3.0
438,2002,4.0
520,2134,3.5
509,1367,2.5
474,7293,3.5
610,71135,3.5
599,2808,2.5
288,5299,3.0
368,3984,3.0
525,4015,2.0
603,235,4.0
298,7150,1.0
474,1089,4.0
448,141004,2.0
414,3257,2.0
160,260,5.0
220,49272,4.0
328,1265,3.0
156,3099,5.0
480,5956,5.0
307,55247,4.0
119,1270,4.0
606,32862,4.0
474,4720,3.5
600,56775,0.5
380,64249,3.0
474,5213,1.5
64,597,3.5
597,2470,4.0
307,5451,1.5
292,59369,3.5
610,58826,2.5
57,3635,4.0
263,4994,3.0
219,6957,3.5
607,150,5.0
448,155743,2.0
428,719,2.0
19,783,4.0
387,1345,4.0
603,945,4.0
239,296,5.0
290,1385,3.0
21,44,1.0
517,63113,0.5
195,1863,2.0
603,1339,4.0
380,1997,3.0
448,122882,3.0
425,4019,4.0
325,5060,4.0
187,590,1.0
562,1129,3.0
479,110,2.0
414,2474,4.0
111,112788,2.5
599,108090,3.5
132,6323,3.0
51,3070,5.0
462,7767,4.5
274,6378,4.0
226,2515,2.0
156,5388,3.5
606,6591,4.0
292,80363,4.0
219,455,2.5
182,4886,4.5
63,924,3.5
217,1278,3.0
28,6993,1.5
186,4121,4.0
387,954,3.0
414,2117,3.0
290,337,4.0
298,45720,2.5
561,1663,4.0
105,44665,5.0
18,7323,3.0
391,3638,2.0
325,347,4.0
41,6287,5.0
91,2353,3.0
560,51084,3.0
294,3268,1.0
600,608,4.0
590,2422,2.0
474,1952,4.0
600,203,3.0
590,35957,3.0
68,1777,4.0
6,510,3.0
219,48780,4.5
560,3977,3.5
62,48385,4.0
91,2236,0.5
365,5952,3.0
596,1356,4.5
275,4628,3.0
288,2055,3.0
610,8949,4.0
318,49347,5.0
608,1707,1.0
45,2858,5.0
42,2023,5.0
560,91128,4.0
132,1407,2.0
477,432,3.0
21,78637,4.5
177,1260,2.0
590,837,2.5
414,2683,4.0
305,89804,3.0
19,1816,1.0
567,48780,3.5
132,7444,3.5
177,1513,4.5
452,1407,5.0
380,2683,3.0
64,8376,5.0
573,1225,4.5
610,60760,2.5
480,6016,3.5
177,3897,3.0
603,1982,4.0
448,101612,2.0
42,3693,1.0
608,2719,3.0
381,78893,2.5
64,6957,4.0
560,380,4.0
462,8798,2.0
608,2889,3.0
274,1405,3.0
483,223,3.5
332,6539,4.5
495,104211,4.5
597,339,3.0
509,69122,1.0
263,912,4.0
42,1466,4.0
140,3360,4.0
367,3471,5.0
122,39183,5.0
275,1574,1.0
307,2315,0.5
368,2672,3.0
217,1840,2.0
600,3461,2.0
520,3408,4.0
480,2054,2.0
318,1210,4.0
111,170357,4.0
177,2194,2.5
232,6283,2.5
263,3168,3.0
212,96588,3.5
221,6377,4.0
610,98239,2.0
610,31685,3.0
66,3271,4.5
509,49274,2.5
474,237,3.5
603,417,3.0
177,48593,2.0
139,106489,4.0
380,858,4.0
103,1029,4.0
380,97785,3.0
484,87529,2.0
367,3717,3.0
111,5989,4.0
606,7361,4.0
212,1200,3.5
448,1240,3.0
608,8366,4.0
599,2074,3.0
166,4878,4.0
599,2478,2.5
50,136018,2.0
567,72294,2.5
380,485,5.0
474,7766,4.0
66,4537,4.0
160,4148,2.0
89,588,1.0
448,74789,3.0
600,2054,3.0
448,106438,4.5
495,1682,4.5
64,1784,3.0
596,6333,4.0
68,53435,1.5
517,916,3.0
328,6333,0.5
534,110102,4.0
62,78105,3.5
305,53322,3.0
304,1064,3.0
91,3897,1.5
469,1278,4.0
560,48744,4.0
534,90403,4.0
594,2,4.0
21,1221,2.5
318,3521,4.5
202,2628,4.0
274,1997,4.0
84,194,4.0
195,1407,3.0
560,5956,3.5
555,1711,5.0
599,26629,2.0
610,114707,3.0
387,586,2.0
217,2871,3.0
339,8950,4.0
219,2701,2.0
187,40732,3.0
28,4776,2.0
288,2902,2.0
294,858,5.0
414,7454,2.5
51,2746,3.0
140,3555,4.0
520,1580,5.0
570,2618,3.5
66,1198,3.0
517,1381,0.5
51,1997,5.0
21,134393,2.5
169,2804,5.0
599,2297,2.5
474,4263,4.0
304,1552,4.0
160,1974,1.0
432,8588,4.0
156,851,3.5
387,3578,3.0
66,51255,4.0
357,4720,4.5
89,84944,5.0
599,26504,3.0
274,53125,3.5
414,51255,3.5
432,8981,4.0
1,804,4.0
599,3196,3.0
590,2186,4.0
555,589,5.0
275,750,3.0
586,33794,4.0
274,4343,3.5
599,6804,2.0
274,2723,3.5
294,1953,4.0
330,2791,4.0
198,104,3.0
304,3114,5.0
182,3362,4.0
219,4734,2.5
438,5009,2.5
125,4082,5.0
169,6565,5.0
438,26865,4.5
111,1020,4.0
474,4888,3.0
198,3894,4.0
63,1089,3.0
597,459,2.0
160,316,2.0
414,66665,4.0
608,5459,4.0
318,95558,3.0
41,64839,1.0
438,33679,2.0
64,6711,4.0
552,3175,4.0
469,2253,4.0
305,83134,5.0
298,63992,0.5
474,7223,2.5
219,4262,2.5
414,6552,3.5
66,5481,4.0
610,59315,4.0
562,56941,3.5
606,1101,2.5
387,2183,4.0
140,3980,3.0
182,112,3.5
448,148592,3.0
217,1036,4.0
166,6157,2.5
292,1307,3.0
474,2312,2.5
220,1200,5.0
202,1198,5.0
387,6957,2.0
606,3953,3.0
156,2361,3.0
169,4142,3.5
414,112940,4.5
294,485,1.0
483,88448,5.0
590,4226,3.5
221,32632,3.5
596,80463,3.0
608,736,3.0
561,103042,3.0
380,3633,4.0
4,1734,3.0
605,72407,3.0
610,45499,3.0
234,1021,3.0
103,88744,3.5
474,2022,4.0
63,2692,4.5
68,4161,3.5
555,1909,4.0
28,55765,2.5
298,6709,3.0
514,2406,3.0
219,60072,3.0
51,4262,5.0
160,198,5.0
480,4239,3.0
603,2745,2.0
599,6502,3.0
489,733,3.5
590,2915,3.0
599,6998,2.0
68,49651,3.0
62,1265,4.0
104,47,0.5
42,3264,4.0
448,151315,1.5
63,3751,4.0
62,6874,5.0
307,830,2.5
387,3038,3.5
140,376,3.0
573,39446,4.0
19,2406,3.0
381,36708,4.0
474,471,3.0
103,2087,5.0
122,48780,5.0
448,3268,1.0
111,1895,4.0
111,63479,4.5
41,2858,4.0
221,162,4.5
367,4069,4.0
590,2006,3.5
169,5941,4.0
50,5816,2.5
91,6242,4.5
570,2716,3.5
606,7698,3.5
603,1,4.0
307,57368,3.0
304,588,4.0
552,597,2.5
132,5991,4.0
63,1210,4.5
202,1394,4.0
414,188,4.0
330,3408,3.5
483,1676,3.0
474,7087,4.0
104,5349,3.5
480,597,3.0
21,2012,5.0
298,106491,1.0
275,2964,1.0
89,176805,4.0
391,3159,4.0
603,2406,2.0
305,34405,2.5
600,4128,4.0
275,2352,4.0
495,50,4.0
307,49272,3.5
489,51255,4.5
509,62644,3.5
275,3261,4.0
385,497,4.0
160,2455,4.0
68,107406,1.5
599,4019,2.0
18,2762,4.5
68,3114,3.0
105,5956,4.0
64,1682,4.0
381,2353,4.5
135,3698,3.0
18,114066,4.0
105,307,4.5
18,5481,3.0
438,6536,3.5
414,5995,4.5
603,3994,1.0
84,122,3.0
522,1198,3.5
354,2329,4.5
599,999,3.0
18,1196,4.0
249,104,3.5
91,3708,4.0
603,4784,3.0
489,1186,4.0
380,34334,2.0
448,4321,5.0
414,6851,3.5
6,158,4.0
298,2060,3.0
212,87234,4.0
217,2518,3.0
599,4641,3.0
64,1208,5.0
517,2987,0.5
414,166635,4.0
414,521,3.0
484,2174,4.0
606,2788,4.0
606,6370,3.5
483,26082,4.5
480,1610,4.5
68,8972,3.0
603,2941,4.0
21,53125,4.0
480,8970,4.0
489,2144,3.5
381,50912,2.0
282,413,3.5
608,2338,1.5
381,1208,2.0
380,370,4.0
111,6874,3.5
514,1130,3.5
332,316,3.0
367,593,5.0
221,2921,4.0
586,27619,4.5
212,4979,4.0
140,6708,3.5
50,2657,3.0
590,110,4.0
318,76175,2.5
274,80139,3.0
414,4866,3.0
318,89470,4.0
599,34323,2.5
234,1374,3.0
298,1387,3.0
448,2567,4.0
590,361,2.5
195,1958,4.0
325,3147,3.0
381,49530,4.5
219,95,1.5
57,2761,4.0
448,96114,2.0
606,27821,2.5
292,6297,4.5
232,51933,2.5
414,412,4.0
606,48780,4.0
560,51086,3.0
288,6711,3.5
434,4306,3.0
380,60040,4.0
555,293,5.0
135,2505,3.0
19,1427,1.0
517,2081,4.0
226,4571,5.0
599,6003,3.0
561,1394,4.0
380,26585,4.0
305,136020,3.0
318,102125,3.0
28,1608,2.0
57,1208,4.0
381,380,3.5
305,71135,4.0
573,8376,0.5
73,34162,4.5
599,143355,2.0
166,51080,4.5
599,1968,3.5
514,136864,2.5
448,72998,3.0
517,938,3.0
18,2490,3.5
51,377,3.0
469,1584,5.0
156,25,4.0
555,2015,4.0
313,170,3.0
89,65230,4.0
274,5047,4.0
483,98809,4.5
606,3808,4.0
434,7143,3.5
414,1923,5.0
525,54503,3.5
19,2423,4.0
599,1060,3.5
517,362,3.5
555,3024,3.0
590,588,4.0
514,68358,4.0
249,79428,3.5
62,85414,4.5
104,7380,3.5
91,3994,2.0
448,4901,2.5
599,736,2.5
462,377,1.0
294,44,3.0
414,1409,1.0
596,2641,3.0
608,733,4.0
330,5989,4.0
381,6333,3.0
125,95167,3.5
552,2746,3.5
560,8638,3.0
82,420,3.5
354,1222,3.5
381,6539,3.5
599,178129,3.5
489,53972,3.0
186,2077,3.0
448,155659,4.0
414,3917,2.0
414,5294,3.0
290,3201,5.0
62,2571,5.0
4,4121,4.0
600,2015,3.5
580,1884,5.0
140,47644,3.5
298,4069,0.5
474,922,4.0
202,1722,3.0
57,3441,4.0
381,40815,4.0
489,45431,3.5
448,4280,3.0
317,109487,3.0
606,3996,4.0
332,60684,4.0
20,2700,4.5
339,2959,4.0
596,91542,3.5
534,4701,4.0
517,1955,2.5
169,1517,4.0
517,6550,0.5
64,5679,3.0
414,55052,3.5
304,1610,5.0
610,43289,4.0
555,1249,5.0
603,1845,5.0
448,109374,3.5
28,61248,2.0
414,6169,2.0
563,588,4.0
567,122892,2.0
597,1100,1.0
182,4642,4.5
305,134130,3.0
103,2951,4.5
387,6942,3.0
1,3578,5.0
610,149011,3.5
64,4370,3.5
82,1801,3.0
66,2019,4.5
414,1206,5.0
580,6879,3.0
534,85414,4.5
292,1035,4.0
414,8908,3.0
495,102407,3.0
140,4727,3.0
122,77561,4.0
21,1210,4.5
200,1101,4.0
520,4370,4.0
66,4041,4.5
509,6535,3.0
479,4519,4.0
434,1466,3.5
380,33794,5.0
448,1379,4.0
561,61024,4.0
603,3183,3.0
474,1934,3.5
438,36276,1.5
298,104374,2.5
19,2701,1.0
425,3948,3.5
474,5619,4.0
610,6617,3.5
432,2396,3.5
232,55232,3.5
382,2424,3.5
354,2763,4.0
606,8456,4.0
304,224,5.0
298,106916,3.5
307,2968,3.5
339,72641,4.5
288,711,2.0
135,293,4.0
474,3044,5.0
608,1101,3.0
606,1305,4.0
63,1387,3.0
318,3653,4.5
356,1265,4.0
480,3081,3.5
414,5941,2.5
509,3034,3.0
608,355,2.0
597,2987,5.0
477,57368,4.5
42,3793,2.0
221,778,4.5
580,56174,4.5
474,2642,1.5
64,5418,3.5
19,1355,2.0
448,78105,1.0
64,1266,3.5
599,1947,3.0
63,500,3.0
332,60040,2.5
220,7569,3.5
414,3793,4.0
534,47,4.0
290,955,5.0
89,148775,4.0
603,3303,5.0
534,65514,4.0
18,128620,3.5
177,1214,2.5
313,2363,3.0
57,2706,4.0
428,317,1.0
367,3797,4.0
474,4259,4.0
19,2111,3.0
325,2145,2.0
610,6281,3.5
489,86332,3.0
599,6093,2.0
20,4306,5.0
19,1906,2.0
288,1256,4.0
4,2762,4.0
480,8361,2.5
448,6503,1.0
6,594,4.0
517,2141,1.5
380,95441,4.0
477,44191,4.5
290,11,4.0
603,2918,4.0
610,6294,2.0
534,52722,3.5
64,365,4.0
28,27408,2.5
160,3572,1.0
560,6773,4.0
274,1029,3.5
599,1484,3.0
606,3094,4.0
288,45440,4.0
606,8622,4.0
414,15,2.0
448,6550,2.0
561,6378,2.0
68,1673,3.0
187,1209,5.0
414,3998,4.0
6,783,5.0
599,7371,2.5
480,42013,1.5
111,102903,5.0
222,1961,4.0
414,162,4.0
62,33794,5.0
290,1254,5.0
448,1459,2.0
368,3927,2.0
156,2369,4.0
600,2096,3.0
292,1022,3.0
1,50,5.0
220,68358,5.0
84,1185,4.0
219,3826,3.5
177,66934,4.0
42,2155,3.0
104,72737,3.5
599,130518,2.5
82,6953,2.5
432,2329,4.5
217,2918,3.0
590,3070,2.5
474,4218,3.5
603,1354,5.0
469,471,5.0
391,648,3.0
18,68159,4.0
489,593,4.0
560,4011,4.0
111,2005,2.0
495,31410,4.5
606,2232,4.0
222,86911,3.5
448,86548,3.5
474,2010,3.5
105,94959,4.0
477,6534,4.0
91,2288,5.0
339,81845,4.0
202,1968,5.0
275,5339,5.0
381,5669,3.5
534,58297,4.0
356,2596,4.0
275,4809,5.0
428,8861,3.0
186,1876,4.0
438,5952,4.0
607,1377,3.0
414,1689,4.0
139,3753,4.0
57,3160,3.0
18,1924,2.5
160,1034,1.0
387,153,3.0
365,159441,2.5
599,6365,3.0
387,6748,3.0
380,1198,5.0
367,3969,4.0
599,720,4.5
599,4878,3.5
294,2683,1.0
474,3715,1.5
307,1821,2.0
275,1179,5.0
199,923,5.0
313,1196,4.0
603,249,2.0
448,117511,3.0
605,1028,4.0
352,4018,3.0
603,1213,4.0
18,60074,2.5
484,48,4.5
339,5816,2.5
474,4080,3.5
608,587,2.5
534,6874,4.5
610,7657,4.0
305,4246,4.5
438,3107,4.5
105,143511,5.0
552,3114,4.5
280,92535,4.0
489,4447,2.5
68,5989,3.5
480,4649,5.0
28,1371,4.0
474,55814,4.0
274,6936,3.0
41,1307,3.5
414,89492,4.5
89,7346,2.5
135,2746,4.0
599,2991,2.5
367,3616,4.0
313,3175,4.0
495,51540,2.5
219,3328,3.5
474,1968,3.5
89,1278,0.5
448,48385,4.0
119,78499,3.5
414,3635,3.0
274,546,2.0
249,64614,4.5
249,6764,3.5
177,1882,2.0
567,157296,1.5
520,32469,4.5
202,647,4.0
318,2797,3.5
182,3114,4.0
21,103339,3.5
304,32,4.0
135,593,5.0
525,8370,4.5
474,529,4.0
239,3052,4.0
387,551,3.5
68,1339,2.0
391,1573,1.0
448,55250,2.0
563,74868,3.5
28,43936,2.5
469,1307,4.0
292,72998,4.0
122,66097,4.5
448,4799,5.0
414,7315,2.0
580,34405,5.0
28,6953,3.0
305,3623,2.5
19,64,2.0
414,1753,2.5
42,3824,2.0
438,34048,2.0
438,4006,4.0
19,1855,2.0
387,2259,2.5
307,4039,4.5
292,80463,4.0
610,71910,2.5
140,3751,3.0
448,2153,1.0
339,164179,3.5
305,48774,3.5
105,4963,4.0
580,2686,3.5
608,3034,3.0
599,98124,3.5
567,151687,0.5
380,80219,3.0
249,63859,3.5
64,1028,4.0
387,40966,3.5
606,4152,4.5
380,5882,3.0
219,1097,2.5
414,33162,3.5
606,2174,4.0
368,3768,1.0
280,4816,4.0
555,543,5.0
414,5209,2.0
606,40583,3.5
380,293,5.0
91,3740,5.0
608,393,1.5
212,8972,3.5
606,26985,4.5
104,1136,4.5
489,7373,3.5
50,110102,2.0
