date,wp,ws
2009100122,0.0,2.54
2009100200,0.0,1.8
2009100201,0.0,1.61
2009100202,0.0,1.74
2009100203,0.0,1.89
2009100204,0.0,2.06
2009100205,0.0,2.26
2009100206,0.0,2.44
2009100207,0.011000000000000001,2.57
2009100208,0.07200000000000001,2.65
2009100209,0.16,2.72
2009100211,0.264,3.1
2009100212,0.369,3.74
2009100213,0.474,4.85
2009100215,0.259,7.32
2009100216,0.287,8.03
2009100217,0.452,8.31
2009100218,0.65,8.31
2009100220,0.672,7.92
2009100221,0.634,7.76
2009100222,0.435,7.68
2009100223,0.419,7.44
2009100300,0.303,6.76
2009100301,0.292,5.26
2009100302,0.314,4.43
2009100303,0.193,5.22
2009100304,0.336,5.57
2009100305,0.369,5.14
2009100306,0.171,4.54
2009100307,0.231,4.15
2009100308,0.342,3.9
2009100309,0.325,3.73
2009100310,0.375,3.72
2009100312,0.375,4.35
2009100313,0.43,4.86
2009100314,0.27,5.34
2009100315,0.193,5.63
2009100316,0.242,5.62
2009100317,0.027999999999999997,5.46
2009100318,0.187,5.25
2009100319,0.039,5.01
2009100320,0.11,4.73
2009100321,0.248,4.36
2009100322,0.314,3.83
2009100323,0.105,3.28
2009100400,0.11599999999999999,2.95
2009100401,0.193,3.3
2009100402,0.16,3.77
2009100403,0.132,4.18
2009100404,0.204,4.23
2009100405,0.187,4.06
2009100406,0.209,3.96
2009100407,0.281,4.11
2009100408,0.264,4.39
2009100409,0.298,4.57
2009100411,0.149,4.39
2009100412,0.11,4.41
2009100413,0.11,4.66
2009100414,0.132,5.04
2009100415,0.248,5.42
2009100416,0.369,5.74
2009100417,0.325,5.96
2009100418,0.38,5.99
2009100419,0.43,5.81
2009100420,0.38,5.49
2009100421,0.226,5.13
2009100422,0.11,4.76
2009100423,0.121,4.42
2009100500,0.237,4.21
2009100501,0.264,3.73
2009100502,0.298,4.27
2009100503,0.65,4.92
2009100504,0.65,5.34
2009100505,0.601,5.57
2009100506,0.523,5.75
2009100507,0.518,6.0
2009100508,0.441,6.25
2009100509,0.331,6.37
2009100510,0.38,6.26
2009100511,0.408,6.09
2009100512,0.402,6.11
2009100513,0.501,6.5
2009100515,0.628,7.7
2009100516,0.6829999999999999,8.11
2009100517,0.667,8.31
2009100518,0.617,8.34
2009100519,0.601,8.21
2009100520,0.518,7.8
2009100521,0.441,7.0
2009100522,0.303,5.8
2009100523,0.094,4.57
2009100600,0.044000000000000004,3.72
2009100601,0.027999999999999997,3.0
2009100602,0.022000000000000002,3.1
2009100603,0.027999999999999997,3.24
2009100604,0.055,3.29
2009100605,0.017,3.26
2009100606,0.011000000000000001,3.2
2009100607,0.0,3.11
2009100608,0.0,2.92
2009100609,0.0,2.53
2009100611,0.0,1.04
2009100612,0.0,0.21
2009100613,0.0,0.91
2009100614,0.0,1.66
2009100615,0.039,2.04
2009100616,0.061,2.04
2009100617,0.138,1.94
2009100618,0.066,1.57
2009100620,0.14300000000000002,1.11
2009100622,0.512,3.81
2009100623,0.59,4.87
2009100700,0.727,6.2
2009100701,0.909,6.67
2009100702,0.97,8.3
2009100703,0.81,8.05
2009100705,0.843,5.77
2009100707,0.898,9.59
2009100708,0.937,9.14
2009100709,0.937,7.83
2009100711,0.915,7.05
2009100712,0.865,8.62
2009100713,0.909,9.86
2009100714,0.9259999999999999,10.47
2009100715,0.953,10.69
2009100716,0.9640000000000001,10.8
2009100717,0.9590000000000001,10.81
2009100718,0.948,10.69
2009100719,0.953,10.33
2009100720,0.937,9.63
2009100721,0.882,8.44
2009100722,0.755,6.74
2009100723,0.617,4.94
2009100800,0.402,3.6
2009100801,0.171,3.79
2009100802,0.16,3.63
2009100803,0.165,3.56
2009100805,0.033,3.02
2009100807,0.149,2.58
2009100809,0.044000000000000004,3.13
2009100810,0.154,3.2
2009100811,0.369,3.29
2009100812,0.523,3.76
2009100813,0.628,4.77
2009100814,0.479,6.04
2009100815,0.446,7.14
2009100817,0.46299999999999997,7.8
2009100818,0.5670000000000001,7.55
2009100819,0.7879999999999999,7.06
2009100820,0.86,6.4
2009100821,0.86,5.64
2009100822,0.86,4.84
2009100823,0.7709999999999999,4.1
2009100900,0.893,3.52
2009100901,0.6559999999999999,3.66
2009100902,0.353,4.07
2009100903,0.34700000000000003,4.43
2009100904,0.275,4.41
2009100905,0.094,3.95
2009100906,0.017,3.1
2009100907,0.0,2.0
2009100909,0.0,1.63
2009100910,0.0,2.39
2009100911,0.0,3.06
2009100912,0.0,3.65
2009100913,0.0,4.23
2009100914,0.0,4.77
2009100915,0.017,5.16
2009100916,0.11599999999999999,5.3
2009100917,0.14300000000000002,5.32
2009100918,0.127,5.28
2009100919,0.154,5.19
2009100920,0.11,5.1
2009100921,0.138,5.09
2009100922,0.182,5.11
2009100923,0.121,5.13
2009101000,0.08800000000000001,5.11
2009101001,0.05,3.81
2009101002,0.0,3.55
2009101003,0.0,3.2
2009101005,0.0,2.44
2009101006,0.006,2.27
2009101007,0.0,2.49
2009101008,0.039,2.98
2009101009,0.077,3.38
2009101010,0.022000000000000002,3.46
2009101011,0.006,3.42
2009101012,0.0,3.58
2009101013,0.0,4.17
2009101015,0.022000000000000002,5.3
2009101017,0.16,4.91
2009101018,0.369,4.87
2009101021,0.617,6.67
2009101022,0.645,6.92
2009101023,0.634,6.94
2009101100,0.76,7.01
2009101101,0.898,7.46
2009101102,0.909,8.06
2009101103,0.909,8.43
2009101104,0.782,7.69
2009101105,0.634,6.31
2009101106,0.54,5.23
2009101107,0.46299999999999997,4.96
2009101108,0.446,5.15
2009101109,0.446,5.38
2009101110,0.435,5.36
2009101111,0.479,5.34
2009101112,0.518,5.68
2009101113,0.579,6.61
2009101114,0.755,7.75
2009101115,0.777,8.55
2009101116,0.7659999999999999,8.61
2009101117,0.727,8.15
2009101118,0.667,7.54
2009101119,0.639,7.06
2009101120,0.512,6.59
2009101121,0.303,5.94
2009101122,0.138,4.99
2009101200,0.027999999999999997,2.9
2009101201,0.022000000000000002,2.82
2009101202,0.006,3.03
2009101203,0.0,3.02
2009101204,0.0,2.46
2009101205,0.0,1.66
2009101207,0.08800000000000001,1.49
2009101208,0.14300000000000002,1.9
2009101209,0.094,2.16
2009101210,0.132,2.22
2009101211,0.099,2.22
2009101212,0.061,2.34
2009101213,0.083,2.68
2009101214,0.07200000000000001,3.08
2009101215,0.033,3.34
2009101216,0.14300000000000002,3.38
2009101217,0.259,3.41
2009101219,0.11,3.43
2009101220,0.017,3.24
2009101221,0.0,2.97
2009101222,0.0,2.66
2009101223,0.0,2.36
2009101300,0.0,2.11
2009101301,0.0,0.83
2009101302,0.022000000000000002,1.09
2009101303,0.05,1.29
2009101304,0.027999999999999997,1.38
2009101305,0.077,1.22
2009101306,0.08800000000000001,0.78
2009101307,0.11,1.17
2009101308,0.127,2.48
2009101309,0.391,3.65
2009101310,0.424,4.31
2009101311,0.545,4.68
2009101312,0.606,5.12
2009101313,0.755,5.86
2009101316,0.606,7.71
2009101317,0.595,7.7
2009101318,0.523,7.52
2009101320,0.314,6.84
2009101321,0.242,6.19
2009101322,0.138,5.26
2009101323,0.105,4.29
2009101400,0.044000000000000004,3.56
2009101401,0.077,3.15
2009101402,0.14300000000000002,3.44
2009101403,0.165,3.72
2009101404,0.165,3.64
2009101405,0.198,3.35
2009101406,0.259,3.12
2009101407,0.353,3.09
2009101408,0.264,3.14
2009101409,0.061,3.12
2009101410,0.055,2.96
2009101412,0.055,2.83
2009101413,0.07200000000000001,3.07
2009101414,0.121,3.34
2009101415,0.083,3.46
2009101416,0.017,3.28
2009101417,0.0,3.04
2009101419,0.08800000000000001,3.37
2009101420,0.193,3.8
2009101421,0.11,4.05
2009101422,0.027999999999999997,3.95
2009101423,0.05,3.61
2009101500,0.083,3.17
2009101501,0.105,2.49
2009101502,0.055,2.44
2009101503,0.0,2.48
2009101504,0.0,2.46
2009101505,0.05,2.39
2009101506,0.061,2.39
2009101507,0.099,2.54
2009101508,0.22,2.71
2009101510,0.27,2.54
2009101511,0.154,2.36
2009101512,0.14300000000000002,2.58
2009101513,0.187,3.49
2009101514,0.121,4.71
2009101515,0.331,5.67
2009101516,0.49,5.98
2009101517,0.402,5.88
2009101518,0.292,5.75
2009101519,0.287,5.85
2009101520,0.314,6.0
2009101521,0.38,5.88
2009101522,0.358,5.27
2009101523,0.298,4.41
2009101600,0.209,3.65
2009101601,0.138,3.65
2009101602,0.07200000000000001,3.73
2009101603,0.14300000000000002,3.98
2009101604,0.132,4.25
2009101607,0.215,4.38
2009101608,0.198,4.15
2009101609,0.242,3.91
2009101611,0.231,3.76
2009101612,0.231,4.07
2009101613,0.198,4.73
2009101614,0.132,5.48
2009101615,0.105,5.98
2009101616,0.14300000000000002,5.99
2009101617,0.154,5.74
2009101618,0.138,5.54
2009101619,0.132,5.61
2009101620,0.154,5.75
2009101621,0.149,5.61
2009101622,0.149,5.0
2009101623,0.105,4.15
2009101700,0.07200000000000001,3.44
2009101702,0.083,2.7
2009101703,0.121,2.82
2009101704,0.121,2.94
2009101705,0.07200000000000001,3.02
2009101706,0.094,3.09
2009101707,0.198,3.1
2009101708,0.149,3.05
2009101709,0.039,2.93
2009101710,0.033,2.78
2009101711,0.0,2.76
2009101712,0.0,3.01
2009101713,0.006,3.6
2009101714,0.0,4.29
2009101715,0.0,4.73
2009101716,0.006,4.7
2009101717,0.011000000000000001,4.49
2009101719,0.05,4.66
2009101720,0.027999999999999997,4.91
2009101721,0.006,4.87
2009101722,0.0,4.36
2009101723,0.022000000000000002,3.63
2009101800,0.127,3.09
2009101802,0.083,2.97
2009101803,0.044000000000000004,3.03
2009101804,0.061,2.99
2009101805,0.0,2.92
2009101806,0.0,2.84
2009101807,0.011000000000000001,2.78
2009101808,0.017,2.7
2009101809,0.0,2.54
2009101811,0.0,2.04
2009101813,0.0,1.37
2009101814,0.0,0.75
2009101815,0.0,0.64
2009101816,0.0,0.96
2009101817,0.0,1.45
2009101818,0.0,2.03
2009101819,0.017,2.57
2009101820,0.006,2.95
2009101821,0.0,3.11
2009101822,0.006,3.13
2009101823,0.0,3.2
2009101900,0.022000000000000002,3.38
2009101901,0.16,3.59
2009101902,0.253,3.6
2009101903,0.375,3.56
2009101904,0.54,3.66
2009101905,0.6829999999999999,3.86
2009101906,0.551,4.08
2009101907,0.518,4.27
2009101908,0.375,4.44
2009101909,0.408,4.53
2009101910,0.375,4.53
2009101911,0.369,4.65
2009101913,0.446,6.11
2009101914,0.512,7.31
2009101915,0.6829999999999999,8.31
2009101916,0.7709999999999999,8.83
2009101917,0.8320000000000001,8.94
2009101918,0.865,8.85
2009101919,0.893,8.69
2009101920,0.898,8.41
2009101921,0.9309999999999999,7.9
2009101922,0.9590000000000001,7.12
2009101923,0.9420000000000001,6.25
2009102000,0.909,5.56
2009102001,0.904,5.57
2009102002,0.893,5.38
2009102003,0.777,5.46
2009102004,0.7490000000000001,5.52
2009102005,0.579,5.42
2009102006,0.408,5.13
2009102007,0.325,4.67
2009102008,0.231,4.11
2009102010,0.05,3.1
2009102011,0.027999999999999997,2.71
2009102012,0.055,2.35
2009102013,0.121,2.03
2009102014,0.061,1.78
2009102015,0.022000000000000002,1.68
2009102016,0.0,1.75
2009102017,0.0,1.95
2009102018,0.0,2.24
2009102019,0.0,2.52
2009102020,0.0,2.62
2009102021,0.0,2.33
2009102100,0.0,1.31
2009102101,0.0,1.86
2009102102,0.0,2.09
2009102103,0.0,2.13
2009102104,0.0,1.93
2009102105,0.0,1.64
2009102106,0.0,1.52
2009102107,0.0,1.72
2009102108,0.0,2.11
2009102109,0.0,2.41
2009102110,0.0,2.41
2009102111,0.0,2.25
2009102112,0.0,2.18
2009102113,0.0,2.31
2009102114,0.0,2.44
2009102115,0.0,2.36
2009102116,0.0,2.19
2009102117,0.006,2.46
2009102118,0.006,3.05
2009102119,0.0,3.43
2009102120,0.0,3.56
2009102121,0.0,3.6
2009102122,0.0,3.72
2009102123,0.011000000000000001,3.97
2009102200,0.154,4.36
2009102201,0.402,3.09
2009102202,0.722,4.0
2009102203,0.6940000000000001,4.83
2009102205,0.7440000000000001,5.75
2009102207,0.7659999999999999,5.96
2009102208,0.76,6.02
2009102209,0.777,6.36
2009102210,0.782,7.09
2009102211,0.782,7.73
2009102212,0.755,7.66
2009102213,0.716,6.66
2009102214,0.738,5.53
2009102216,0.336,5.37
2009102217,0.485,6.05
2009102218,0.38,6.76
2009102219,0.248,7.09
2009102220,0.292,7.01
2009102221,0.336,6.74
2009102222,0.325,6.56
2009102300,0.353,6.65
2009102301,0.386,6.87
2009102302,0.34700000000000003,6.85
2009102303,0.474,6.76
2009102304,0.573,6.59
2009102306,0.331,6.09
2009102307,0.364,5.85
2009102308,0.523,5.68
2009102309,0.534,5.59
2009102310,0.645,5.57
2009102311,0.601,5.71
2009102312,0.6779999999999999,6.14
2009102313,0.777,6.93
2009102315,0.826,8.5
2009102316,0.893,8.69
2009102317,0.915,8.65
2009102318,0.92,8.76
2009102319,0.893,9.28
2009102320,0.9420000000000001,9.97
2009102321,0.9640000000000001,10.46
2009102322,0.975,10.49
2009102323,0.981,10.13
2009102400,0.6829999999999999,9.61
2009102401,0.49,10.18
2009102402,0.46799999999999997,9.37
2009102403,0.518,8.24
2009102404,0.54,7.42
2009102405,0.733,7.47
2009102407,0.8370000000000001,8.34
2009102408,0.865,8.27
2009102409,0.645,8.12
2009102411,0.821,8.53
2009102412,0.7,8.93
2009102413,0.7879999999999999,9.27
2009102416,0.86,9.71
2009102418,0.882,9.07
2009102419,0.898,8.5
2009102420,0.887,7.97
2009102422,0.8540000000000001,6.88
2009102423,0.826,6.26
2009102500,0.821,5.92
2009102501,0.804,7.24
2009102502,0.8759999999999999,7.22
2009102503,0.804,7.09
2009102504,0.76,6.75
2009102505,0.7490000000000001,6.25
2009102506,0.727,5.67
2009102507,0.59,5.06
2009102508,0.38,4.46
2009102509,0.358,3.88
2009102510,0.413,3.36
2009102511,0.336,3.02
2009102512,0.193,2.97
2009102513,0.083,3.27
2009102514,0.061,3.7
2009102515,0.039,4.02
2009102517,0.0,3.8
2009102518,0.0,3.48
2009102519,0.0,3.15
2009102520,0.0,2.76
2009102521,0.0,2.2
2009102522,0.0,1.62
2009102523,0.0,1.52
2009102600,0.0,1.86
2009102601,0.08800000000000001,1.97
2009102602,0.154,2.29
2009102603,0.171,2.51
2009102604,0.182,2.56
2009102606,0.07200000000000001,2.52
2009102607,0.127,2.68
2009102610,0.231,3.4
2009102612,0.402,3.95
2009102613,0.424,4.32
2009102614,0.501,4.73
2009102617,0.474,5.75
2009102618,0.386,5.5
2009102619,0.408,4.69
2009102620,0.314,3.77
2009102621,0.127,3.34
2009102622,0.154,3.81
2009102623,0.077,4.71
2009102700,0.248,5.42
2009102701,0.309,4.37
2009102702,0.182,3.96
2009102703,0.215,3.81
2009102704,0.132,3.98
2009102705,0.171,4.21
2009102706,0.182,4.28
2009102707,0.099,4.21
2009102708,0.006,4.29
2009102709,0.017,4.41
2009102710,0.259,4.27
2009102711,0.182,4.08
2009102712,0.298,4.19
2009102713,0.32,4.88
2009102714,0.198,5.85
2009102715,0.066,6.38
2009102716,0.05,6.07
2009102717,0.039,5.77
2009102718,0.0,5.77
2009102719,0.0,5.41
2009102720,0.0,4.55
2009102721,0.0,3.48
2009102722,0.0,2.5
2009102723,0.0,1.63
2009102800,0.0,0.86
2009102801,0.011000000000000001,2.11
2009102802,0.07200000000000001,2.24
2009102803,0.099,2.43
2009102804,0.193,2.78
2009102806,0.083,3.45
2009102807,0.138,3.45
2009102808,0.121,3.26
2009102809,0.11599999999999999,3.0
2009102810,0.193,2.79
2009102811,0.193,2.69
2009102812,0.105,2.7
2009102813,0.033,2.78
2009102814,0.006,2.86
2009102816,0.0,2.46
2009102817,0.0,2.0
2009102818,0.006,1.63
2009102819,0.0,1.45
2009102820,0.0,1.43
2009102821,0.0,1.51
2009102823,0.011000000000000001,1.82
2009102900,0.017,1.93
2009102901,0.011000000000000001,2.38
2009102902,0.0,2.42
2009102903,0.011000000000000001,2.29
2009102904,0.006,2.0
2009102905,0.0,1.89
2009102906,0.0,2.03
2009102907,0.0,2.1
2009102908,0.0,2.02
2009102909,0.0,1.89
2009102910,0.006,1.83
2009102911,0.039,1.86
2009102912,0.055,1.96
2009102913,0.0,2.1
2009102915,0.0,2.07
2009102916,0.0,1.76
2009102917,0.0,1.45
2009102918,0.0,1.44
2009102922,0.11,4.08
2009102923,0.121,4.26
2009103000,0.017,4.35
2009103001,0.11,3.27
2009103002,0.171,3.89
2009103003,0.457,4.51
2009103004,0.386,4.92
2009103005,0.534,5.14
2009103006,0.606,5.26
2009103007,0.49,5.38
2009103008,0.518,5.56
2009103009,0.545,5.86
2009103010,0.529,6.32
2009103011,0.253,6.88
2009103013,0.672,8.09
2009103014,0.275,8.7
2009103015,0.5670000000000001,9.21
2009103016,0.843,9.5
2009103018,0.887,9.63
2009103019,0.6829999999999999,9.7
2009103020,0.76,9.83
2009103021,0.97,9.92
2009103022,0.92,9.88
2009103023,0.937,9.87
2009103100,0.9640000000000001,10.01
2009103102,0.915,11.45
2009103103,0.8759999999999999,11.54
2009103105,0.722,10.24
2009103106,0.65,9.65
2009103107,0.799,9.29
2009103108,0.86,9.04
2009103109,0.7659999999999999,8.88
2009103110,0.612,8.86
2009103111,0.777,9.0
2009103112,0.937,9.31
2009103113,0.92,9.79
2009103114,0.9309999999999999,10.37
2009103115,0.9259999999999999,10.98
2009103116,0.904,11.48
2009103117,0.9309999999999999,11.79
2009103118,0.904,11.84
2009103119,0.887,11.59
2009103120,0.92,11.04
2009103121,0.948,10.19
2009103122,0.948,9.08
2009103123,0.937,7.9
2009110100,0.9259999999999999,6.92
2009110101,0.9259999999999999,7.56
2009110102,0.86,7.32
2009110103,0.738,6.99
2009110104,0.6890000000000001,6.36
2009110105,0.639,5.56
2009110106,0.65,4.84
2009110107,0.545,4.36
2009110108,0.342,4.06
2009110109,0.242,3.78
2009110110,0.165,3.42
2009110112,0.039,2.89
2009110113,0.011000000000000001,2.99
2009110114,0.017,3.22
2009110115,0.017,3.31
2009110116,0.0,3.08
2009110117,0.0,2.68
2009110118,0.0,2.36
2009110119,0.0,2.2
2009110121,0.0,1.97
2009110122,0.0,1.71
2009110123,0.0,1.39
2009110200,0.0,1.06
2009110201,0.0,1.19
2009110202,0.0,1.44
2009110203,0.0,2.3
2009110204,0.0,2.77
2009110205,0.0,2.88
2009110206,0.006,2.89
2009110207,0.033,2.98
2009110208,0.066,3.09
2009110210,0.099,3.08
2009110211,0.132,3.09
2009110212,0.259,3.41
2009110213,0.369,4.19
2009110214,0.209,5.19
2009110215,0.248,6.11
2009110216,0.22,6.69
2009110217,0.512,6.88
2009110218,0.601,6.6
2009110219,0.402,5.85
2009110220,0.364,4.98
2009110222,0.32,4.58
2009110223,0.336,4.94
2009110300,0.441,5.07
2009110301,0.46299999999999997,4.95
2009110302,0.391,4.83
2009110303,0.408,4.77
2009110304,0.628,5.24
2009110305,0.716,6.31
2009110306,0.634,7.24
2009110307,0.435,7.32
2009110308,0.226,6.7
2009110309,0.209,5.85
2009110310,0.204,5.21
2009110311,0.248,4.99
2009110312,0.231,5.23
2009110313,0.331,5.92
2009110315,0.562,7.73
2009110316,0.65,8.33
2009110317,0.65,8.65
2009110318,0.601,8.73
2009110319,0.573,8.59
2009110320,0.49,8.22
2009110321,0.579,7.59
2009110323,0.441,5.77
2009110400,0.391,5.01
2009110401,0.336,4.55
2009110402,0.237,4.49
2009110403,0.281,4.36
2009110404,0.11599999999999999,3.98
2009110405,0.099,3.46
2009110406,0.017,2.96
2009110407,0.006,2.64
2009110408,0.027999999999999997,2.44
2009110409,0.011000000000000001,2.25
2009110410,0.044000000000000004,1.97
2009110411,0.055,1.66
2009110412,0.099,1.47
2009110413,0.132,1.6
2009110414,0.077,1.95
2009110415,0.033,2.28
2009110416,0.061,2.43
2009110417,0.044000000000000004,2.41
2009110418,0.05,2.29
2009110419,0.006,2.1
2009110420,0.0,1.77
2009110422,0.0,0.99
2009110423,0.0,1.54
2009110500,0.027999999999999997,2.1
2009110501,0.055,2.66
2009110502,0.055,2.6
2009110503,0.066,2.44
2009110504,0.077,2.48
2009110505,0.061,2.75
2009110506,0.193,3.0
2009110507,0.226,3.04
2009110508,0.198,3.07
2009110509,0.187,3.38
2009110510,0.182,4.32
2009110511,0.353,5.49
2009110512,0.645,6.16
2009110513,0.843,6.33
2009110514,0.8759999999999999,7.27
2009110515,0.815,8.85
2009110516,0.826,9.97
2009110517,0.755,10.45
2009110519,0.6940000000000001,10.35
2009110520,0.711,10.01
2009110521,0.7,9.51
2009110522,0.738,8.88
2009110523,0.86,8.16
2009110600,0.887,7.37
2009110601,0.865,5.9
2009110602,0.799,5.2
2009110603,0.595,4.58
2009110604,0.331,4.07
2009110605,0.242,3.66
2009110606,0.083,3.35
2009110607,0.011000000000000001,3.13
2009110609,0.0,2.57
2009110610,0.0,2.06
2009110611,0.0,1.53
2009110612,0.0,1.15
2009110613,0.0,0.92
2009110614,0.0,0.8
2009110615,0.0,0.97
2009110616,0.0,1.52
2009110617,0.0,2.23
2009110618,0.0,2.91
2009110619,0.006,3.43
2009110620,0.039,3.75
2009110621,0.149,3.86
2009110622,0.171,3.77
2009110623,0.226,3.7
2009110700,0.369,3.91
2009110701,0.523,4.84
2009110702,0.7,5.66
2009110703,0.7709999999999999,6.32
2009110704,0.843,6.56
2009110706,0.981,6.47
2009110707,0.981,6.57
2009110708,0.981,6.76
2009110709,0.9640000000000001,6.88
2009110711,0.909,6.82
2009110712,0.904,7.02
2009110714,0.909,8.36
2009110716,0.915,9.31
2009110717,0.893,9.3
2009110718,0.815,9.04
2009110719,0.865,8.6
2009110720,0.865,8.0
2009110721,0.893,7.25
2009110722,0.8320000000000001,6.53
2009110723,0.667,6.13
2009110800,0.612,6.08
2009110801,0.645,3.74
2009110802,0.722,3.03
2009110804,0.0,2.73
2009110805,0.0,2.91
2009110806,0.0,3.22
2009110807,0.0,3.5
2009110808,0.0,3.55
2009110809,0.0,3.24
2009110810,0.0,2.54
2009110811,0.0,1.8
2009110812,0.0,1.57
2009110813,0.0,1.85
2009110814,0.0,2.2
2009110815,0.0,2.45
2009110816,0.0,2.57
2009110817,0.0,2.56
2009110818,0.039,2.45
2009110819,0.05,2.29
2009110821,0.027999999999999997,2.24
2009110822,0.017,2.58
2009110823,0.08800000000000001,3.14
2009110900,0.314,3.85
2009110901,0.529,4.02
2009110902,0.705,4.7
2009110904,0.628,5.8
2009110905,0.727,6.07
2009110906,0.7879999999999999,6.21
2009110907,0.65,6.28
2009110908,0.6779999999999999,6.32
2009110910,0.623,6.34
2009110911,0.6890000000000001,6.4
2009110912,0.777,6.57
2009110913,0.848,6.86
2009110914,0.893,7.2
2009110915,0.821,7.47
2009110916,0.848,7.57
2009110917,0.7490000000000001,7.53
2009110918,0.672,7.41
2009110919,0.6940000000000001,7.24
2009110920,0.623,6.81
2009110921,0.275,5.94
2009110922,0.303,4.79
2009110923,0.634,4.26
2009111000,0.556,4.38
2009111002,0.639,2.57
2009111003,0.49,2.58
2009111004,0.209,2.58
2009111005,0.187,2.56
2009111006,0.17600000000000002,2.57
2009111007,0.11,2.62
2009111008,0.099,2.68
2009111009,0.039,2.73
2009111010,0.044000000000000004,2.72
2009111011,0.011000000000000001,2.74
2009111012,0.0,2.88
2009111013,0.0,3.21
2009111014,0.006,3.63
2009111015,0.0,3.99
2009111016,0.0,4.19
2009111017,0.006,4.22
2009111018,0.006,4.12
2009111019,0.006,3.94
2009111020,0.027999999999999997,3.72
2009111021,0.027999999999999997,3.47
2009111022,0.006,3.18
2009111023,0.055,2.93
2009111100,0.066,2.83
2009111101,0.083,3.35
2009111103,0.061,3.77
2009111104,0.066,3.74
2009111105,0.027999999999999997,3.63
2009111106,0.044000000000000004,3.55
2009111107,0.027999999999999997,3.5
2009111108,0.127,3.48
2009111109,0.22,3.47
2009111110,0.17600000000000002,3.44
2009111112,0.094,3.14
2009111113,0.094,2.75
2009111114,0.044000000000000004,2.27
2009111115,0.017,1.78
2009111116,0.0,1.37
2009111117,0.0,1.03
2009111118,0.0,0.75
2009111119,0.0,0.64
2009111120,0.0,0.79
2009111121,0.0,0.93
2009111122,0.05,1.27
2009111200,0.07200000000000001,2.49
2009111201,0.121,3.37
2009111202,0.281,3.33
2009111203,0.231,3.4
2009111204,0.149,3.39
2009111205,0.017,3.22
2009111206,0.165,3.03
2009111207,0.391,2.96
2009111208,0.336,2.99
2009111209,0.364,3.01
2009111210,0.044000000000000004,2.99
2009111211,0.083,3.0
2009111213,0.061,3.08
2009111215,0.094,2.79
2009111216,0.006,2.41
2009111217,0.0,1.93
2009111218,0.0,1.43
2009111219,0.0,1.05
2009111220,0.0,0.95
2009111221,0.0,1.22
2009111222,0.094,1.93
2009111223,0.198,2.83
2009111300,0.226,3.51
2009111301,0.413,3.76
2009111302,0.43,3.6
2009111303,0.606,3.34
2009111304,0.6779999999999999,3.22
2009111305,0.727,3.24
2009111306,0.7709999999999999,3.34
2009111307,0.755,3.48
2009111308,0.777,3.56
2009111309,0.7709999999999999,3.52
2009111310,0.722,3.33
2009111311,0.6829999999999999,3.15
2009111312,0.628,3.19
2009111314,0.634,4.17
2009111315,0.32,4.64
2009111316,0.105,4.79
2009111317,0.05,4.6
2009111318,0.061,4.12
2009111319,0.094,3.41
2009111321,0.14300000000000002,2.38
2009111322,0.198,2.63
2009111323,0.43,3.27
2009111400,0.562,4.0
2009111401,0.755,4.29
2009111402,0.6609999999999999,4.65
2009111403,0.562,4.8
2009111404,0.534,4.72
2009111405,0.6559999999999999,4.55
2009111406,0.705,4.41
2009111407,0.601,4.43
2009111409,0.738,4.63
2009111410,0.76,4.62
2009111411,0.722,4.62
2009111412,0.612,4.73
2009111413,0.556,5.05
2009111414,0.612,5.49
2009111415,0.452,5.93
2009111416,0.342,6.25
2009111417,0.38,6.37
2009111418,0.325,6.2
2009111419,0.253,5.69
2009111420,0.17600000000000002,5.04
2009111421,0.11,4.46
2009111422,0.127,4.12
2009111423,0.237,4.02
2009111500,0.281,4.09
2009111501,0.413,4.17
2009111502,0.534,4.33
2009111503,0.507,4.42
2009111504,0.501,4.36
2009111505,0.512,4.16
2009111507,0.408,3.6
2009111508,0.292,3.44
2009111509,0.264,3.43
2009111510,0.275,3.52
2009111512,0.193,3.95
2009111514,0.039,5.29
2009111515,0.16,5.87
2009111516,0.353,5.96
2009111517,0.402,5.68
2009111518,0.556,5.31
2009111519,0.584,5.08
2009111520,0.529,4.92
2009111521,0.446,4.7
2009111522,0.303,4.32
2009111523,0.441,3.88
2009111600,0.6829999999999999,3.56
2009111601,0.711,5.34
2009111602,0.727,4.97
2009111603,0.711,4.57
2009111604,0.584,4.07
2009111605,0.479,3.56
2009111606,0.358,3.13
2009111607,0.215,2.82
2009111608,0.187,2.65
2009111609,0.17600000000000002,2.6
2009111610,0.154,2.67
2009111611,0.066,2.82
2009111612,0.066,2.97
2009111613,0.066,3.04
2009111614,0.033,3.03
2009111615,0.0,2.94
2009111616,0.0,2.83
2009111617,0.0,2.74
2009111619,0.039,2.84
2009111620,0.044000000000000004,2.98
2009111621,0.055,3.07
2009111622,0.011000000000000001,3.07
2009111623,0.011000000000000001,2.98
2009111700,0.011000000000000001,2.87
2009111701,0.017,3.15
2009111702,0.044000000000000004,3.35
2009111703,0.11599999999999999,3.44
2009111704,0.204,3.31
2009111705,0.132,3.17
2009111706,0.083,3.1
2009111708,0.171,3.01
2009111709,0.325,3.08
2009111710,0.34700000000000003,3.23
2009111711,0.358,3.4
2009111713,0.309,3.72
2009111714,0.253,3.93
2009111715,0.138,4.14
2009111716,0.121,4.3
2009111717,0.138,4.4
2009111718,0.121,4.34
