tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z
0.25878924,-0.0043530319,-0.043405335999999996,-0.12569866,0.08635901300000001,0.006936099100000001
0.29173316,-0.027753292000000002,-0.17626409,-0.06414992900000001,-0.060981218,0.065135255
0.28283651,-0.0089054833,-0.13381316,-0.07610243400000001,-0.1336292,0.073177996
0.27576663,-0.011643955,-0.11417818,-0.06200355,-0.11799124,0.10201812
0.27471934,-0.021780337,-0.097792324,-0.018412118,-0.078044011,0.10998293
0.27628775,-0.008681074799999999,-0.10759362,-0.0095670345,-0.11662129,0.063002327
0.29063471,0.0031491665000000003,-0.17138725,-0.030453456,-0.10002652,0.064122708
0.27903149,-0.006192166999999999,-0.12312451,-0.04082561,-0.027772214,0.10071902
0.27482438,-0.027215765,-0.09054388099999999,-0.023230592999999997,-0.060889022,0.10335866
0.28056696,-0.016664013999999998,-0.11129642,-0.021337732,-0.076734016,0.08539480099999999
0.27693786,-0.010382468,-0.10478033,-0.027683792999999998,-0.058302315,0.085313987
0.27427982,-0.018908339,-0.092310885,-0.026584563999999998,-0.07439977099999999,0.08988941800000001
0.28047468,-0.018976101999999998,-0.11375647,-0.025617666,-0.08400888,0.089470784
0.44245083,0.21276764,-0.11286631,-0.019989353999999997,-0.078136409,-0.063762797
0.26595632,-0.006667441999999999,-0.018811866,-0.044429797,-0.097434736,0.12190288
0.27435711,-0.022380131,-0.1352067,-0.04881757900000001,-0.096155735,0.1585552
0.28316633,-0.016961363,-0.12031745,-0.037274677,-0.09781857199999999,0.11684851
0.27439504,-0.0067474389000000004,-0.089378654,-0.025615073,-0.06770382700000001,0.10881186
0.27963345,-0.0191739,-0.11921622,-0.014345037,-0.072280313,0.09631136400000001
0.28080467,-0.019856744,-0.1120879,-0.031001727000000003,-0.07758528599999999,0.080971081
0.27275585,-0.0089249167,-0.090548054,-0.044020392,-0.07325407,0.079976042
0.27614594,-0.012170928999999999,-0.1131444,-0.026994998,-0.076138755,0.089674746
0.27866474,-0.032790496,-0.10908935,-0.023922405,-0.083777025,0.11655893
0.28260973,-0.033830384,-0.11658414,-0.021303471,-0.077391765,0.08560499699999999
0.2805821,-0.011794506000000001,-0.11432936,-0.023168429,-0.064169045,0.058439985
0.27516393,-0.0071232472,-0.09915973900000001,-0.025933172999999997,-0.070272098,0.078559755
0.27716646,0.00037391287000000005,-0.19484921,0.040162435,-0.17392348,0.086322275
0.23786802,0.06967898,-0.069621419,-0.010466564,-0.13117806,0.23829148
0.27541002,-0.0076771766,-0.084115854,-0.0086256831,-0.097640627,0.25799765
0.28588542,-0.026412624,-0.1179821,-0.011934935,-0.097563191,0.17121478
0.2774492,-0.016718371,-0.11179397,-0.024751422999999998,-0.07987916099999999,0.11262721
0.27311457,-0.015018818,-0.09986646,-0.03202813,-0.06751705,0.086788005
0.27969369,-0.016558699,-0.11129502,-0.027525598,-0.078737104,0.078151571
0.28240857,-0.018014891,-0.11927965,-0.029042775,-0.076358937,0.08043118099999999
0.27756332,-0.017451,-0.11492328,-0.026282702999999998,-0.074706081,0.081024141
0.27795738,-0.017634022,-0.11031028,-0.026331318,-0.0734644,0.084035996
0.27621921,-0.017337522,-0.10267378,-0.03514614,-0.059368203,0.085693461
0.27503885,-0.01600756,-0.10301617,-0.023826932999999998,-0.07894733,0.08431459599999999
0.31668289,-0.10000638,0.036821869,-0.23860849,-0.061601567,-0.31941442
0.28877233,-0.029864286,-0.20239962,-0.11685166,-0.096033534,-0.11467509
0.27044966,-0.022394246,-0.10015165,-0.049340731,-0.017971235,0.025936216
0.27971707,-0.007285104000000001,-0.0082016447,-0.02324445,-0.029352489,0.088331042
0.28001224,-0.011567908,-0.099919547,-0.014695691,-0.10588909,0.11856017
0.27778224,-0.018335158,-0.11697288,-0.015884443999999998,-0.10263591,0.12346651
0.27933192,-0.022187931,-0.11748747,-0.021556723,-0.091272971,0.10276108
0.27640185,-0.01445693,-0.11048387,-0.026181347,-0.074472041,0.08206514599999999
0.27549067,-0.011908053,-0.11017246,-0.026990757,-0.074867574,0.083117686
0.27758551,-0.016666574,-0.11040528,-0.028198932000000003,-0.071436351,0.078008476
0.32546189,-0.036988797000000004,-0.1197261,-0.017403753,-0.13556935,0.63793752
0.32037131,-0.024488577999999997,-0.09151963,-0.024583299,-0.10975583,0.38850816
0.24265357,-0.013205916000000002,-0.10571813,-0.029567891000000002,-0.09038487199999999,0.20626506
0.27383644,-0.018470003000000002,-0.10359394,-0.033232483,-0.06733418299999999,0.11022508
0.27820869,-0.017757476,-0.10916875,-0.027928711000000002,-0.078140855,0.061936719
0.27389678,-0.018333624,-0.10583996,-0.029679717999999997,-0.066618608,0.060841762
0.27446675,-0.018837189,-0.094295318,-0.027402608999999998,-0.077269662,0.069254989
0.27485031,-0.01604127,-0.11065336,-0.02706354,-0.07634942900000001,0.075689647
0.27604595,-0.01585544,-0.11223882,-0.025038435,-0.083323336,0.080690657
0.27771076,-0.016514386000000002,-0.1091583,-0.026001213999999998,-0.072642285,0.087150207
0.26812849,-0.014410619,-0.12668221,-0.023096325,-0.061793682,0.084282786
0.25612513,-0.013191966999999999,-0.13026944,-0.025480857000000003,-0.057373849000000005,0.083671953
0.34525312,-0.047478082000000005,-0.10059715,0.058542048,-0.13850437,0.58997145
0.28297777,-0.01205691,-0.10834382,0.00064278959,-0.13346679,0.35708419
0.26426907,-0.015356381,-0.10964614,-0.031755001,-0.10194766,0.18608713
0.27956997,-0.01845475,-0.11079582,-0.042332897,-0.083728821,0.095679055
0.27705586,-0.017035388000000002,-0.10463058,-0.038010374,-0.080224377,0.06288577299999999
0.27803294,-0.017393378,-0.1077922,-0.032786622,-0.076341311,0.06212049
0.2794083,-0.016851483,-0.11162488,-0.02870717,-0.07285987,0.06883193
0.27517386,-0.015682453,-0.11100304,-0.027276071000000002,-0.069978604,0.07656244400000001
0.27727594,-0.016585315,-0.10805387,-0.028216454,-0.071046612,0.084027434
0.28008589,-0.017402548,-0.10794862,-0.024367755,-0.067260321,0.08268418
0.2659384,-0.017167037,-0.11329496,-0.026856869,-0.076136954,0.08833913
0.27605631,-0.017280921,-0.11217463,-0.03106005,-0.082182957,0.09378566099999999
0.26875287,-0.046958355,-0.14035419,0.27451336,-0.18051744,0.1416155
0.357201,-0.0080011041,-0.12689607,0.070432473,-0.049725352,0.026646358
0.22372438,-0.021565951,-0.10675309,-0.10807405,-0.066709395,0.075423137
0.25894125,0.0001826645,-0.073804077,-0.09253921400000001,-0.10828777,0.10306256
0.34335917,-0.0034264728999999997,-0.10154465,-0.027673668,-0.12531555,0.12288572
0.21738805,-0.0051811277000000005,-0.14168352,-0.0053125778,-0.074330274,0.1172471
0.32439984,-0.018425196,-0.13142087,-0.032656102,-0.052122355,0.055707249
0.3017675,-0.033845506000000004,-0.089249558,-0.074660542,-0.038237506,0.064759037
0.20503334,-0.004160615,-0.081335853,-0.066500502,-0.06220625900000001,0.069558142
0.34233159,-0.032934593,-0.10780971,0.004171774699999999,-0.10359952,0.097338235
0.25320911,-0.045520017,-0.1412063,0.026830861,-0.09099606800000001,0.13484445
0.23027579,-0.0029833681,-0.13377497,0.012898293,-0.065507841,0.084514505
0.38317515,-0.0021028503,-0.10546768,-0.028053024,-0.0022318389,0.013081417
0.19897492,-0.127407,-0.14893085,-0.46493687,0.1132877,-0.11745993
0.31998302,-0.023531253,-0.11566974,-0.19423233,-0.068151961,0.09512922900000001
0.24111291,-0.040048157,-0.13561272,-0.0042309594,-0.10755458,0.13280666
0.23427527,0.017654418999999998,-0.11214183,0.038786974,-0.08040253,0.07269553599999999
0.37980952,-3.8656773e-05,-0.11390978,-0.028316236,-0.051552785,0.016813268
0.23142361,-0.017075694,-0.10135894,-0.085020258,-0.075351944,0.046515277
0.26242278,0.016056248999999998,-0.079852282,-0.030473088,-0.080360956,0.12962346
0.28428726,-0.021736532000000003,-0.10593724,0.0078566783,-0.10598226,0.12931521
0.21209067,-0.023546212,-0.11864285,-0.0009795616900000002,-0.07005521,0.084039738
0.32660894,-0.007033307900000001,-0.11144449,0.015658847,-0.06890639,0.065685512
0.29659686,-0.027084668,-0.11517254,-0.047495765,-0.06999456,0.089910241
0.25327712,-0.010775241000000001,-0.1017071,-0.059674818,-0.042372270999999996,0.08875058
0.3132042,0.012623258,-0.09955326800000001,-0.12597347,-0.10779387,0.051423852
0.36480627,0.036602585,-0.12485752,-0.2525393,0.03873352,0.036853195
0.42499285,-0.018163947,-0.080290812,-0.29685673,-0.0073537247,0.12155858
0.11418016,-0.047294584,-0.10579642,-0.47256169,0.024781993,0.040095333999999996
0.074787876,-0.026592228,-0.10057134,-0.21100876,-0.088868815,0.045970809
0.44114567,-0.045429233,-0.1611223,-0.088030681,-0.10221863,0.038384619
0.31201819,-0.034053609,-0.15491623,0.06387424400000001,-0.049009519,0.026193324
0.29437363,0.03145421,-0.045190189000000006,0.4133063,-0.15381256,0.13190634
0.49817741,0.031391993,-0.060885734000000004,0.092646694,-0.098389357,0.13765354
0.25851824,-0.037158751000000004,-0.047232193,-0.55029086,0.068263991,0.067015413
0.39933054,0.0072526219,-0.11446577,-0.54163796,0.18860054,0.12776945
0.19741556,-0.024498292999999997,-0.10699592,-0.59734671,0.14043588,-0.023979637
0.24597439,-0.031890885,-0.082636533,-0.34164129,-0.05969926,-0.003872868
0.25913966,-0.017753991,-0.15509826,-0.0080886086,-0.17309413,0.05678180099999999
0.37989241,-0.014351783,-0.1429577,0.37819329,-0.23705135,0.12510837
0.27613474,0.0018265436,-0.045414895,0.43328237,-0.23770953,0.14190921
0.30678646,0.099754984,-0.1017713,0.5473909,-0.40223868,-0.036138379
0.41012126,0.013274691000000002,-0.16898404,-0.0498308,-0.10116777,0.13370551
0.22975245,-0.05100915,-0.09343950300000001,-0.46383837,0.034771711000000004,0.080613797
0.18817546,-0.033564778999999996,-0.097791672,-0.34337991,-0.045855253,0.05406762
0.33578966,-0.039023082,-0.1273298,-0.10191119,-0.13977764,0.056335449
0.18530276,0.0087763759,-0.09158300400000001,0.30765642,-0.15466489,0.06992815
0.352242,0.027333299,-0.065568885,0.4331339,-0.13519158,0.14615124
-0.01321445,-0.15509928,-0.09292978,0.38757936,-0.12727854,-0.098549556
0.12181363,0.012983925,-0.05489489400000001,0.31049224,-0.24242438,-0.0019779221
0.32838864,0.01025128,-0.09128255,0.40893122,-0.37285051,-0.01067047
0.39003935,-0.020547907,-0.10310971,0.21996632,-0.27159791,0.08447245199999999
0.3465765,-0.032093667,-0.072122611,0.053726946,-0.20306936,0.11369082
0.28286587,-0.025741225,-0.093497451,-0.022193739,-0.14864385,-0.026167597
0.19850034,0.012283343,-0.15776059,-0.35384305,0.11297151,0.032015796
0.20543693,0.0008278941800000001,-0.13691463,-0.39038944,0.14677512,0.17238362
-0.029595164,-0.13771658,-0.12278182,-0.64517471,0.27697546,-0.081676094
0.24278858,0.015806633,-0.05703924,-0.28431883,-0.0078638072,0.055859747
0.38125396,-0.037975598,-0.07594593200000001,0.30631407,-0.34624331,-0.025412216
0.38871914,-0.02434702,-0.11877202,0.18699691,-0.22032703,-0.015199384
0.31517148,-0.025933201,-0.094480045,0.01898613,-0.19810311,0.0973152
0.20573977,-0.045829629000000004,-0.11890817,0.040873292,-0.16790349,0.054159987
0.20180862,0.0085370392,-0.14568844,-0.33402803,0.14503091,0.082395501
0.18357982,-0.12721314,-0.05341784,-0.6749699,0.17112997,0.015843724
0.39106963,-0.021201819,-0.089750728,-0.11897156,-0.19752492,-0.089222599
0.19899162,-0.0024547009,-0.11728054,0.28162538,-0.37797405,-0.10476889
0.15810088,-0.040473867000000004,-0.13475021,0.10694564,-0.20100995,0.05396177
0.28128691,-0.034802526,-0.089352481,0.079228966,-0.21038967,0.11640762
0.41800989,-0.016577127,-0.15392063,-0.093586591,-0.007916804,0.1605137
0.42892529,-0.037567685,-0.16947034,-0.39584205,0.30135948,0.12613168
0.29299646,-0.036745778,-0.11178184,0.018188281,0.16593266,0.17303794
0.27655151,-0.028511943999999997,-0.11044871,0.0049860413,-0.0050332985,0.10707124
0.27181835,-0.032274327,-0.11399384,-0.0015713195999999998,-0.08044446400000001,0.07350533299999999
0.27522864,-0.010966263,-0.089999235,-0.019091553,-0.090111102,0.062197947999999996
0.27922246,-0.0057945808,-0.09243581099999999,-0.033992283,-0.0970839,0.06900469099999999
0.27689235,-0.018711343000000002,-0.10972664,-0.037081714,-0.09507934900000001,0.086737895
0.27811558,-0.019845135,-0.11044713,-0.027675888,-0.081641319,0.08910221900000001
0.27474494,-0.013983291,-0.09644459,-0.029921315,-0.07106934599999999,0.08846968599999999
0.27649115,-0.016938718000000002,-0.11093219,-0.029045322999999998,-0.080210394,0.08563629199999999
0.28295276,-0.018973421,-0.11228912,-0.025395163999999998,-0.076525548,0.08464741
0.27651584,-0.017765302,-0.099992007,-0.026942257999999997,-0.07328454,0.08733784800000001
0.2743897,-0.016128408,-0.10930551,-0.026786168,-0.073505481,0.086267009
0.27929258,-0.016721862,-0.11285117,-0.02747328,-0.075782478,0.085460803
0.36020516,0.038647108,-0.11352706,-0.031768737000000005,-0.10313217,-0.10616484
0.27572801,-0.035373836,-0.1541398,-0.039068515,-0.045527858,-0.001802744
0.2647964,-0.038581499,-0.11179041,-0.033933841,-0.05074382400000001,0.068056748
0.27283928,-0.022210733,-0.096266042,-0.0325177,-0.064708131,0.072959841
0.28111299,-0.012680941000000001,-0.10698747,-0.036504869,-0.065910104,0.079055743
0.27692706,-0.0031103545000000002,-0.090486866,-0.034656563,-0.075844859,0.099799236
0.27107355,-0.031401713,-0.11586696,-0.03721354,-0.068890089,0.10533222
0.27333296,-0.043515414,-0.13850951,-0.034886474,-0.09023778699999999,0.08991971800000001
0.27467843,-0.023187805,-0.12403796,-0.018366779,-0.09677496099999999,0.09793349800000001
0.27201411,-0.025913587000000002,-0.11102975,-0.014764214,-0.056969032,0.080066873
0.27803411,-0.013923072,-0.093321584,-0.017928492,-0.06109916,0.068828778
0.28424094,-0.011877427,-0.11971327,-0.024732123999999998,-0.096479005,0.088243494
0.27829309,-0.019793035,-0.12660535,-0.026487976,-0.07453841,0.07881369
0.27945229,-0.010997722,-0.09745924,-0.029351165,-0.051993305999999996,0.077525131
0.27962805,-0.011582145,-0.093983565,-0.038350966,-0.057724375,0.07893789799999999
0.27670555,-0.014724508,-0.10968318,-0.039202432,-0.075945265,0.093496082
0.27345928,-0.016847602,-0.10072496,-0.051868026,-0.075585437,0.095902501
0.25187074,0.041622432,-0.17277115,0.0070966206999999995,-0.18905145,0.28919435
0.25224692,-0.0043402597,-0.09831335,-0.0024288484,-0.15761983,0.30528549
0.27427863,-0.0099367599,-0.096179322,-0.01300328,-0.12746467,0.20811797
0.28195499,-0.014873965,-0.12099434,-0.025153649,-0.093513767,0.13406932
0.27987048,-0.015453395,-0.12055047,-0.032873495,-0.068188068,0.09216455
0.27505013,-0.012888956000000002,-0.10799113,-0.028973744,-0.065997113,0.07477716599999999
0.27433895,-0.012223268999999998,-0.10685609,-0.029498077999999997,-0.065663998,0.071136409
0.27252292,-0.014373235,-0.10327779,-0.029775312,-0.066788135,0.081743342
0.27374032,-0.018106364,-0.09827804400000001,-0.027586924,-0.074599645,0.08718076400000001
0.27486253,-0.018364436,-0.10267337,-0.029784223999999998,-0.067623949,0.084155933
0.2749668,-0.018133594,-0.099280572,-0.028589981,-0.063721532,0.08781114699999999
0.27382835,-0.01897693,-0.09365103400000001,-0.025088823,-0.078440156,0.089485572
0.27596258,-0.017896892,-0.10145046,-0.026312607999999998,-0.078208515,0.088201535
0.28084295,-0.01786799,-0.11239818,-0.026436183999999998,-0.08521431199999999,0.08663759
0.27730823,-0.014313531,-0.10713564,-0.033446777999999996,-0.036804807,0.098802951
0.28931327,0.075362695,-0.085781496,-0.22846781,-0.17648246,-0.42974725
0.26689552,-0.0094239423,-0.08519007,-0.129014,-0.17809263,-0.1221783
0.28255205,-0.020934859,-0.11903687,-0.066897357,-0.10596817,0.070175599
0.27339932,-0.0077048222,-0.10397637,-0.024704003999999998,-0.083518728,0.12280145
0.29558259,-0.07343167099999999,-0.16209909,-0.0095804219,-0.10641573,0.21091382
0.28987449,-0.093512695,-0.13294468,-0.018746695,-0.04015563,0.16851537
0.26360681,-0.032312162,-0.03892729,-0.02980226,-0.0008841690300000001,0.040227202000000004
0.26835721,-0.0055044507999999995,-0.060799288,-0.025543281,-0.0731936,0.034722516
0.27063567,-0.0079308192,-0.086714174,-0.023398906,-0.097694134,0.06288825599999999
0.28138783,-0.018664673,-0.11196349,-0.024307002,-0.094697129,0.082447698
0.27923687,-0.016225525,-0.11278808,-0.026551667,-0.087072439,0.089022937
0.279153,-0.015007725,-0.10779225,-0.028540324,-0.070979562,0.086674087
0.27658048,-0.012722853999999999,-0.09810980300000001,-0.029128502,-0.06551335,0.08502886300000001
0.2746743,-0.012459062,-0.10121331,-0.02812417,-0.07599262700000001,0.089798105
0.51565423,-0.030471269,-0.21497147,0.1347368,-0.19829491,0.67542434
0.32208402,0.003992298,-0.23873351,0.059277410999999995,-0.029463244,0.27531943
0.070536278,0.0058903435999999995,-0.19888667,-0.0042757287,-0.0011387541,0.09378411099999999
0.1321928,-0.0097691788,-0.14062071,-0.046836866,-0.080250712,0.074287719
0.2439016,-0.016314573,-0.11308788,-0.05167054099999999,-0.12268928,0.089274307
0.28174695,-0.015730901000000002,-0.11689499,-0.041810121,-0.10163195,0.085714119
0.27129093,-0.016347783,-0.11986004,-0.035385914,-0.082311653,0.08305704
0.26291889,-0.016644676,-0.11049707,-0.031695293,-0.073693266,0.083812403
0.26902148,-0.016685369,-0.1085458,-0.02406234,-0.076526416,0.073021339
0.26063255,-0.015503009,-0.13792165,-0.0213049,-0.068772561,0.079721662
0.26475519,-0.013179591000000001,-0.13678978,-0.028010757999999997,-0.075391279,0.09860853300000001
0.27901845,-0.017088402,-0.10592391,-0.033090496000000004,-0.07304305900000001,0.097515393
0.26465899,-0.019388071,-0.095512957,-0.034554493,-0.067425655,0.081855496
-0.36723978,0.087724044,-0.32763493,0.19460752,0.14380186,1.0
0.34811825,-0.04095503,-0.12419333,0.073437096,-0.03299212,0.70184235
0.22852711,-0.012997381,-0.10639032,0.0034941697,-0.080836655,0.39007948
0.2380144,-0.014976649,-0.1412732,-0.027133497000000003,-0.11570365,0.19019159
0.27867844,-0.017157118,-0.14282711,-0.041857082000000004,-0.10427659,0.089076774
0.27829459,-0.016352133,-0.11880371,-0.042442362000000004,-0.093832464,0.053807797000000004
0.27337202,-0.018268675,-0.12855722,-0.03502408,-0.08498274199999999,0.057505272999999996
0.28056768,-0.018837143,-0.12961894,-0.032037525,-0.07516753,0.069647536
0.27767429,-0.017511224,-0.11572309,-0.031266427,-0.072933611,0.07630831
0.2791029,-0.017105314,-0.11191049,-0.031120325,-0.072208009,0.082413674
0.27561521,-0.016095606000000002,-0.10463019,-0.029294246,-0.075104349,0.08597247
0.27363533,-0.016392885,-0.10516122,-0.026267647999999998,-0.079714087,0.08957529300000001
0.27650195,-0.018520823,-0.11826751,-0.024325046,-0.076058363,0.089960723
0.26823856,-0.017526805,-0.12972413,-0.019944516000000002,-0.09850081699999999,0.087281927
0.27542517,-0.018260707,-0.14760623,-0.018419031000000002,-0.093530136,0.08794405699999999
0.2607563,-0.034362473,-0.16878845,0.36770441,-0.28226963,0.10589867
0.34195967,-0.034048008,-0.10817116,0.13011384,-0.12047773,0.10687009
0.30807036,-0.043286211,-0.11885768,0.020471543999999998,-0.055559767999999995,0.067639907
0.25384297,-0.0067680699,-0.11705157,-0.027930481,-0.12109768,0.080586448
0.25688099,0.0005576431099999999,-0.089272326,-0.036259771,-0.09237892,0.1099155
0.24971953,-0.0019038089000000002,-0.11267181,-0.03886705,-0.047526291,0.10551824
0.27474504,0.0057045217,-0.12007324,-0.020900967,-0.044244039000000006,0.079504089
0.30756925,-0.01510003,-0.11714995,0.14756546,-0.09717545300000001,0.056047175
0.32330075,0.034656463,-0.09461674199999999,-0.040612231,-0.14116822,0.093007505
0.30945764,-0.032450527,-0.13309423,-0.28528899,-0.06585767599999999,0.089779369
0.23002951,-0.09644456800000001,-0.14187636,-0.090408868,-0.010336775,0.08554306199999999
0.18649749,-0.011975547,-0.066070577,0.0044147566,-0.077609686,0.09355820699999999
0.36264472,-0.010641962,-0.084814344,-0.0052434885999999995,-0.043069442,0.087674777
0.35427722,-0.026240237000000003,-0.11005018,0.0043454837,-0.023815717,0.08590821900000001
0.19403481,-0.029852753,-0.11306105,-0.0069604879,-0.10193049,0.051444299000000006
0.28194515,0.0033856092,-0.16691437,-0.27270784,0.048076405999999995,0.046222842
0.29833962,-0.016255105,-0.11852915,-0.1652181,-0.097615312,0.06806971
0.33676572,-0.039332439,-0.12671856,-0.11284173,-0.08615528199999999,0.052675602
0.21804175,-0.01220807,-0.10018623,-0.04134449,-0.014194061000000001,0.098400418
0.25805999,0.018210964,-0.072604414,-0.0044249379,-0.06837727099999999,0.091206668
0.37942507,-0.022600527000000002,-0.10016181,0.013319079,-0.044602472000000004,0.07677034
0.25857456,-0.0478389,-0.13142819,0.0032856427000000003,-0.063054601,0.090982083
0.19594646,0.0020386314,-0.1218908,0.0092723186,-0.10557141,0.11837434
0.33216716,0.0073482438,-0.09511468099999999,-0.016562054,-0.11235637,0.09703028300000001
0.33392479,-0.02460401,-0.11771624,-0.0010478302,-0.12728192,0.022759477
0.19874142,-0.02586251,-0.11826776,-0.044747755,-0.022273712,0.077327292
0.25147128,-0.0063805764,-0.09704578900000001,-0.090138817,-0.06262585,0.13777192
0.32610819,-0.014068688999999999,-0.09048694300000001,-0.031427528999999996,-0.018784956000000002,0.085369259
0.30626805,-0.023399209,-0.10988232,-0.058803931,-0.0087129132,0.06690862
0.23405608,-0.011145523999999999,-0.13880676,-0.040450186,-0.074166917,0.06514511
0.35318829,-0.033719272,-0.1063946,-0.08828262199999999,-0.038799903999999996,0.053139371
0.44190317,-0.045248345999999995,-0.11933128,-0.48057697,0.16734431,-0.0080061418
0.19695335,0.0042515511,-0.09888207199999999,-0.25320367,0.019777393,0.048377119
0.090659537,0.032572755,-0.046958242000000004,-0.14397587,-0.013290027,-0.00019929848999999998
0.39334276,-0.021154547000000003,-0.11339109,-0.024172936000000003,-0.10280214,0.009120425500000001
0.2632926,-0.032169444,-0.14896487,0.44898117,-0.30030541,0.20833799
0.16337412,-0.0091796176,-0.13016078,0.31158763,-0.2157787,0.24088369
0.41695162,-0.06656664400000001,-0.13106534,-0.34890983,0.12886391,0.19818842
0.40143941,-0.039140759,-0.097181591,-0.30486557,0.10990824,0.12780698
0.11131242,-0.0015154048999999998,-0.17458003,-0.54020942,0.17765381,-0.074443422
0.33209675,-0.030748999,-0.14668027,-0.27058876,-0.0059432887,-0.024126076
0.45056238,-0.077509538,-0.083742518,-0.096415633,0.038442069,0.08409288599999999
0.21902711,-0.015313907,-0.064460345,0.08883059300000001,-0.07639006799999999,0.11472928
0.084683464,0.06391575599999999,-0.06669731599999999,0.45291135,-0.36956599,0.18827663
0.32894946,-0.034012844,-0.11356432,0.35367956,-0.36262534,0.11850417
0.37744456,-0.052507915,-0.15563596,-0.41789813,0.15485461,0.12706928
0.38126014,-0.024963212999999998,-0.1278032,-0.30097873,0.11101408,0.11043561
0.13056706,-0.0024906179,-0.16360941,-0.559325,0.22471325,0.050640343
0.21256524,-0.008609185600000001,-0.13485744,-0.21581369,0.0018957427,0.069175646
0.43997763,-0.010718962,-0.082011572,-0.12328096,-0.04565043,0.0014824778
0.42072489,-0.052335556,-0.10679066,-0.041480359,-0.067937749,0.11153453
0.08892754,-0.033534888,-0.056897447000000004,0.50422852,-0.32549431,0.18538354
0.15183443,0.016128507,-0.06959677,0.41204107,-0.31093016,0.010505424
0.25738042,-0.1152133,-0.18615343,-0.65162024,0.048416904000000004,0.020974107999999998
0.20103365,-0.027123584,-0.19378144,-0.34656862,0.04890387400000001,0.069697052
0.21278703,-0.048130084000000004,-0.12100062,0.21300962,-0.19886518,0.039841907
0.27578536,-0.027354588,-0.08613788800000001,0.34588748,-0.26476643,-0.00073474152
0.31609283,0.047099410999999994,-0.1057177,-0.0028873506,-0.050489239000000005,0.035367449
0.26236793,-0.010434777,-0.15497046,0.13500588,-0.20684934,0.10196316
0.23204502,-0.060857466,-0.12651834,-0.036967459,-0.08616789,0.090903295
0.23005941,0.0077448028000000006,-0.10377925,-0.4573049,0.28722931,0.11767174
0.2300716,0.005583983000000001,-0.10629689,-0.21785834,0.14418324,0.10005879
0.14593973,-0.10169423,-0.17300015,-0.46357237,0.11977165,0.07680690700000001
0.20867175,0.0021494731,-0.11019181,-0.16889157,0.057876551,0.029049701
0.34565463,-0.014100007,-0.083853068,0.36888476,-0.44441666,0.067070205
0.30033344,-0.044853950999999996,-0.11770881,0.32147112,-0.35766909,0.050108731
0.25082815,-0.07122044200000001,-0.14819519,-0.054783942999999995,-0.078377159,0.11421551
0.21719062,-0.034643158,-0.12535394,0.16271321,-0.2700484,-0.0034978621999999997
0.22433143,0.035434279,-0.096749524,-0.12182521,0.023718565,-0.014736663999999998
0.25151256,0.023610277000000002,-0.10868308,-0.48465323,0.28743959,0.13004181
0.17510626,-0.066073075,-0.20330703,-0.46758284,0.08941200199999999,0.034100014
0.27497974,-0.0048528151,-0.10809097,-0.1963338,0.038884315,0.11793511
0.32369813,-0.039465575,-0.10409154,0.40502006,-0.39411178,0.0013445265
0.31910451,-0.01976231,-0.043786951,0.34626144,-0.27302825,-0.013738061000000001
0.32256348,0.0017623342999999998,-0.099583199,-0.14516352,-0.0092319127,0.13563951
0.16503216,0.00043730977999999996,-0.18056975,0.11283105,-0.23435425,0.012279043
0.21025917,-0.038943452,-0.10482675,-0.0071090539000000005,0.013460487,0.061481594
0.39004106,-0.05672592,-0.1234117,-0.40600267,0.26746786,0.25363284
0.35688489,-0.005855545699999999,-0.09625528300000001,-0.19246223,0.016570391,0.18161574
0.26344418,-0.065645275,-0.24360863,0.018076323000000002,0.2802789,-0.048856683
0.28900773,-0.017464518000000002,-0.15809939,-0.024942222000000003,0.11742396,0.038907952
0.27113074,-0.016456477,-0.0276844,-0.016182555,0.044326252000000003,0.08679697199999999
0.27364359,-0.014748706,-0.033971174,-0.044601212,-0.071842344,0.095646439
0.28017932,-0.025185182999999996,-0.20425038,-0.04044568,-0.22323123,0.11189552
0.27359044,-0.033009551,-0.24016325,-0.020646528,-0.12255902,0.1172134
0.27641453,-0.011729616000000002,-0.09647611800000001,-0.038699169,-0.009792345,0.081438709
0.28440209,-0.0067113714,-0.071704616,-0.034043024,-0.054199597999999995,0.059475625
0.27718403,-0.02097566,-0.10371297,-0.015382682,-0.071501873,0.10371796
0.27365043,-0.024122856,-0.12794044,-0.017588434,-0.085114254,0.085367489
0.27997969,-0.0097111264,-0.13053213,-0.021825399,-0.081268249,0.073905148
0.28086229,-0.01536222,-0.12085138,-0.03523858,-0.062228347999999996,0.096040385
0.27732193,-0.016108109,-0.10222346,-0.039227095,-0.061084255999999997,0.084371192
0.27777046,-0.013457223999999999,-0.098744901,-0.033333267,-0.083797302,0.088380438
0.43612336,0.045743044000000004,0.028879767,-0.033671002,0.0091593327,-0.080291605
0.25870172,-0.040692598999999996,-0.120247,-0.042915827000000004,-0.08940281900000001,0.042055380999999996
0.25352527,-0.04073875,-0.14198371,-0.038859569,-0.097169218,0.085563705
0.28934036,-0.011843075,-0.079017943,-0.020197644,-0.061349046,0.06849691200000001
0.2923133,-0.0046021068,-0.093034876,-0.034410663,-0.092338574,0.089183441
0.27154535,-0.014746565,-0.13788866,-0.033667175,-0.096454686,0.10221229
