MSN,YYYYMM,Value,Column_Order,Description,Unit
DKEIEUS,198711,.557,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,198712,.514,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,198713,6.548,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,198801,.98,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,198802,.484,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,198803,.445,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,198804,.343,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,198805,.425,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,198806,.791,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,198807,.828,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,198808,1.367,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,198809,.428,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,198810,.469,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,198811,.512,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,198812,.926,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,198813,7.997,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,198901,.898,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,198902,1.061,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,198903,1.176,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,198904,.457,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,198905,.665,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,198906,.905,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,198907,.953,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,198908,.669,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,198909,.667,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,198910,.516,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,198911,.649,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,198912,2.528,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,198913,11.145,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199001,.589,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199002,.464,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199003,.436,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199004,.493,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199005,.546,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199006,.74,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199007,.769,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199008,.771,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199009,.628,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199010,.565,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199011,.433,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199012,.625,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199013,7.059,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199101,.529,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199102,.358,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199103,.369,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199104,.454,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199105,.809,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199106,.5,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199107,.543,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199108,.615,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199109,.519,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199110,.402,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199111,.511,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199112,.51,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199113,6.118,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199201,.513,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199202,.375,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199203,.393,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199204,.377,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199205,.392,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199206,.501,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199207,.665,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199208,.471,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199209,.395,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199210,.369,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199211,.467,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199212,.46,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199213,5.379,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199301,.487,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199302,.449,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199303,.614,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199304,.393,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199305,.417,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199306,.496,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199307,.873,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199308,.752,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199309,.495,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199310,.431,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199311,.426,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199312,.493,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199313,6.327,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199401,1.992,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199402,.75,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199403,.545,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199404,.559,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199405,.625,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199406,1.005,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199407,.822,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199408,.548,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199409,.467,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199410,.435,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199411,.463,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199412,.563,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199413,8.775,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199501,.536,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199502,.668,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199503,.46,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199504,.466,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199505,.575,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199506,.606,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199507,.953,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199508,1.448,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199509,.458,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199510,.473,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199511,.533,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199512,.721,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199513,7.898,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199601,.931,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199602,1.19,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199603,.754,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199604,.474,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199605,.641,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199606,.513,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199607,.626,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199608,.532,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199609,.565,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199610,.509,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199611,.527,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199612,.735,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199613,7.995,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199701,.911,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199702,.459,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199703,.454,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199704,.565,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199705,.516,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199706,.745,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199707,1.389,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199708,.732,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199709,.562,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199710,.596,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199711,.562,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199712,.592,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199713,8.084,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199801,.478,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199802,.374,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199803,.547,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199804,.447,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199805,.92,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199806,1.432,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199807,1.551,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199808,1.435,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199809,1.201,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199810,.452,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199811,.459,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199812,.621,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199813,9.918,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199901,1.117,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199902,.421,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199903,.515,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199904,.788,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199905,.6,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199906,.985,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199907,2.281,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199908,1.408,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199909,.594,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199910,.484,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199911,.549,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199912,.499,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,199913,10.24,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,200001,.992,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,200002,.599,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,200003,.512,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,200004,.462,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,200005,1.078,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DKEIEUS,200006,.931,"3","Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
