User-ID,ISBN,Book-Rating
69697,0451411137,7
69697,0505521784,9
69697,0373259832,5
69697,1551663155,9
69697,0743436601,8
69697,0425181464,10
69697,0373273266,9
69697,067173783X,8
69697,0373272065,8
69697,0515127256,9
69697,0399151745,9
69697,0380787164,5
69697,0373258755,5
69697,1551662701,9
69697,1551660431,6
69697,1551660628,5
69697,0843944463,10
69697,0671778730,8
69697,0843940522,9
69697,0843945656,9
69697,0373291612,5
69697,1551665638,6
69697,0373290004,9
69697,0373289294,9
69697,0373835280,10
69697,0373833512,8
69697,0373289057,9
69697,0373077459,9
69697,0821775138,10
69697,0671025341,9
69697,0843949090,9
69697,0373762003,10
69697,0553293176,9
69697,0515135216,9
69697,0451165594,8
69697,0671689746,8
69697,0515135968,10
69697,0553565060,8
69697,051511779X,9
69697,0843944382,9
69697,0671003356,9
69697,0843950455,9
69697,0786002174,6
69697,0671778714,7
69697,0373271697,9
69697,0373483767,9
69697,0373790937,6
69697,0553289322,9
69697,0399147926,8
69697,037324617X,9
69697,0425160394,10
69697,0373290691,9
69697,0671523074,8
69697,0373691475,8
69697,0373483325,8
69697,1551665557,8
69697,0821769359,5
69697,0553100769,9
69697,1551665956,9
69697,0743482875,9
69697,0671001582,8
69697,0373822405,8
69697,1551667436,9
69697,0451411129,8
69697,042517140X,10
69697,0439139597,10
69697,037325976X,9
69697,0671728571,9
69697,0758204175,9
69697,0312979681,9
69697,0671026828,8
69709,0553801686,7
69709,0451404319,7
69709,0385314132,9
69709,0451408586,7
69709,0671896962,9
69709,0451191692,8
69709,0553800973,7
69709,0553290533,4
69709,0670858617,7
69709,0312980388,8
69709,0373263457,7
69709,0553582747,6
69721,0441203981,8
69721,0590447874,7
69721,0553573314,9
69721,0811811409,3
69721,0425173895,10
69721,0804111421,6
69721,0425067947,8
69721,0765342294,8
69721,0812555333,5
69721,0380002930,10
69721,1563898586,10
69721,0345339738,10
69721,0440413192,10
69721,0440117658,6
69749,0192835882,6
69749,0671683993,9
69749,1892941546,8
69749,043590972X,8
69749,0671019074,8
69749,0451527127,5
69749,092007944X,6
69775,0886774543,10
69775,0671253832,10
69775,1568846444,10
69775,0671787861,10
69775,0764552503,10
69775,0886774306,10
69775,0425163385,10
69775,0886777739,10
69775,0451171810,10
69775,0517707918,10
69775,067164257X,10
69775,1892008599,10
69790,0312291639,8
69790,0099771519,8
69790,0060502258,5
69790,1857027051,7
69790,000716226X,3
69790,0007154615,7
69790,0312305060,6
69808,2020317206,8
69808,2070401014,9
69808,2070406466,8
69808,0679744665,4
69808,2266118811,5
69808,086442258X,8
69808,2070406385,9
69808,2253004685,8
69808,2070420736,7
69808,2070366073,5
69808,0517560801,7
69808,2253152447,7
69808,0880015829,8
69808,207042314X,7
69808,0767903579,5
69808,2246633915,6
69808,0345387651,8
69933,0446517631,9
69933,0345404793,8
69933,0316354724,7
69933,0553582143,8
69933,0345375459,9
69933,0684831708,8
69933,0553582135,9
69933,0553095161,7
69933,0440226430,10
69933,0515128546,9
69933,0446603929,10
69933,0882668692,7
69933,0399145087,8
69933,0425154092,9
69933,0684835975,9
69967,0316095133,9
69967,068482471X,7
69967,1573226882,8
69967,0345402871,8
69967,0804116571,8
69967,0553576143,5
69967,0802079520,5
69967,0969428766,4
69967,0517476460,9
69971,1565122038,8
69971,0553562738,10
69971,0553577255,8
69971,0395082552,10
69971,0395082544,10
69971,0452283280,6
69971,0671748092,8
69971,0395177111,10
69971,0553574736,4
69971,0553573306,8
69971,0812533550,8
69971,0345321383,8
69971,0345447549,9
69971,0812524268,10
69971,157324127X,6
69971,0142001740,9
69971,0062737449,9
69971,0739401572,7
69971,0375705198,7
69971,0312862873,9
69971,038542017X,7
69971,0312857691,1
69971,038079439X,9
69971,034543739X,8
69971,0446532231,6
69971,0553569074,6
69971,0345413377,10
69971,0380816547,8
69971,0425192733,3
69971,0380729342,8
69971,0345348036,10
69971,0385486804,4
69971,080411109X,10
69971,0312201656,8
69971,044023722X,3
69971,0345465083,8
69971,0345413350,10
69971,0449911357,9
69971,0553106635,9
69971,0804106304,8
69971,0385722206,9
69971,0345423097,9
69971,0553577778,8
69971,0061009504,6
69971,0345417623,4
69971,0425093360,9
69971,0312854277,1
70014,0786011858,5
70014,0380732688,8
70014,0440234735,5
70014,0893753459,10
70014,0312980140,7
70014,0441627404,9
70014,0671017063,10
70014,0440176484,5
70052,0061096180,8
70052,0142000205,7
70052,0440222656,8
70052,0380715929,8
70052,1895618827,5
70052,0804106304,6
70052,1894463188,5
70052,0452280621,3
70052,0671689231,7
70052,0684837668,5
70052,000649840X,3
70052,0446610178,8
70052,0671525743,7
70052,0440214041,6
70052,0553493981,5
70052,0671042572,7
70052,0345384202,7
70052,0451456718,5
70052,1550810804,9
70052,0316666343,10
70052,0804114986,7
70052,0684869241,9
70052,0446364800,7
70052,0886777844,4
70052,0446364193,8
70052,0380773155,7
70052,0449210820,8
70065,0894808249,5
70065,0440200989,2
70065,0451521285,5
70065,0374525811,5
70065,0440235162,4
70065,0765194279,6
70065,0425182908,6
70065,0789429640,7
70065,0345378482,6
70065,0886777631,6
70065,0140348522,5
70065,0515095826,6
70183,1400045967,10
70183,0671797468,8
70183,0312924585,9
70183,0786902604,7
70183,1858684579,6
70183,0812520572,2
70183,078760156X,9
70183,0553576119,7
70183,0786904917,7
70183,0375401598,6
70183,1550223739,7
70183,0810322951,10
70183,0671795880,7
70183,0061009431,6
70183,0671657534,4
70183,0791023354,10
70183,1562829130,4
70183,0803270755,10
70183,0399137645,3
70183,0345397398,9
70183,0879514817,5
70183,0345320220,10
70183,007008159X,7
70183,0440215439,8
70183,0679433015,8
70183,0385311575,9
70183,0316273929,3
70183,0345385225,5
70183,0786902620,10
70183,0679441018,9
70183,1560768401,6
70183,0380007851,10
70183,019214202X,7
70183,0515093556,7
70183,0679743774,8
70183,0345369947,7
70183,0380012359,9
70183,1858685281,4
70183,0786900911,7
70183,0553075411,1
70183,0671867296,7
70183,0812594258,3
70183,0345396936,5
70183,0446602280,7
70183,0440222699,7
70183,0609801775,9
70183,0671880160,3
70302,0679732764,8
70302,1573226521,10
70302,0140281630,8
70302,0671739670,7
70302,078688505x,8
70302,074346625X,8
70302,0385474547,6
70318,0140264795,5
70318,0609610147,9
70318,0609804138,7
70318,0760720118,5
70318,0684835894,5
70318,0064409414,5
70318,0064409465,5
70318,0345361792,5
70318,0064409406,5
70379,1558745157,8
70379,0060932406,8
70379,156179712X,10
70379,0064472043,6
70379,0380652277,8
70379,0440237688,10
70379,0310209307,8
70379,1558743669,10
70379,0064405176,10
70379,014034893X,10
70379,0439136369,9
70401,1551667908,10
70401,1551669234,10
70401,0373250185,10
70401,0061020842,10
70401,0743449029,10
70401,0373244665,8
70401,1551665557,10
70401,1551668998,8
70402,0449005615,8
70402,0374246645,7
70402,0804114986,8
70415,0931089026,9
70415,0380755572,9
70415,0385729332,10
70415,0874771641,10
70415,0312195516,10
70415,0380894998,9
70415,0684810387,8
70415,0380753820,9
70415,0060176075,7
70415,0440202043,10
70415,0316781142,3
70415,0813009103,10
70415,0449234525,10
70415,0440168724,7
70415,1561380377,10
70415,0446911712,10
70415,0813009480,10
70415,002863196X,10
70415,0553264990,10
70415,0843910844,7
70415,0061099279,8
70415,0785805095,10
70415,0840730756,10
70415,0894808559,10
70415,0030000831,10
70415,0440167531,8
70415,1558747109,8
70415,0446354104,8
70415,0395383986,9
70415,0658003747,10
70415,0871296152,10
70415,0515124281,9
70415,0449206211,8
70415,0440177049,7
70415,0440124344,7
70415,0440212367,7
70415,0804114609,9
70415,0449205029,8
70415,0880885750,10
70415,0440173701,7
70415,0895944111,7
70415,0373970137,8
70415,0766709523,10
70415,1893896064,8
70415,0312112572,9
70415,0875961584,9
70415,1575662140,8
70415,1883211034,10
70415,0943233135,10
70415,0140369260,10
70415,0671793489,8
70415,0684835959,8
70415,0373193505,7
70415,1892127199,10
70415,0385306059,7
70415,055356983X,10
70415,0875961517,8
70415,0517569892,10
70415,0743211375,6
70415,0446601640,6
70415,0142000280,8
70415,0446527785,7
70415,0446306185,8
70415,0793818818,8
70415,0671797301,10
70415,0373254210,8
70415,0062511726,10
70415,0373286848,9
70415,088396631X,10
70415,0385310404,8
70415,0380758881,8
70415,0806942347,10
70415,0553213148,9
70415,0373163053,8
70415,0809135043,10
70415,0380708353,9
70415,0062720066,10
70415,0380799103,9
70415,0373254253,8
70415,0440218535,8
70415,0965866807,10
70415,0345375610,9
70541,0345371984,7
70541,0451160444,6
70541,1573229326,7
70541,0425152251,7
70541,0451169522,6
70541,156947012X,8
70541,0380778556,7
70541,055380202X,8
70541,0140154078,8
70541,0060931914,10
70541,0811209822,7
70541,1573225517,10
70541,0380730448,10
70541,0452284236,8
70541,0060929871,8
70541,1573226882,8
70541,0553572997,8
70541,0553377876,4
70569,1559720670,8
70569,0723236259,8
70569,0844237647,9
70569,0345327659,9
70569,006109398X,8
70569,0875011020,7
70569,0380804174,8
70569,0132662892,7
70569,0231107269,9
70569,0853981752,8
70569,0886290392,9
70569,0889740445,10
70569,0945742002,9
70594,0671567829,7
70594,0743249925,8
70594,0375422331,7
70594,0740726633,9
70594,0393050971,8
70594,0440211425,5
70594,0893753564,7
70594,0385504268,9
70594,0394578198,8
70594,0525947299,9
70594,0060175966,9
70594,0140042393,8
70594,0590332473,7
70594,0671027360,8
70594,0812575180,7
70594,0312242360,8
70594,0961596147,7
70594,059041691X,8
70594,0670031410,10
70594,1550170465,7
70594,0142002267,9
70594,0425097722,8
70594,0345418263,10
70594,014200264X,6
70594,0345370775,8
70594,0253211433,8
70594,0767908171,9
70594,0312251939,10
70594,0060083956,8
70594,0525947914,8
70594,1550376411,10
70594,0590413996,6
70594,1400047714,10
70594,0316591122,9
70594,0393051404,8
70594,0553099957,8
70594,0385508042,7
70594,0871136414,8
70594,0767902513,9
70594,0590417088,5
70594,0316328383,5
70594,0345402871,7
70594,0312304862,7
70594,0465015212,9
70594,0553348477,8
70594,0380816547,8
70594,0345434471,9
70594,0385511612,7
70594,0805070966,10
70594,0345422023,6
70594,0805063889,9
70594,0813342104,9
70594,0874779758,5
70594,0805063315,9
70594,0892967668,8
70594,0553801945,8
70594,0553576089,7
70594,157062724X,9
70594,1550547372,9
70594,1550415107,10
70594,0452283914,9
70594,0312995423,8
70594,0312252617,8
70594,0140328718,9
70594,0767903811,8
70594,0440212626,7
70594,0399149244,9
70594,0465037186,8
70594,1400031362,9
70594,078688505X,7
70594,0345381114,8
70594,0553801910,9
70594,0786867248,8
70594,1400034779,9
70594,0684803437,8
70594,0071402500,8
70594,0740738178,10
70594,1550416723,10
70594,0747274487,9
70594,0892967242,8
70594,0140435123,9
70594,0060005688,9
70628,0758203888,5
70628,0452281636,6
70628,0440509238,5
70628,0060507845,6
70628,0140264795,8
70628,0671683993,6
70628,0375701907,6
70649,1556619952,5
70649,0743213831,10
70649,0140263942,8
70649,0060976497,1
70649,0609810030,10
70649,0375758984,10
70649,0465060560,8
70649,1879181258,8
70649,0786881852,8
70649,0449225119,10
70649,0446610100,10
70649,1573229091,7
70649,076790382X,10
70649,0439474140,10
70649,0345440196,10
70649,1570613818,10
70649,038572151X,8
70649,0553565915,8
70649,0684863448,10
70649,0971880107,8
70649,0029190959,7
70666,0312187777,5
70666,0786885777,9
70666,0804116733,5
70703,0140157565,8
70703,0141184868,10
70703,0140183132,8
70703,046503912X,5
70703,0020199708,8
70703,0571204643,8
70703,0465016405,4
70703,0753810662,9
70703,0142437190,9
70703,0872202321,8
70703,0140622446,7
70703,0330326732,5
70703,0140620109,10
70703,0140274154,4
70703,0140140360,6
70703,0142437344,4
70703,0517266555,9
70703,0679762655,8
70703,0486424545,8
70703,0140620648,5
70703,0738200654,4
70703,1853262889,4
70703,0140061401,5
70791,1583224947,5
70791,1583224890,5
70791,0553277472,9
70791,1576752453,8
70791,0192828274,9
70791,0345331389,8
70791,0070212570,8
70864,0805002545,9
70864,0393314804,9
70864,0425152901,3
70864,044012929X,10
70864,0375702695,5
70864,0385492081,10
70864,0374103828,5
70931,0671545256,8
70931,0226103897,10
70931,0373250533,8
70931,0684874350,9
70931,0373250282,5
70931,0451188462,7
70931,0684848783,8
70931,1561582948,5
70931,0451197968,7
70931,0684853507,7
70931,0345441036,7
70931,0373250541,8
70931,0811835332,8
70931,0609608800,9
70931,0425183289,8
71102,0684833395,8
71102,0375713913,7
71102,0743225805,7
71102,0393027503,8
71102,0679720200,8
71102,0671004107,8
71102,0812520475,7
71102,0060977337,7
71102,0345384687,7
71102,0060392452,7
71102,1558605347,8
71102,0312420234,8
71102,0380815931,8
71102,0963865439,8
71102,0380816245,7
71102,0345424654,8
71102,055357549X,8
71102,0553277472,8
71102,0679743243,7
71102,0671755064,8
71162,0486290301,8
71162,0316107417,8
71162,1412019982,8
71162,0316107298,8
71162,0971880107,5
71162,0316107387,8
71183,0452276721,10
71183,0446607657,6
71183,0395924812,6
71183,0385490445,5
71183,0767903579,7
71183,1400031044,10
71183,0385196210,7
71183,044921978X,10
71183,038549081X,9
71234,0465086632,10
71234,0743260953,10
71234,0440236851,10
71234,0517073692,10
71234,0375502238,10
71234,0553582747,10
71234,1401301231,3
71234,0812096762,10
71234,0312034466,10
71234,0066214122,10
71234,0765341972,8
71234,0394498216,10
71234,0385185553,8
71234,0375503587,10
71234,0553802496,10
71234,1932009108,10
71234,0553579754,10
71234,0786868015,10
71234,0761530088,10
71234,0425168964,6
71234,0451403703,10
71234,0743211383,5
71234,0399148760,10
71470,0867130229,10
71470,0882667769,7
71470,0824777433,8
71470,0764551167,10
71470,0968467512,10
71470,0887305997,8
71470,0446354678,10
71470,0917253264,6
71470,0060938455,6
71470,0671663984,10
71470,0394527771,10
71470,0964595354,10
71470,0671400274,8
71470,0471381802,9
71470,0670879835,10
71470,0671864416,10
71490,0451456718,3
71490,0553586270,3
71490,074343627X,6
71587,0399144463,7
71587,0743245237,7
71587,0312202865,7
71587,0449902927,6
71587,0142001740,9
71587,0375706410,7
71587,0060977477,10
71587,0449911462,6
71587,0345434749,5
71587,0446530174,4
71587,0446525804,5
71587,0786885416,8
71628,0553294008,6
71628,0446365505,6
71628,0451180410,7
71628,0553581929,8
71628,0553294148,6
71628,044661064X,7
71628,0446608262,8
71628,0553294024,6
71628,0812507428,6
71628,0812548132,8
71662,0671523686,7
71662,0764227173,5
71662,0515099546,6
71662,0553579606,5
71662,0805063196,8
71662,0399140751,7
71712,0452275830,6
71712,0345409671,8
71712,0316769487,7
71712,0452281695,8
71712,0440224675,5
71712,1556982348,7
71712,1566374790,9
71712,0451450876,7
71712,0831790644,8
71712,0553272616,7
71712,0553262580,8
71712,0747529418,8
71712,0880297182,7
71712,0698110803,8
71712,0394556631,7
71712,0671864777,8
71712,0671741195,6
71712,0679765018,7
71712,0394528271,9
71712,0743406176,5
71712,0553245406,7
71712,1565048024,7
71712,0142001430,9
71712,0385185499,7
71739,3404146697,8
71739,3746612160,7
71739,3492234429,8
71739,3596151511,6
71739,0060955775,9
71739,3596150981,8
71739,3596102871,9
71752,0345351525,9
71752,0440222656,7
71752,0141000198,9
71786,0425152251,8
71786,0671789422,7
71786,0380814676,3
71786,0385720106,8
71786,0671042572,6
71786,0142001740,7
71786,0671003755,6
71786,0786863986,6
71786,0060915544,8
71800,0312958803,3
71800,1580050301,7
71800,1551051729,3
71800,0440505801,5
71800,0553571745,3
71800,039592720X,7
71831,0345366298,8
71831,0449701204,2
71831,034536631X,8
71831,0553027255,10
71831,0940535963,9
71831,0895550970,10
71831,0440495962,7
71831,1558744630,6
71831,0064400557,6
71831,0553213601,9
71831,0345388747,8
71831,0893753467,10
71853,0679734775,9
71853,0140086838,7
71853,067973225X,3
71853,0671704591,5
71853,0439136369,9
71853,0375412328,10
71853,0375504214,10
71853,0486287734,8
71853,1582432554,9
71853,0851703003,9
71853,1573225517,10
71853,0316925195,7
71853,0316769029,8
71853,0767904419,7
71853,0452281881,10
71853,0226318842,7
71853,068485533X,3
71853,0679745203,7
71853,068480123X,6
71853,0060931671,7
71853,0573606005,8
71853,0679724621,3
71853,0671027344,9
71853,0767902025,10
71853,0767904427,10
71853,0671002252,8
71853,0440220602,6
71897,0804116105,7
71897,0345427637,8
71897,0441007600,6
71897,0679402292,5
71897,0425168468,5
71897,0312951566,6
71897,0312868030,6
71897,0345401018,8
71900,0791712613,10
71900,0553297090,8
71900,067173783X,5
71900,0821769340,5
71900,0253338417,5
71900,0521359406,8
71900,0670870218,10
71900,0836218051,10
71900,014024364X,8
71900,0767903315,9
71900,0142000000,3
71900,0804119503,2
71900,0131969986,7
71900,0671027581,3
71902,082451100X,5
71902,0553278355,8
71902,0687459729,5
71902,078688097X,6
71902,0850307058,3
71902,0679746048,8
71902,0440226104,7
71902,0874776945,9
71902,0385266308,9
71902,0140268189,8
71902,0345350499,10
71902,0877936250,5
71902,0818906936,4
71902,0345401123,8
71902,1573225843,5
71902,0553581406,7
71902,0809136724,4
71902,0553352660,9
71902,0809229285,6
71902,0062510045,9
71940,3442246172,7
71940,3404202848,7
71940,3404202546,9
71940,1556344937,6
71940,3442246180,6
71940,3404203119,3
71940,3492045170,7
71940,3442245567,7
71940,3453164148,10
71940,3453213661,7
71940,3522128001,10
71940,3404202384,8
71981,8433967487,8
71981,842063462X,9
71981,8433914545,8
71981,8483106299,8
71981,8475222528,8
71981,8475222471,10
71981,8420482277,7
72028,0881771694,5
72028,1557042128,5
72028,1558743669,10
72028,0452276543,5
72028,0670840629,5
72028,0875962017,5
72028,0671025627,5
72028,0060698632,10
72028,1558745157,5
72028,0688166121,5
72028,0916489906,5
72028,0917006011,5
72028,1878995049,5
72028,1560793945,5
72100,0060976845,5
72100,0452269075,8
72100,0671003755,7
72100,0671015206,5
72100,1573220655,7
72100,0140119795,8
72100,0345417976,8
72100,0375703055,5
72100,044023722X,7
72100,0385265700,7
72100,0061097314,6
72100,0440226104,7
72190,0471394513,6
72190,0767902521,8
72190,0374281602,6
72190,0618391126,8
72190,1555661874,4
72190,0446607258,4
72190,0312273037,6
72190,0375500952,8
72190,0767905385,6
72190,0385508042,7
72214,0811819086,8
72214,006109868X,9
72214,0811804623,10
72214,0671042564,10
72214,0684859777,10
72214,155054991X,7
72214,0571194729,10
72214,0316666343,10
72214,0375413324,8
72214,0890877025,10
72214,0679783571,8
72214,0002243792,10
72214,1550651498,8
72214,1555835821,10
72214,0684859300,10
72214,0345413350,9
72214,0670030988,6
72214,0452278155,8
72214,0811203220,7
72214,0609602438,10
72214,067084862X,10
72214,0425190374,9
72214,0743229207,9
72214,0877790329,9
72214,0888784066,10
72214,0670894370,8
72214,0887621198,10
72214,0771041985,8
72214,1896860249,10
72214,0684833778,10
72214,0743437640,8
72214,0767905385,8
72214,0060915544,9
72214,1551668815,6
72214,0684859769,10
72214,068483376X,10
72214,0743439651,10
72214,039304971X,7
72214,0515136530,6
72214,0515136379,7
72287,0316154059,7
72287,0739414925,6
72287,039914868X,7
72287,055305354X,7
72287,0553272616,7
72287,0451207394,8
72287,0553297260,6
72296,0451188462,6
72296,0515134465,8
72296,0878305262,9
72296,0515134481,8
72296,0345423402,8
72296,0312291639,6
72352,0440236940,6
72352,0373160305,6
72352,0843944714,7
72352,0821757113,5
72352,0843932651,7
72352,1551668130,7
72352,0373885024,7
72352,0440220998,7
72352,0843948264,7
72352,0843947381,5
72352,0890838240,5
72352,0843945761,5
72352,0843948175,7
72352,037305940X,7
72352,0505524333,7
72352,0843943858,5
72352,0440235626,7
72352,0373226217,8
72352,0373059477,7
72352,0373122403,7
72352,0451406974,7
72352,0843942509,5
72352,0373834705,8
72352,0440110653,7
72352,084394305X,6
72352,0786002832,5
72352,0843941995,5
72352,0843945125,7
72352,0505524880,7
72352,0843948299,7
72352,0373226012,7
72352,0786004118,5
72352,0821733141,5
72352,0821735705,5
72352,0373059426,7
72352,0451190033,6
72352,0843932260,7
72352,044022196X,7
72352,0380805707,8
72352,037307638X,7
72352,0380807750,7
72352,038079554X,7
72352,0671670069,10
72352,1551668386,7
72352,0380780445,5
72352,0843950366,6
72352,0373226314,8
72352,1551668289,7
72352,037305937X,7
72352,0451406788,5
72352,0505522764,10
72352,0505524694,6
72352,155166819X,8
72352,0380780747,8
72352,0440160677,5
72352,0440222419,7
72352,0821727206,5
72352,0843934646,7
72352,0373226020,6
72352,0843944765,7
72352,0373226543,6
72352,0843949341,8
72352,0505523035,7
72352,0671529951,6
72352,0671501151,5
72352,0671002171,6
72352,067100204X,8
72352,082171841X,5
72368,0553274295,3
72368,0590226517,5
72368,0553213180,5
72368,0590374516,6
72368,0553213148,5
72368,0590450344,10
72368,156512104X,7
72368,0064400557,5
72451,0951349201,6
72451,0491026730,7
72451,1558533834,10
72451,0060586605,10
72451,0330303287,7
72451,0552133256,10
72451,0330303279,7
72470,0671462997,7
72470,0671729454,7
72470,0380722925,9
72470,044021646X,9
72470,067164257X,7
72470,0743467523,4
72530,0064473368,8
72530,0440414806,7
72530,006447335X,8
72530,0446610100,7
72530,0345391772,8
72530,1400045088,7
72530,0520227352,9
72530,0446673188,8
72530,0060977493,5
72530,0451452305,9
72530,0152024603,9
72530,0451163710,9
72530,0786817879,7
72575,0380726289,8
72575,0399152288,9
72575,0553801953,9
72575,0670031909,5
72575,0316155306,9
72575,0316603570,9
72575,0671027360,10
72575,0345413865,8
72575,0061030643,8
72575,044661064X,8
72575,0399150811,9
72742,0425166333,8
72742,0440463009,10
72742,0156671409,9
72742,1562475304,9
72742,0553158872,4
72742,0439223504,10
72742,0789402122,7
72742,0590519336,3
72742,0448089513,7
72742,0425097722,9
72742,1558747613,9
72742,0439139333,4
72742,0064443094,6
72742,0812550706,8
72742,0786881852,7
72742,0679890513,7
72742,0679890610,6
72785,0393308456,8
72785,0192814028,8
72785,067943335X,6
72785,0140181849,3
72785,0803283598,7
72785,080215140X,5
72785,0679733167,7
72785,0394758285,7
72785,0312088353,7
72785,0020518609,6
72785,0743201647,6
72785,0060903511,8
72785,0375752528,7
72940,0812056175,8
72940,0895779323,8
72940,0517334887,8
72940,0865738998,9
72940,0486230007,8
72940,0385247427,9
72940,0553071505,8
72940,0688111106,8
72990,0688179088,7
72990,0375400117,5
72990,0345391373,10
72990,0439136369,9
72990,0156027607,5
72990,0375414827,10
72990,0553579754,8
72990,0385475721,7
72990,0684874350,7
72990,0380718758,10
72990,0201626799,5
72990,059035342X,8
72992,2253004650,9
72992,226401654x,8
72992,2070367894,9
72992,2253003654,10
72992,2070363104,10
72992,2253004057,8
72992,2070364232,8
72992,2264017627,8
72992,2253004227,9
72992,2707313041,10
72992,2253011010,8
72992,2264017635,8
73022,0804106436,5
73022,0440226430,5
73022,0451187741,5
73022,0440235146,5
73022,1565120027,10
73022,0816028494,5
73044,014025448X,6
73044,0060984333,7
73044,0312195516,10
73056,0316666343,10
73056,0375502238,9
73056,0375410945,10
73127,1567186661,8
73127,0375756140,10
73127,1879181517,10
73127,0142196142,8
73127,0679893105,10
73127,0380977281,7
73157,0373226357,5
73157,0373153279,6
73157,0425116840,6
73157,0440200989,5
73157,0345378490,10
73157,0373193505,6
73157,0064404188,10
73196,0785372083,8
73196,1570543208,10
73196,0875961231,9
73196,1887374051,8
73196,0385120877,10
73196,155821304X,6
73196,1557280142,10
73196,0451187903,7
73196,1561385751,8
73224,0486282112,10
73224,0486272974,10
73224,0786888091,10
73224,0486275590,10
73224,0486280241,10
73224,0884964094,10
73224,0486275574,10
73330,0061043508,10
73330,0140089225,10
73330,0140365990,10
73330,0451410904,5
73330,0156028352,8
73330,037582345X,10
73330,0698119509,10
73330,068816613X,8
73330,0446676640,9
73330,0060925000,9
73330,0812544501,10
73330,1564781321,9
73330,0375825649,7
73330,0618343997,8
73330,0440136482,7
73330,067003245X,9
73330,0385508603,8
73330,0345457641,10
73330,0679783326,10
73330,0226756971,9
73330,1573229725,10
73330,0689850859,8
73330,0060975598,9
73330,0679735909,10
73330,0375701907,10
73330,1564782425,8
73330,0449005615,9
73330,0060958022,8
73330,0879233745,9
73330,0064400557,10
73330,0425182371,8
73394,0786868716,10
73394,0064401510,10
73394,0736413057,10
73394,0553801341,10
73394,0380718340,10
73394,0670880728,9
73394,0425104346,8
73394,0345339681,10
73394,1551667967,7
73394,0345387651,10
73394,0451410319,7
73394,0061042935,5
73394,0425163385,5
73394,1551665727,8
73394,0380794691,5
73399,0590516736,10
73399,0553570285,10
73399,0553492780,10
73399,0553566539,10
73399,0553493078,8
73399,0553492799,10
73399,0553492659,10
73399,0590399950,10
73399,0553492330,10
73399,0553487302,10
73399,0553487027,10
73399,0553570706,10
73399,0553566563,10
73399,0553486683,10
73464,3453180895,8
73464,3596144043,9
73464,3548252427,7
73464,3404133463,6
73464,3453171551,7
73464,3404141415,5
73464,3453503384,7
73464,3802513797,9
73464,3404146093,10
73479,0810926237,8
73479,0425095584,8
73479,0870447904,8
73479,0893754161,3
73479,0061091464,9
73479,0440435749,4
73479,156584100X,7
73548,0671673661,9
73548,0525937250,5
73548,0679400516,9
73548,0671663984,10
73548,0684803968,10
73548,0452282195,5
73548,0671240862,9
73548,039951516X,5
73548,0453006248,8
73548,0399134816,9
73548,044651862X,5
73548,0394559592,9
73548,0525248609,5
73548,0836210425,9
73548,0517582287,5
73588,055329752X,8
73588,0449219364,6
73588,0425178773,6
73588,0440209862,5
73588,0671876996,4
73588,042513234X,5
73588,0804107890,8
73588,0061094196,7
73588,0380730081,6
73588,0451197127,6
73588,0061012165,4
73588,0553572172,6
73588,0440213738,7
73588,0312956959,7
73588,0767906314,7
73588,0671654209,4
73588,034538475X,2
73588,0451180410,4
73588,0451171012,3
73588,0440221870,5
73588,0345422511,5
73588,0449219410,6
73588,0523423373,3
73588,0553280341,5
73588,0345435796,4
73588,0804110840,7
73588,0451162188,7
73588,042513525X,5
73588,067172052X,6
73588,0821745573,4
73651,1892065010,7
73651,0684854503,6
73651,0152162577,7
73651,0380820145,4
73651,0380786982,8
73651,0440213991,5
73651,0380896419,6
73651,0373484887,6
73651,0373484895,6
73651,0345445848,9
73651,0425151379,8
73651,0515128546,5
73651,0515130389,5
73651,0373484909,6
73651,044021906X,7
73651,0553565915,5
73651,0451188543,4
73651,0439087597,7
73651,1551669196,8
73651,0743452631,8
73651,0515128554,5
73651,0812542991,8
73651,051513287X,5
73651,0440228352,9
73651,0345375742,7
73651,1892065002,8
73651,0380807858,8
73651,0515131229,5
73651,0886776449,6
73651,0345418689,8
73651,0345291395,8
73651,0817304991,7
73651,0553568140,8
73651,0064472922,5
73651,0440409160,5
73651,034542140X,3
73651,0064472795,5
73651,0425143325,7
73681,0380718332,9
73681,0671867113,7
73681,0425166619,7
73681,0804106304,7
73681,0425158616,9
73681,0380725398,8
73681,0060924985,9
73681,0684821303,5
73681,0486406482,6
73681,0312862180,9
73681,0312263996,9
73681,0439064864,10
73681,0060930179,9
73681,0062513346,9
73681,0486286118,9
73681,0060958022,9
73681,0446531332,8
73681,0679757899,8
73681,0156996936,9
73681,0679783504,8
73681,0451456521,9
73681,0312964528,9
73681,1565122011,7
73681,0679745203,9
73681,0609801279,8
73681,0684853515,9
73681,9505156944,10
73681,0451166582,7
73681,0060927216,10
73681,0192823523,7
73681,0671880187,7
73681,0425154092,8
73681,0140131558,9
73681,0451527232,10
73681,0140124195,8
73681,0451459245,8
73681,0425184498,8
73681,0385492103,8
73681,9727110800,10
73681,0345354613,6
73681,0460877305,7
73681,0451170385,9
73681,0590353403,10
73681,0553289411,7
73681,0380815923,9
73681,0312308159,7
73681,0553250531,6
73681,0451186362,9
73681,0140771972,8
73681,0553275704,5
73681,2070567842,8
73681,068483068X,9
73681,0316825840,6
73681,0151002517,10
73681,0151004145,9
73681,1573222518,8
73681,0385336470,9
73681,0898157803,10
73681,0312971184,9
